,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-06,2024-07-07,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-20,2024-07-21,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-27,2024-07-28,2024-07-29,2024-07-30,2024-07-31,Workday,7 Day,Count
00:00:00,6,1,3,3,2,5,7,7,6,3,4,5,5,13,6,1,4,3,9,7,12,11,1,2,6,6,4,7,4,5,5,4,5,163
01:00:00,3,1,3,3,5,6,14,6,1,2,1,2,3,4,2,0,0,2,6,3,9,17,2,2,5,1,10,8,6,3,1,3,4,131
02:00:00,5,2,2,4,1,10,7,4,4,2,1,5,6,15,7,7,2,2,4,6,8,7,2,3,1,3,3,8,0,1,0,3,4,132
03:00:00,2,5,9,5,4,7,5,4,1,5,4,2,12,6,6,5,2,2,5,10,7,11,4,4,3,5,11,5,4,2,5,4,5,162
04:00:00,5,2,4,4,3,1,5,1,2,6,1,4,4,5,7,3,3,3,3,1,2,3,2,6,2,5,1,4,4,2,6,4,3,104
05:00:00,7,4,8,8,6,6,2,6,7,15,7,7,2,3,4,6,9,10,9,10,1,8,6,11,8,8,6,2,8,8,11,8,7,213
06:00:00,26,32,39,24,31,10,3,26,22,29,17,28,16,5,27,32,36,24,23,12,6,32,31,34,24,29,13,7,22,23,24,28,22,707
07:00:00,78,72,82,70,63,27,5,74,81,69,81,77,29,14,77,83,77,64,66,21,6,66,67,75,77,58,30,6,57,68,79,72,57,1799
08:00:00,63,65,66,67,70,34,13,65,83,65,74,64,23,12,59,73,71,68,62,31,5,58,65,57,60,55,26,15,58,69,72,66,53,1668
09:00:00,63,66,63,62,72,27,21,75,83,81,56,82,28,16,61,68,70,59,79,30,15,67,56,65,76,55,31,22,64,76,67,68,55,1756
10:00:00,48,59,68,70,59,38,27,72,62,78,73,74,37,25,57,37,63,75,61,40,24,58,65,52,65,58,36,29,53,53,59,62,53,1675
11:00:00,56,50,73,50,62,29,27,60,60,67,65,62,46,34,46,67,66,52,50,44,24,44,62,64,61,49,41,24,59,43,60,58,51,1597
12:00:00,55,57,64,56,77,33,23,47,75,62,51,49,42,25,50,52,67,55,67,40,40,58,68,66,60,57,31,44,53,53,60,59,52,1637
13:00:00,52,48,69,67,54,45,31,64,61,57,57,65,43,29,47,58,63,45,73,34,26,38,68,51,56,59,35,29,48,55,67,57,51,1594
14:00:00,49,69,58,75,70,33,31,47,51,58,49,68,38,30,55,64,71,58,59,35,23,48,52,67,53,67,28,27,54,46,55,58,50,1588
15:00:00,71,57,54,60,52,27,14,55,63,66,54,64,26,29,45,52,72,75,62,24,15,58,51,60,59,56,31,12,70,59,50,59,49,1543
16:00:00,49,62,77,73,59,33,13,58,55,67,63,51,32,24,57,67,72,59,60,23,13,48,63,57,60,52,29,32,56,69,61,61,50,1594
17:00:00,51,53,56,47,51,25,22,51,44,54,57,41,17,27,54,47,42,51,47,40,12,52,54,48,44,42,25,28,47,47,50,49,42,1326
18:00:00,28,33,43,43,35,13,20,25,32,40,40,49,19,32,34,29,30,38,26,23,26,27,30,32,39,32,25,25,38,39,39,35,31,984
19:00:00,23,29,29,25,25,21,29,26,24,29,28,22,21,24,15,33,31,28,31,18,20,19,18,30,33,21,29,21,19,18,36,26,25,775
20:00:00,19,22,19,20,23,17,23,18,27,22,27,20,18,15,16,12,23,22,23,23,13,23,14,15,34,20,23,20,16,22,29,21,21,638
21:00:00,11,19,12,18,18,11,16,13,15,15,25,12,15,6,14,21,20,14,16,7,29,9,19,20,17,14,16,12,15,16,21,16,16,486
22:00:00,9,11,9,10,9,7,7,2,5,7,9,8,18,6,11,15,16,7,13,10,9,7,15,9,9,17,20,4,6,12,11,10,10,308
23:00:00,5,3,5,8,6,14,6,1,4,6,4,5,7,6,4,2,9,10,7,10,9,5,2,5,5,16,11,3,12,5,8,6,7,203
