,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,Workday,7 Day,Count
00:00:00,8,7,0,0,6,4,4,9,3,1,2,2,7,10,11,4,3,4,3,7,4,11,8,1,1,4,9,12,8,4,2,4,5,159
01:00:00,13,8,1,1,2,2,8,17,3,2,1,1,5,8,5,0,1,2,7,6,9,13,2,2,0,4,5,2,12,4,2,3,5,148
02:00:00,10,5,4,1,1,3,3,9,0,3,5,1,5,5,14,1,2,0,4,7,9,12,2,1,3,2,5,8,13,0,3,3,5,141
03:00:00,9,1,2,3,2,2,9,6,0,2,1,3,4,6,6,2,3,3,2,3,7,4,5,2,2,2,4,3,10,3,2,2,4,113
04:00:00,5,2,3,3,3,4,4,3,4,5,5,2,2,2,3,3,2,6,5,4,5,5,4,6,5,3,3,4,2,4,5,4,4,116
05:00:00,3,5,4,8,6,5,2,1,2,10,7,10,9,7,2,8,8,7,8,7,6,1,7,11,6,4,10,4,2,7,6,7,6,183
06:00:00,3,2,17,25,36,28,14,3,23,32,23,24,16,8,4,32,27,23,34,28,9,5,24,28,33,33,27,16,3,30,24,26,21,634
07:00:00,1,7,40,60,69,57,16,4,52,62,76,91,83,17,10,59,54,69,93,70,19,8,49,69,69,79,69,17,9,73,81,65,50,1532
08:00:00,1,4,63,51,65,68,36,12,72,74,69,77,81,44,8,91,75,75,78,77,33,11,65,85,86,71,77,31,15,84,77,71,57,1756
09:00:00,2,12,37,66,61,63,34,15,58,60,73,65,78,39,13,80,79,92,76,73,32,24,82,87,81,72,86,38,18,61,73,69,56,1730
10:00:00,10,25,44,53,60,68,36,17,54,66,60,59,69,35,16,54,60,69,64,75,37,17,66,67,72,63,54,48,32,63,54,60,51,1567
11:00:00,9,19,60,69,53,67,35,17,72,59,56,56,55,53,28,57,49,61,81,78,63,32,67,45,67,58,64,52,29,60,54,59,53,1625
12:00:00,26,26,46,50,50,56,40,36,76,64,48,57,58,58,31,51,57,64,74,69,30,34,61,51,56,55,55,60,41,70,61,57,52,1611
13:00:00,20,24,57,56,55,62,44,25,50,48,51,50,52,40,34,57,61,60,60,61,43,22,61,50,62,58,53,53,38,52,51,54,49,1510
14:00:00,25,31,48,49,58,64,36,24,55,54,57,64,70,40,32,64,61,63,64,59,51,30,49,58,67,50,75,41,29,67,58,58,51,1593
15:00:00,23,26,51,55,68,66,23,20,72,68,45,63,58,40,33,63,59,58,54,73,22,30,56,67,60,88,63,51,32,67,69,61,52,1623
16:00:00,25,22,68,46,73,52,30,29,70,65,59,63,70,51,31,73,66,66,69,69,42,20,63,72,58,74,44,26,28,75,67,63,54,1666
17:00:00,16,23,40,47,54,46,28,24,64,59,63,59,52,33,27,50,54,61,61,60,26,22,61,70,67,50,61,36,29,59,58,55,47,1460
18:00:00,19,15,18,32,27,32,18,18,37,47,33,41,33,23,22,33,48,39,38,24,30,11,49,45,39,46,46,36,24,39,36,36,32,998
19:00:00,20,10,28,25,30,23,17,13,31,25,24,44,23,17,17,22,30,24,45,30,18,21,21,21,42,33,30,37,29,22,34,28,26,806
20:00:00,14,11,19,17,15,14,14,18,20,25,20,28,13,25,6,30,14,22,23,32,9,16,19,24,27,25,33,11,11,24,11,21,19,590
21:00:00,5,9,13,5,14,9,13,10,16,12,19,16,12,13,9,13,14,13,17,21,9,14,11,22,14,20,18,8,19,19,20,15,14,427
22:00:00,2,7,4,8,9,9,11,6,5,10,10,11,11,6,6,6,14,9,4,14,6,9,6,11,6,14,8,12,4,8,8,9,8,254
23:00:00,8,2,6,2,8,7,7,6,8,5,3,5,6,8,3,4,9,3,8,11,10,4,3,4,6,12,9,9,4,5,3,6,6,188
