,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,Workday,7 Day,Count
00:00:00,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8
01:00:00,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7
02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03:00:00,1,2,1,1,0,1,2,1,2,1,1,0,1,2,2,1,1,2,0,1,2,1,2,1,1,0,1,2,1,2,1,1,1,37
04:00:00,0,1,1,0,0,1,0,2,1,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,17
05:00:00,3,2,2,2,0,2,2,5,4,0,0,0,3,0,5,1,2,2,0,1,1,4,5,1,1,0,0,1,1,2,0,2,2,52
06:00:00,2,4,3,0,0,2,4,2,1,2,0,0,4,2,2,4,0,2,0,2,4,2,1,5,1,0,3,3,3,1,1,2,2,60
07:00:00,10,5,5,2,1,7,9,8,3,5,2,0,6,5,9,5,1,3,1,3,5,8,6,9,0,0,11,7,7,5,12,7,5,160
08:00:00,8,10,10,3,2,11,4,12,11,11,3,1,9,10,12,8,2,1,2,9,10,17,11,10,2,4,10,7,15,8,13,10,8,246
09:00:00,6,8,14,2,1,10,16,10,6,10,4,2,8,17,5,12,0,2,0,5,17,13,8,10,0,0,8,5,14,10,11,10,7,234
10:00:00,11,8,6,4,0,12,10,7,7,9,2,0,16,6,9,12,1,2,0,1,14,9,7,11,2,1,4,8,9,6,14,9,7,208
11:00:00,6,5,12,6,1,6,9,10,4,7,2,1,4,14,7,8,0,1,0,14,15,13,11,13,4,0,10,9,12,8,20,9,7,232
12:00:00,6,3,5,3,2,7,4,10,7,9,5,1,8,5,10,14,0,3,0,4,6,14,4,5,3,0,11,4,7,7,5,7,5,172
13:00:00,8,4,9,1,0,6,10,8,6,8,5,1,7,14,9,7,0,1,0,1,7,6,3,9,5,1,3,9,4,8,7,7,5,167
14:00:00,2,2,2,3,0,7,4,4,7,5,0,0,2,9,10,13,1,2,0,9,7,5,8,8,0,2,4,4,7,5,8,6,4,140
15:00:00,4,4,5,1,4,11,16,4,9,7,0,1,9,10,7,4,0,0,1,8,9,3,9,8,2,0,6,13,10,9,8,8,6,182
16:00:00,6,4,1,0,5,4,4,1,1,6,0,0,2,5,4,8,0,2,0,5,4,6,5,1,3,1,5,7,5,7,3,4,3,105
17:00:00,3,2,0,1,1,4,4,1,2,4,4,0,4,1,3,3,0,0,0,1,0,0,4,2,0,0,2,2,2,1,3,2,2,54
18:00:00,2,1,0,3,1,1,0,0,1,0,0,1,1,1,3,0,0,0,1,0,1,0,1,2,1,2,1,1,0,2,3,1,1,30
19:00:00,2,2,0,0,0,0,1,1,1,2,2,0,1,1,0,0,0,1,3,0,0,0,0,0,0,8,0,0,0,0,2,1,1,27
20:00:00,0,1,0,1,0,0,1,0,0,0,2,0,2,0,1,1,0,3,0,3,0,1,1,0,0,2,0,0,1,0,1,1,1,21
21:00:00,2,1,3,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,17
22:00:00,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,10
23:00:00,0,0,0,1,0,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
