,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
01:00:00,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
03:00:00,1,0,2,1,1,2,1,1,0,2,2,1,2,1,1,0,1,2,1,1,1,1,0,1,2,1,2,0,1,0,1,1,32
04:00:00,1,0,0,1,3,0,1,0,0,1,0,1,3,0,0,0,1,0,1,1,0,1,0,2,2,0,1,2,1,0,1,1,23
05:00:00,3,0,2,1,4,6,1,2,0,1,0,1,2,1,3,0,1,1,4,4,1,2,0,1,3,3,3,2,1,0,2,2,53
06:00:00,2,0,3,8,2,1,5,0,0,0,3,2,1,3,1,0,2,4,1,1,3,2,0,2,4,1,5,5,4,0,3,2,65
07:00:00,4,1,7,5,8,3,6,2,0,1,5,3,4,11,7,0,6,6,8,3,8,6,0,5,6,9,7,9,5,0,6,5,145
08:00:00,0,3,8,10,12,8,4,1,3,0,6,3,9,6,6,2,6,9,13,11,10,8,3,8,8,11,10,12,0,4,8,7,194
09:00:00,5,1,12,7,18,12,8,1,0,2,11,7,10,13,2,1,14,9,13,9,9,3,2,8,12,6,12,14,0,2,10,8,223
10:00:00,6,0,8,11,6,7,7,2,0,2,8,8,10,8,1,1,8,8,15,15,14,4,0,7,9,5,10,13,1,1,9,7,195
11:00:00,2,0,7,10,8,17,7,3,0,1,5,5,11,5,1,0,3,15,8,17,7,4,2,5,7,5,5,9,2,1,8,6,172
12:00:00,0,1,8,7,7,13,7,0,0,2,10,14,10,5,5,2,8,14,10,11,3,3,3,4,5,3,12,7,0,0,8,6,174
13:00:00,4,1,6,7,4,16,6,3,0,4,5,6,4,5,2,1,6,7,3,7,7,1,0,4,9,5,6,7,1,1,6,5,138
14:00:00,1,2,6,14,6,7,3,0,0,0,4,6,4,5,4,3,4,7,8,6,7,0,1,8,1,11,8,7,0,1,6,5,134
15:00:00,2,1,7,8,9,8,2,0,0,1,8,11,12,3,0,3,6,13,3,8,6,0,1,7,6,8,12,14,1,1,8,6,161
16:00:00,2,0,5,7,8,5,4,0,0,0,2,2,11,3,2,0,7,7,8,3,2,2,1,6,3,2,5,6,2,1,5,4,106
17:00:00,2,1,1,3,3,3,2,0,0,1,1,2,2,3,2,1,3,1,2,4,1,1,1,3,0,5,2,1,0,0,2,2,51
18:00:00,1,1,0,0,1,2,0,0,1,1,0,3,2,0,2,2,1,1,2,1,1,0,3,1,2,1,1,0,0,0,1,1,30
19:00:00,1,1,0,1,1,1,0,0,0,0,0,2,1,2,0,0,1,1,0,0,0,0,0,1,2,0,3,0,1,0,1,1,19
20:00:00,1,2,1,1,1,0,0,2,0,0,0,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,18
21:00:00,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
22:00:00,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7
23:00:00,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
