,2023-08-01,2023-08-02,2023-08-03,2023-08-04,2023-08-05,2023-08-06,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023-08-11,2023-08-12,2023-08-13,2023-08-14,2023-08-15,2023-08-16,2023-08-17,2023-08-18,2023-08-19,2023-08-20,2023-08-21,2023-08-22,2023-08-23,2023-08-24,2023-08-25,2023-08-26,2023-08-27,2023-08-28,2023-08-29,2023-08-30,2023-08-31,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
02:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,8
03:00:00,1,1,1,1,0,0,1,2,2,1,1,1,0,1,2,1,4,1,1,0,1,1,1,2,1,1,0,1,2,1,2,1,1,35
04:00:00,2,1,1,0,1,0,0,0,4,0,2,1,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,1,19
05:00:00,2,5,3,2,2,0,1,3,4,3,3,1,0,1,6,1,3,4,1,0,3,3,4,2,0,0,0,0,1,2,1,2,2,61
06:00:00,4,9,4,7,5,0,1,5,4,3,0,3,1,4,4,4,5,4,4,0,2,6,3,4,5,4,0,2,4,5,4,4,3,110
07:00:00,11,7,11,16,5,0,1,9,9,8,12,9,1,5,13,8,6,5,3,2,4,8,7,5,6,3,0,8,9,9,3,8,6,203
08:00:00,6,3,10,2,6,2,1,11,14,13,12,4,1,8,4,8,12,8,2,2,6,7,10,8,9,4,1,10,8,9,5,8,6,206
09:00:00,10,13,10,11,6,5,4,10,8,12,8,6,1,11,10,20,15,9,7,1,9,4,15,9,7,4,2,9,10,6,10,10,8,262
10:00:00,13,12,16,12,4,3,0,11,11,10,7,6,0,6,13,10,7,12,4,2,7,10,14,9,6,2,0,12,18,11,11,10,8,259
11:00:00,12,4,9,7,1,1,1,11,7,10,12,4,0,12,9,10,15,4,4,0,13,9,8,13,10,3,0,7,12,11,13,10,7,232
12:00:00,9,11,9,5,3,0,3,9,7,11,8,3,2,10,8,12,7,6,0,2,12,8,9,8,13,3,0,4,9,8,6,8,6,205
13:00:00,7,12,3,9,2,0,4,12,9,9,9,5,1,7,10,9,10,7,1,0,8,5,8,14,11,5,0,8,8,2,6,8,6,201
14:00:00,6,13,10,8,4,0,3,8,15,11,5,1,1,10,11,11,6,8,4,2,8,5,8,11,8,1,1,7,10,5,6,8,6,207
15:00:00,9,15,12,10,1,3,0,9,8,12,6,3,0,11,16,9,10,3,2,1,4,5,12,5,6,1,0,6,6,9,7,8,6,201
16:00:00,5,8,10,5,0,0,1,5,7,6,8,3,1,8,4,9,7,3,1,0,6,5,6,6,7,2,2,7,9,3,12,6,5,156
17:00:00,5,5,5,1,1,1,1,2,4,6,4,0,0,6,4,6,6,0,1,0,5,5,4,5,2,1,4,2,1,1,0,3,3,88
18:00:00,2,0,2,2,2,3,1,0,2,1,2,1,2,0,2,1,4,2,0,1,0,2,2,1,3,1,1,3,3,3,0,2,2,49
19:00:00,1,1,0,0,2,1,0,0,1,2,1,0,2,4,0,3,2,0,0,0,0,0,1,1,2,0,1,1,1,0,2,1,1,29
20:00:00,1,0,0,1,3,0,0,0,2,1,2,0,0,1,1,2,4,3,0,1,1,1,2,3,3,2,0,1,1,1,1,1,1,38
21:00:00,1,0,1,1,1,0,0,1,3,0,2,1,1,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,22
22:00:00,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
