,2023-07-01,2023-07-02,2023-07-03,2023-07-04,2023-07-05,2023-07-06,2023-07-07,2023-07-08,2023-07-09,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-15,2023-07-16,2023-07-17,2023-07-18,2023-07-19,2023-07-20,2023-07-21,2023-07-22,2023-07-23,2023-07-24,2023-07-25,2023-07-26,2023-07-27,2023-07-28,2023-07-29,2023-07-30,2023-07-31,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
01:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
02:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
03:00:00,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2,1,3,2,1,0,1,2,1,2,1,1,0,1,1,1,31
04:00:00,1,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,14
05:00:00,3,0,1,3,3,4,2,2,0,1,3,2,2,3,3,0,1,2,3,3,4,2,0,1,2,3,2,1,2,0,1,2,2,59
06:00:00,2,0,3,5,2,6,4,3,0,4,8,4,3,4,1,0,5,4,6,1,7,2,0,2,4,3,3,4,2,0,3,4,3,95
07:00:00,6,1,14,4,13,12,10,3,0,9,8,6,12,9,3,0,17,7,12,13,15,2,0,9,14,9,12,8,2,1,9,11,8,240
08:00:00,3,2,5,9,10,10,12,3,2,13,9,11,8,6,4,5,11,12,10,9,11,9,1,15,11,14,10,12,8,1,14,11,9,260
09:00:00,6,3,9,3,7,4,6,2,1,10,13,17,15,11,1,0,13,11,17,10,11,5,2,9,11,21,13,13,4,0,11,11,9,259
10:00:00,3,2,9,7,15,12,11,7,0,7,8,15,12,4,2,0,10,15,18,6,8,2,0,11,16,14,13,12,2,1,7,11,8,249
11:00:00,5,0,6,12,14,12,5,3,0,11,17,15,9,13,0,0,10,11,8,6,11,4,0,9,12,19,12,9,3,0,8,11,8,244
12:00:00,1,1,7,8,9,13,9,1,0,10,9,18,14,5,0,0,7,6,7,9,5,1,2,11,13,13,9,7,3,0,8,9,7,206
13:00:00,1,1,8,11,9,7,6,0,0,5,9,9,6,6,2,1,11,10,8,3,8,1,2,5,6,7,7,12,2,0,8,8,6,171
14:00:00,2,1,8,7,7,11,2,1,2,8,9,12,10,7,1,0,7,10,6,4,5,3,1,16,7,12,10,6,1,1,19,9,7,196
15:00:00,1,0,4,6,12,5,4,1,0,11,5,10,8,11,0,1,16,10,10,3,5,1,3,9,8,7,9,7,0,1,15,8,6,183
16:00:00,1,2,5,6,7,5,1,0,1,5,5,11,8,5,4,0,6,4,10,5,3,2,0,7,6,5,4,1,2,0,8,6,4,129
17:00:00,2,1,7,1,1,1,0,1,0,1,3,2,4,2,2,1,2,3,4,3,0,1,0,1,3,4,3,3,2,1,0,2,2,59
18:00:00,2,3,1,2,5,2,2,2,1,3,4,4,7,1,0,1,0,0,1,1,1,1,1,1,2,1,2,0,1,3,2,2,2,57
19:00:00,0,1,1,0,1,0,0,0,2,0,0,1,2,0,0,1,0,2,0,0,0,1,1,1,2,0,1,1,1,0,2,1,1,21
20:00:00,0,1,3,3,1,2,0,0,0,0,1,1,2,2,2,1,1,4,4,0,1,0,0,0,1,3,2,0,2,0,1,2,1,38
21:00:00,0,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,10
22:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,5
