,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-25,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31,Workday,7 Day,Count
00:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
01:00:00,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
02:00:00,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
03:00:00,1,1,1,1,2,2,2,1,1,0,1,2,1,2,1,1,0,1,2,1,1,1,1,1,0,0,0,1,1,0,0,1,1,30
04:00:00,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,1,1,1,2,1,0,0,0,2,1,2,0,0,1,1,18
05:00:00,0,2,0,3,3,4,1,1,2,0,2,4,6,2,2,0,0,3,4,5,7,4,2,0,0,0,2,3,0,4,0,3,2,66
06:00:00,9,3,0,2,5,2,5,5,2,1,3,5,5,3,7,1,0,2,5,7,0,3,2,1,0,0,2,1,3,1,0,4,3,85
07:00:00,9,3,1,7,7,9,7,4,7,1,7,4,4,6,9,4,0,7,6,6,2,6,1,0,0,1,1,2,9,4,0,5,4,134
08:00:00,6,2,1,10,8,15,9,7,3,1,5,10,10,10,15,1,0,7,10,6,6,7,0,1,0,0,6,5,0,1,2,7,6,164
09:00:00,10,1,1,7,14,9,7,8,3,1,12,10,10,9,9,3,2,6,7,7,5,5,1,1,0,0,1,1,2,3,0,7,5,155
10:00:00,10,2,0,10,12,8,12,8,1,1,13,9,9,7,3,2,0,8,8,9,5,10,1,1,0,1,1,2,2,1,1,7,5,157
11:00:00,8,0,1,17,12,12,12,11,3,2,8,12,3,10,5,4,1,8,11,8,7,6,2,3,0,0,0,3,1,4,0,7,6,174
12:00:00,6,1,1,11,15,10,7,13,2,1,10,8,8,10,9,2,1,8,4,4,7,4,4,1,0,0,1,0,1,0,0,6,5,149
13:00:00,4,0,0,10,13,9,1,8,5,3,14,7,11,10,8,1,1,7,6,4,3,4,0,0,0,0,2,1,0,5,1,6,5,138
14:00:00,10,2,1,18,9,11,8,13,2,1,6,7,5,5,8,0,0,9,8,11,9,1,1,2,0,0,0,1,0,5,1,7,5,154
15:00:00,6,4,0,12,8,8,5,8,1,0,10,14,6,11,3,2,0,8,7,5,11,0,0,3,0,0,0,0,0,0,0,6,4,132
16:00:00,3,0,1,5,7,5,6,2,4,2,6,8,7,9,3,2,1,3,2,3,3,1,2,0,1,0,0,1,2,0,1,4,3,90
17:00:00,2,0,1,2,5,1,3,3,2,1,2,3,2,2,0,2,0,4,4,1,5,0,1,1,0,0,1,4,1,0,0,2,2,53
18:00:00,1,1,1,5,0,1,1,4,0,1,1,1,5,2,1,2,1,2,3,2,3,0,1,0,0,0,2,1,2,3,0,2,2,47
19:00:00,3,0,1,0,0,3,1,1,0,2,3,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,1,1,1,3,0,1,1,26
20:00:00,3,0,0,0,1,0,0,2,1,1,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,0,1,1,23
21:00:00,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11
22:00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,11
23:00:00,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5
