,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,Workday,7 Day,Count
00:00:00,32,5,13,14,16,13,31,20,13,15,25,34,13,27,25,11,20,12,19,16,23,37,15,16,7,17,13,23,34,18,17,16,19,594
01:00:00,22,12,5,8,8,12,25,16,3,8,19,20,8,17,25,10,11,7,7,17,15,48,10,2,11,10,12,18,21,14,8,10,14,429
02:00:00,34,1,9,3,9,12,13,13,13,8,24,29,13,14,19,13,11,18,13,26,16,26,8,10,17,11,19,19,38,16,6,13,15,481
03:00:00,26,11,14,20,15,14,26,18,17,10,34,24,20,18,22,11,11,16,22,25,18,15,16,10,12,15,19,26,34,12,11,16,18,562
04:00:00,3,17,18,21,24,19,23,10,22,17,27,20,27,15,18,21,24,19,19,33,20,15,28,21,25,25,34,20,6,27,25,23,21,643
05:00:00,13,19,42,35,38,44,24,19,38,48,53,50,53,29,10,41,38,43,45,44,28,14,44,44,43,46,44,19,8,45,40,43,36,1101
06:00:00,8,27,78,114,101,114,44,14,120,122,139,134,128,44,23,114,116,114,127,127,63,21,136,124,131,126,127,53,33,114,129,116,93,2865
07:00:00,18,50,190,214,278,234,65,20,230,274,256,281,228,78,25,286,277,266,241,272,82,32,279,291,278,253,265,96,31,283,265,250,192,5938
08:00:00,16,36,223,222,277,313,88,34,303,232,262,272,298,136,46,270,259,265,263,296,130,47,248,223,256,267,277,126,49,340,317,260,207,6391
09:00:00,29,67,218,232,290,282,145,53,302,284,287,368,312,136,64,337,335,314,303,326,159,53,314,315,333,354,298,174,66,300,339,296,239,7389
10:00:00,30,73,231,252,257,236,155,69,262,317,278,312,309,183,106,259,282,284,310,311,176,78,276,277,266,279,311,201,95,270,325,272,229,7070
11:00:00,50,97,281,257,262,275,169,111,290,265,275,283,279,171,98,289,293,288,315,318,180,110,250,306,254,293,283,206,117,295,293,275,235,7253
12:00:00,84,133,249,269,261,251,166,117,304,248,268,286,276,140,116,313,274,273,308,257,171,109,255,288,266,308,269,185,135,274,270,268,230,7123
13:00:00,62,96,230,228,228,261,159,108,263,256,259,262,304,173,109,245,268,304,266,299,153,110,228,213,266,240,247,155,109,312,247,251,215,6660
14:00:00,74,126,232,241,244,302,158,115,281,276,291,270,283,156,122,291,286,274,301,308,150,111,285,291,240,300,297,161,97,305,292,273,232,7160
15:00:00,65,116,217,250,258,260,152,100,303,308,273,314,292,140,125,310,331,266,302,307,142,119,284,326,281,314,280,141,136,303,278,281,236,7293
16:00:00,58,94,223,249,249,231,118,94,288,280,302,277,209,108,108,288,292,293,304,222,110,98,285,289,306,285,260,135,111,302,317,266,220,6785
17:00:00,56,107,191,199,194,147,103,108,192,204,190,199,152,101,85,185,210,229,219,176,105,98,227,192,174,175,186,110,104,206,200,189,162,5024
18:00:00,60,87,134,141,129,124,85,81,116,141,118,139,120,110,88,150,153,158,140,139,99,71,119,151,159,152,127,102,90,131,151,135,122,3765
19:00:00,44,86,75,91,69,67,80,69,120,85,99,103,90,82,56,75,112,109,102,115,109,73,72,119,120,118,110,87,72,99,106,97,91,2814
20:00:00,50,56,42,84,69,60,49,40,64,79,67,86,72,62,43,74,70,86,66,71,69,49,52,76,99,83,76,51,45,76,72,72,66,2038
21:00:00,37,40,31,49,28,85,42,21,54,95,84,47,52,47,28,42,57,57,61,56,45,45,31,52,70,51,58,35,38,64,56,55,50,1558
22:00:00,19,17,15,17,21,55,30,23,25,52,62,24,37,32,22,25,21,34,47,46,33,28,25,39,30,24,45,34,23,28,24,32,31,957
23:00:00,20,11,14,20,19,41,27,14,17,53,51,30,28,37,14,21,12,24,33,45,40,25,18,15,11,20,34,36,24,20,18,25,26,792
