,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31,Workday,7 Day,Count
00:00:00,29,16,17,14,23,60,32,11,9,19,25,23,34,39,17,24,17,39,26,38,46,18,22,22,15,23,43,33,15,22,21,20,26,792
01:00:00,26,8,6,12,8,27,29,10,8,13,12,11,38,32,7,10,13,11,13,16,25,10,9,20,11,14,38,30,19,9,11,12,17,506
02:00:00,29,12,8,12,12,37,26,3,7,11,14,14,31,38,14,11,11,9,19,21,25,10,10,8,12,17,23,29,15,13,13,12,17,514
03:00:00,19,16,12,14,18,28,19,19,20,20,16,15,28,26,20,22,19,14,17,26,25,21,16,21,9,14,13,32,15,23,13,17,19,590
04:00:00,23,29,25,13,25,18,14,20,24,28,22,22,28,8,17,28,27,27,26,26,18,25,23,24,29,30,17,11,24,24,41,25,23,716
05:00:00,17,49,47,57,53,48,14,42,47,47,46,63,33,9,49,53,41,52,44,42,15,49,39,55,50,49,35,17,51,45,53,48,42,1311
06:00:00,27,132,127,151,126,49,18,112,146,138,127,118,49,21,144,143,148,144,128,55,27,113,142,156,146,133,51,16,136,131,144,131,104,3298
07:00:00,47,312,298,257,306,84,27,294,294,286,284,289,91,40,278,292,339,294,303,105,33,254,292,278,280,313,86,39,286,287,317,282,219,6985
08:00:00,72,280,323,279,272,148,54,266,297,289,260,283,137,45,293,215,262,275,291,161,63,280,284,289,295,295,149,46,272,232,244,267,220,6951
09:00:00,87,317,346,281,313,168,55,286,337,333,319,315,172,74,304,276,297,287,331,176,72,324,322,306,347,327,167,75,301,313,303,303,251,7931
10:00:00,85,280,312,268,259,199,89,274,296,308,283,310,177,87,288,292,332,298,293,209,98,283,299,262,313,327,168,94,304,316,326,287,245,7729
11:00:00,103,317,310,307,287,187,113,292,297,277,317,300,173,113,243,287,265,301,315,191,92,282,304,312,291,298,190,108,268,301,306,286,246,7747
12:00:00,121,258,281,299,302,171,122,283,268,280,264,273,184,112,275,277,279,288,313,187,105,259,283,256,306,298,175,98,309,288,298,276,239,7512
13:00:00,130,254,248,297,281,187,104,266,293,273,253,312,155,108,243,252,246,280,274,153,136,240,271,240,273,283,146,112,261,294,279,263,227,7144
14:00:00,113,277,308,276,329,129,123,288,337,303,294,267,121,109,299,271,297,310,299,155,104,278,309,283,300,306,144,116,281,274,291,287,240,7591
15:00:00,131,288,294,321,275,131,130,315,292,286,269,280,131,129,298,303,290,278,254,133,113,292,304,318,299,271,114,109,285,286,284,283,238,7503
16:00:00,106,315,290,271,231,137,110,265,267,263,288,267,110,113,228,313,266,276,229,103,100,245,278,264,266,210,107,107,243,253,247,256,214,6768
17:00:00,109,186,205,198,171,147,110,228,213,192,205,176,127,107,200,103,183,211,187,97,105,222,173,193,218,153,106,112,191,175,184,186,165,5187
18:00:00,111,148,125,149,144,90,92,144,135,176,156,152,100,90,132,49,155,156,150,91,94,158,141,145,145,144,89,100,121,166,138,141,127,3986
19:00:00,88,101,112,144,135,86,67,110,104,140,108,106,99,86,101,107,100,121,145,98,74,99,133,130,145,123,75,83,106,96,146,117,108,3368
20:00:00,58,98,79,82,109,68,55,61,76,104,138,101,75,78,70,76,73,110,89,59,63,82,105,83,94,76,74,87,90,82,114,89,84,2609
21:00:00,35,51,65,68,116,123,46,60,54,54,68,55,51,44,56,87,89,51,62,47,40,48,77,70,54,60,45,71,56,78,75,65,63,1956
22:00:00,27,33,43,50,99,62,24,47,31,34,64,50,49,36,22,66,58,51,41,46,40,30,37,50,50,41,44,48,56,45,68,48,46,1442
23:00:00,20,18,25,30,73,39,14,24,18,21,39,34,42,14,33,45,43,35,50,33,26,22,14,22,14,41,38,30,32,25,26,31,30,940
