,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,Workday,7 Day,Count
00:00:00,25,32,18,9,13,19,25,29,33,22,17,32,44,25,33,30,13,17,17,22,58,28,32,19,28,8,9,28,39,37,22,25,761
01:00:00,20,33,12,10,7,8,26,29,29,17,4,16,17,9,19,32,10,10,8,7,27,30,28,13,8,9,9,9,29,38,12,17,523
02:00:00,22,18,14,15,8,16,18,17,29,19,8,17,26,16,31,27,8,12,13,10,20,40,20,14,7,8,10,22,30,33,14,18,548
03:00:00,23,23,13,14,13,14,22,20,19,24,15,18,33,24,19,19,17,19,19,14,36,30,27,16,12,16,16,23,28,31,19,20,617
04:00:00,24,23,18,21,28,37,27,33,17,17,25,20,23,29,16,17,20,24,28,25,52,21,10,27,22,18,29,28,21,14,26,24,714
05:00:00,31,16,45,46,46,41,48,30,7,23,47,38,47,42,34,25,47,46,48,53,62,43,14,58,45,47,49,54,23,15,47,40,1170
06:00:00,53,18,100,116,122,136,77,33,16,20,103,113,142,98,62,22,121,147,127,155,141,72,20,123,135,142,140,127,54,17,119,96,2752
07:00:00,86,35,245,272,271,286,190,75,26,30,217,247,280,278,123,46,294,347,291,306,306,113,31,263,317,280,264,278,94,48,263,207,5939
08:00:00,148,43,266,296,245,295,220,108,32,42,281,306,303,269,165,48,285,274,255,295,308,183,49,307,257,326,228,297,142,46,268,219,6319
09:00:00,152,69,299,287,297,313,223,143,37,61,297,262,284,321,147,69,338,316,356,319,362,188,68,342,349,334,322,333,143,74,301,246,7105
10:00:00,185,98,268,295,314,279,242,152,61,91,285,277,286,293,186,81,304,321,314,331,302,209,83,296,326,322,292,323,188,94,288,244,7098
11:00:00,164,109,300,277,275,308,247,132,75,93,275,289,256,295,206,100,295,290,299,297,316,214,97,316,279,298,292,293,162,101,280,238,6950
12:00:00,154,104,279,271,279,281,260,114,78,104,269,303,301,271,184,125,285,265,309,254,276,192,128,293,306,262,263,294,172,109,271,233,6785
13:00:00,140,121,243,194,292,289,223,129,92,104,231,251,281,250,185,125,271,277,252,262,292,153,100,261,245,286,236,263,158,117,250,216,6323
14:00:00,121,114,274,271,287,264,201,126,81,103,287,292,279,223,160,103,278,269,306,279,286,172,104,329,272,307,309,292,164,136,270,230,6689
15:00:00,129,106,313,297,293,267,211,116,76,112,305,264,279,306,128,99,314,310,294,315,291,159,107,299,261,306,316,270,161,99,281,235,6803
16:00:00,117,110,259,268,272,282,178,115,123,90,266,230,228,236,145,110,232,233,272,174,247,148,127,280,310,318,273,233,154,108,244,210,6138
17:00:00,111,126,190,165,192,211,143,109,69,94,174,225,172,156,128,107,225,172,228,99,194,123,82,204,210,201,226,183,114,95,183,161,4728
18:00:00,105,102,122,147,150,138,108,85,59,72,109,151,171,129,100,100,143,162,143,74,96,115,103,163,150,141,144,148,112,150,133,124,3692
19:00:00,114,85,90,100,130,140,73,80,52,104,118,108,116,109,84,66,127,101,114,114,137,82,92,99,128,107,149,129,114,91,115,106,3153
20:00:00,79,55,75,94,93,97,82,51,43,57,97,82,89,76,60,70,81,99,81,100,98,64,60,98,92,103,92,100,56,64,89,81,2388
21:00:00,47,54,47,63,86,84,58,45,42,40,93,116,62,55,43,37,53,66,62,92,77,45,46,100,63,45,61,53,57,44,69,62,1836
22:00:00,52,23,12,40,58,52,49,54,19,27,54,84,46,44,40,27,36,40,37,84,53,39,47,39,40,33,37,53,41,32,46,43,1292
23:00:00,38,24,21,15,30,33,26,40,27,30,42,54,35,29,32,20,21,27,26,43,41,38,23,24,15,33,21,38,39,34,30,31,919
