,2024-06-01,2024-06-02,2024-06-03,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-08,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-16,2024-06-17,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-23,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30,Workday,7 Day,Count
00:00:00,39,43,46,23,13,20,33,31,34,33,25,32,22,25,50,51,21,27,29,18,24,53,30,27,28,32,14,42,40,42,27,31,947
01:00:00,40,33,37,6,17,12,15,24,27,10,12,17,17,19,45,48,9,5,10,5,27,40,41,4,12,13,15,33,26,31,15,21,650
02:00:00,32,20,23,9,5,12,19,14,26,9,10,3,18,16,31,34,11,7,17,14,15,23,30,8,9,22,15,26,32,28,13,17,538
03:00:00,25,26,23,23,22,13,22,33,14,24,19,15,18,16,42,26,24,15,20,11,25,24,37,19,24,24,19,25,31,31,20,23,690
04:00:00,36,27,27,28,26,23,37,33,23,27,34,26,27,39,28,15,26,28,24,31,35,31,20,25,25,29,24,37,28,32,29,28,851
05:00:00,37,23,25,44,54,46,59,32,20,39,51,45,50,52,28,19,57,35,49,39,50,29,13,49,53,50,58,59,33,21,48,42,1219
06:00:00,48,52,22,110,137,132,128,50,19,119,113,118,121,129,54,26,109,117,129,109,123,45,24,101,122,124,105,120,49,22,114,93,2677
07:00:00,90,53,48,268,301,301,298,107,47,295,301,301,315,346,92,36,286,288,286,308,307,91,47,286,298,296,289,296,86,34,286,224,6397
08:00:00,137,41,60,261,274,260,279,144,68,261,292,285,295,296,145,64,252,248,289,305,306,124,43,253,300,319,276,275,163,63,269,221,6378
09:00:00,163,75,79,317,215,305,383,161,69,329,314,364,312,340,172,67,300,320,361,316,324,165,62,287,329,296,332,328,146,68,308,252,7299
10:00:00,158,53,94,308,281,294,306,204,77,296,287,299,328,310,177,86,281,282,295,317,306,154,76,309,313,283,309,292,155,76,290,242,7006
11:00:00,190,75,104,322,276,292,323,217,138,260,284,277,299,322,189,95,300,318,303,310,300,173,104,296,309,277,265,321,195,105,288,248,7239
12:00:00,193,82,118,293,275,310,322,186,125,284,275,276,324,324,174,127,292,282,291,299,291,182,102,261,278,283,279,286,165,115,282,243,7094
13:00:00,158,87,106,279,245,259,272,184,104,268,282,282,280,265,160,116,251,278,281,244,267,177,128,253,254,228,271,278,174,118,257,224,6549
14:00:00,144,103,103,311,291,298,327,134,122,266,306,255,298,300,139,103,282,271,298,304,279,144,113,267,300,327,271,296,156,133,282,239,6941
15:00:00,132,102,101,261,288,275,288,128,115,287,295,250,324,308,151,116,294,281,294,280,265,130,87,264,271,316,295,239,155,113,274,231,6705
16:00:00,141,111,125,240,254,227,235,130,103,261,281,278,299,172,126,119,277,259,277,285,225,100,119,258,281,249,278,262,133,92,251,213,6197
17:00:00,140,102,113,177,163,205,174,101,92,173,204,172,192,103,124,119,194,177,215,190,165,114,117,174,174,214,221,181,125,108,179,161,4723
18:00:00,109,91,97,140,163,143,157,132,106,158,147,163,146,127,102,117,148,134,177,169,131,92,102,134,130,160,131,159,91,94,146,134,3950
19:00:00,97,104,87,110,133,131,123,78,60,106,118,125,133,111,86,73,101,115,116,117,138,85,89,97,140,116,118,115,67,86,118,108,3175
20:00:00,82,51,48,92,107,102,86,87,60,69,102,99,89,79,74,72,69,81,91,92,91,55,66,86,86,81,73,100,62,67,86,81,2399
21:00:00,62,55,46,65,63,61,70,58,41,51,65,72,72,64,58,32,42,76,67,64,57,39,50,50,56,62,133,75,50,42,66,61,1798
22:00:00,51,41,26,30,50,59,45,58,71,45,73,59,61,65,68,39,45,50,54,60,64,46,46,30,67,44,119,69,39,34,56,54,1608
23:00:00,41,42,29,24,33,47,40,38,44,36,53,58,47,66,60,33,31,59,40,45,65,46,41,38,51,31,71,50,49,34,46,45,1342
