,2024-09-01,2024-09-02,2024-09-03,2024-09-04,2024-09-05,2024-09-06,2024-09-07,2024-09-08,2024-09-09,2024-09-10,2024-09-11,2024-09-12,2024-09-13,2024-09-14,2024-09-15,2024-09-16,2024-09-17,2024-09-18,2024-09-19,2024-09-20,2024-09-21,2024-09-22,2024-09-23,2024-09-24,2024-09-25,2024-09-26,2024-09-27,2024-09-28,2024-09-29,2024-09-30,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
05:00:00,0,2,0,1,2,1,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,1,1,1,18
06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6
07:00:00,0,0,0,0,0,2,2,0,0,0,0,2,5,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,17
08:00:00,0,0,3,3,2,4,1,1,7,3,2,2,2,0,0,1,4,2,4,2,0,1,2,3,1,2,3,0,0,3,3,2,58
09:00:00,0,3,1,2,0,3,1,0,6,4,4,3,3,0,0,2,5,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,39
10:00:00,1,2,2,5,1,4,0,0,3,0,1,5,2,1,0,0,1,1,0,2,1,1,0,2,2,2,0,1,0,2,2,1,42
11:00:00,1,2,1,1,0,4,0,0,3,2,1,3,1,0,0,4,1,1,4,0,0,0,3,1,3,0,3,2,0,2,2,1,43
12:00:00,1,1,0,2,3,1,0,0,1,2,2,1,4,0,0,0,4,1,0,1,0,0,1,0,3,5,2,0,0,1,2,1,36
13:00:00,1,1,1,2,2,3,1,0,1,0,1,0,2,1,0,3,0,2,1,6,0,0,3,3,2,1,1,0,0,0,2,1,38
14:00:00,0,0,1,3,3,1,0,0,4,0,1,2,1,0,0,3,1,0,1,1,1,0,0,4,0,1,1,0,0,0,1,1,29
15:00:00,0,0,1,2,1,0,0,0,0,2,0,2,2,0,0,3,1,3,4,1,0,0,1,2,2,2,0,1,0,1,1,1,31
16:00:00,0,0,1,1,2,0,4,0,1,0,2,1,0,0,0,0,2,1,1,0,0,0,2,2,1,0,0,1,0,1,1,1,23
17:00:00,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,2,2,1,1,1,0,0,1,3,3,1,1,0,0,1,1,1,23
18:00:00,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,16
19:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,10
20:00:00,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,8
21:00:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
