,2024-12-01,2024-12-02,2024-12-03,2024-12-04,2024-12-05,2024-12-06,2024-12-07,2024-12-08,2024-12-09,2024-12-10,2024-12-11,2024-12-12,2024-12-13,2024-12-14,2024-12-15,2024-12-16,2024-12-17,2024-12-18,2024-12-19,2024-12-20,2024-12-21,2024-12-22,2024-12-23,2024-12-24,2024-12-25,2024-12-26,2024-12-27,2024-12-28,2024-12-29,2024-12-30,2024-12-31,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05:00:00,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,13
06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
07:00:00,1,2,1,0,3,4,0,0,4,0,0,1,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,23
08:00:00,1,4,3,3,4,3,0,0,4,1,4,3,2,0,0,1,1,2,5,1,0,0,0,1,0,0,1,1,1,3,4,2,2,53
09:00:00,0,2,1,4,7,9,2,0,9,2,0,1,0,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,9,2,2,52
10:00:00,0,0,1,7,9,4,1,0,7,3,1,3,1,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,5,2,2,48
11:00:00,1,1,2,8,6,8,0,0,6,2,1,3,3,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,2,2,49
12:00:00,1,1,1,4,6,5,0,0,10,3,4,4,0,3,0,1,1,0,2,4,0,0,1,0,0,0,0,0,0,5,0,2,2,56
13:00:00,0,1,0,3,6,1,0,0,11,4,2,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,9,1,2,1,43
14:00:00,0,3,0,9,5,2,0,0,5,0,4,2,2,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,12,0,2,2,52
15:00:00,0,2,2,8,1,3,0,0,1,1,4,3,1,0,0,1,1,3,1,5,0,0,0,0,0,0,0,0,1,10,1,2,2,49
16:00:00,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,6,0,1,1,21
17:00:00,0,1,1,1,2,0,2,0,2,1,1,2,1,0,0,2,2,1,2,2,0,0,0,1,0,0,0,0,1,5,0,1,1,30
18:00:00,0,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,2,0,0,1,0,0,13,1,1,1,29
19:00:00,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,15
20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
23:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
