,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
03:00:00,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05:00:00,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
06:00:00,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10
07:00:00,1,0,1,3,1,1,1,1,0,0,0,4,2,2,3,0,1,0,2,1,2,0,1,1,3,4,3,1,0,0,2,1,39
08:00:00,0,0,3,3,2,4,2,0,0,0,5,3,7,2,4,0,0,4,1,4,3,1,1,3,3,3,0,3,0,0,3,2,61
09:00:00,1,0,1,5,1,2,0,0,1,0,3,3,4,2,1,0,4,2,6,1,3,0,0,3,3,2,2,5,2,0,3,2,57
10:00:00,0,0,5,4,2,2,2,0,0,0,3,2,2,4,0,0,2,1,2,5,0,1,0,4,3,1,3,4,1,0,3,2,53
11:00:00,0,0,5,3,2,4,1,0,0,0,2,3,0,2,1,0,6,6,3,3,2,1,0,3,3,3,0,5,2,0,3,2,60
12:00:00,1,0,8,3,3,4,2,0,0,1,2,1,1,2,0,1,1,4,3,3,4,0,0,7,4,5,2,2,0,1,3,2,65
13:00:00,0,0,1,1,2,4,1,0,0,0,3,1,2,2,0,0,4,4,1,5,3,0,0,5,4,1,4,2,0,0,2,2,50
14:00:00,1,0,6,8,2,5,4,0,0,0,0,1,4,2,1,0,2,3,3,1,2,0,0,5,3,3,3,1,1,0,3,2,61
15:00:00,1,2,3,0,3,5,1,0,0,0,2,3,3,0,0,0,7,2,3,3,2,1,0,3,1,1,3,2,2,1,2,2,54
16:00:00,0,0,1,2,1,1,0,0,0,0,0,4,1,2,0,0,1,0,0,3,0,0,0,2,7,4,1,0,0,0,2,1,30
17:00:00,0,0,1,3,1,3,0,0,0,0,2,3,1,1,0,0,1,0,1,1,1,0,0,1,2,0,1,1,0,0,1,1,24
18:00:00,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,2,0,0,0,1,1,1,1,0,0,0,1,1,15
19:00:00,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
20:00:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
21:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
22:00:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
