,2023-06-01,2023-06-02,2023-06-03,2023-06-04,2023-06-05,2023-06-06,2023-06-07,2023-06-08,2023-06-09,2023-06-10,2023-06-11,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-17,2023-06-18,2023-06-19,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-24,2023-06-25,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Workday,7 Day,Count
00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01:00:00,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
04:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4
05:00:00,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12
06:00:00,0,2,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,1,2,0,3,0,1,1,19
07:00:00,0,7,0,0,0,2,1,2,3,2,1,0,0,2,0,2,0,1,5,0,3,1,1,1,0,2,4,3,3,1,2,2,47
08:00:00,2,1,1,0,0,2,1,3,2,1,0,4,3,5,7,3,1,1,10,4,2,3,5,0,0,2,6,3,1,3,3,2,76
09:00:00,5,1,0,0,1,2,6,3,2,0,0,3,1,4,1,3,0,1,5,3,3,6,1,1,0,1,12,1,0,2,3,2,68
10:00:00,5,2,1,1,1,3,0,2,0,0,1,1,1,6,0,5,0,0,3,1,3,3,1,0,1,2,9,4,3,3,3,2,62
11:00:00,3,1,0,0,0,6,2,2,4,1,0,4,2,2,4,5,0,0,3,1,2,7,2,0,1,4,11,2,3,4,3,2,76
12:00:00,0,4,0,0,0,1,2,4,2,0,0,3,1,1,5,3,1,0,1,3,1,5,5,1,0,1,14,4,5,1,3,2,68
13:00:00,1,3,0,0,1,1,1,0,2,0,0,2,1,0,5,0,0,0,2,1,2,0,2,0,0,2,10,3,2,2,2,1,43
14:00:00,4,2,0,0,0,3,3,4,4,0,0,5,2,1,6,0,1,0,1,1,0,1,1,2,0,4,7,3,2,0,2,2,57
15:00:00,1,2,1,0,0,4,4,5,3,0,0,4,3,4,4,1,2,0,2,1,2,1,1,1,0,3,11,2,3,2,3,2,67
16:00:00,1,3,0,0,0,2,3,2,2,0,0,2,2,3,2,3,0,2,0,1,4,6,5,1,0,1,8,0,1,3,2,2,57
17:00:00,3,1,0,0,0,2,1,1,1,0,0,1,3,2,1,2,0,1,5,4,1,2,1,0,0,1,5,1,1,0,2,1,40
18:00:00,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,3,1,0,1,0,1,0,0,1,0,1,1,17
19:00:00,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21:00:00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22:00:00,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
23:00:00,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
