,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-28,2023-11-29,2023-11-30,Workday,7 Day,Count
00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
04:00:00,0,0,0,1,0,2,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,7
06:00:00,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,1,0,1,0,0,1,2,1,1,16
07:00:00,1,0,0,0,0,0,0,2,1,9,0,1,1,0,2,2,2,1,0,0,1,2,3,3,0,0,0,1,1,0,1,1,33
08:00:00,0,2,2,0,0,3,3,4,5,14,0,0,7,4,3,4,3,1,0,1,1,1,3,5,0,0,8,1,2,1,4,3,78
09:00:00,1,2,0,3,1,2,0,2,16,4,0,0,1,3,5,4,4,0,0,3,0,2,1,2,0,0,5,0,2,0,3,2,63
10:00:00,0,2,2,0,1,3,1,2,10,6,2,0,0,1,5,4,3,1,0,4,2,2,1,5,1,0,8,3,2,1,3,2,72
11:00:00,3,2,5,0,0,3,3,3,15,5,0,2,3,3,4,7,5,0,0,5,4,1,4,3,0,0,5,2,4,2,4,3,93
12:00:00,0,0,4,0,0,4,0,1,1,8,0,0,1,3,3,2,4,2,0,1,1,8,1,4,0,0,3,0,3,0,2,2,54
13:00:00,1,1,3,1,0,1,1,3,5,3,2,1,1,2,1,2,0,2,0,0,3,4,0,6,0,0,2,2,4,1,2,2,52
14:00:00,0,5,4,0,0,1,2,2,14,1,1,0,1,1,2,4,2,1,0,0,1,0,3,6,0,1,2,2,3,1,3,2,60
15:00:00,2,5,0,0,0,1,3,2,3,2,1,0,1,2,2,0,1,0,0,4,1,1,3,7,1,0,5,1,1,3,2,2,52
16:00:00,0,2,1,0,0,1,0,0,13,0,0,0,3,0,1,0,0,0,0,2,0,1,1,3,2,1,3,0,2,0,2,1,36
17:00:00,0,3,1,0,0,2,0,5,5,1,0,0,1,3,3,2,2,0,0,2,1,1,2,4,0,1,0,2,2,2,2,1,45
18:00:00,3,3,2,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,2,0,1,1,1,1,27
19:00:00,0,0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,13
20:00:00,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6
21:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
