,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,Workday,7 Day,Count
00:00:00,458,185,175,148,219,188,412,329,189,204,235,276,225,354,403,171,171,151,187,255,351,384,181,179,163,175,226,423,466,159,147,191,250,7789
01:00:00,478,141,84,74,92,95,277,266,87,99,190,209,141,271,354,82,100,90,81,174,257,326,76,65,78,94,148,277,372,96,74,108,168,5248
02:00:00,371,91,58,65,60,99,196,221,66,62,143,192,117,164,250,60,81,97,70,147,203,260,77,68,60,75,140,224,297,70,70,89,133,4154
03:00:00,304,80,59,65,59,59,210,146,66,59,119,141,82,154,199,58,52,72,51,102,163,188,60,43,38,58,88,196,223,59,52,69,106,3305
04:00:00,138,88,115,117,92,102,117,95,104,90,110,78,124,107,84,95,112,72,110,101,130,109,86,95,92,103,116,172,78,99,78,99,103,3209
05:00:00,112,105,262,264,263,265,169,137,289,295,293,307,270,149,97,291,293,296,307,287,154,98,242,325,335,294,283,178,138,292,318,281,240,7408
06:00:00,210,249,741,753,751,774,317,225,810,891,940,919,828,329,227,805,865,847,894,836,318,235,877,934,974,969,883,339,226,891,907,834,672,20764
07:00:00,219,366,1582,1626,1862,1797,482,389,2109,2126,2158,2127,1986,589,385,2034,2103,2088,2139,1925,596,408,2051,2113,2113,2115,1957,535,393,2025,2202,1937,1510,46600
08:00:00,256,351,1605,1757,2493,2346,909,476,2549,2424,2453,2511,2550,968,506,2511,2519,2501,2440,2440,979,494,2518,2599,2602,2530,2592,1060,505,2555,2529,2335,1863,57528
09:00:00,344,613,1255,1395,1577,1551,1321,693,1582,1789,1896,1948,1733,1629,765,1712,1842,1858,1932,1812,1555,795,1815,2047,1890,1949,1746,1660,885,1712,1925,1708,1526,47226
10:00:00,590,877,1258,1417,1417,1452,1580,1191,1412,1297,1450,1549,1556,1886,1217,1364,1507,1495,1507,1582,1876,1127,1464,1449,1495,1543,1590,2058,1314,1474,1604,1444,1439,44598
11:00:00,871,1278,1453,1495,1471,1588,2003,1441,1431,1377,1471,1627,1668,2185,1536,1456,1465,1507,1576,1685,2237,1479,1484,1507,1493,1611,1649,2214,1638,1567,1545,1518,1580,49008
12:00:00,1115,1661,1853,1800,1516,1761,2195,1814,1515,1476,1784,1665,1878,2466,1938,1537,1614,1679,1712,1887,2369,1993,1551,1669,1693,1589,1973,2453,2148,1596,1673,1686,1791,55573
13:00:00,1377,1927,1925,1913,1724,1936,2190,1981,1669,1677,2112,1849,1956,2301,2119,1681,1611,2014,1836,2082,2377,1977,1744,1627,1966,1853,2187,2448,2189,1808,1825,1860,1931,59881
14:00:00,1466,2087,1855,1823,1836,2053,2211,1932,1885,1759,1986,1933,2107,2174,2181,1815,1715,1970,1946,2163,2281,2078,1859,1802,1924,1900,2260,2425,2251,1802,1890,1926,1979,61369
15:00:00,1430,1951,1952,1882,2288,2367,2027,1942,2155,2194,2109,2135,2450,2150,2149,2213,2127,2037,2281,2480,2186,2004,2209,2142,2075,2356,2493,2329,2351,2122,2145,2189,2153,66731
16:00:00,1224,1841,2310,2315,2211,2426,1979,1843,2383,2565,2368,2296,2403,2063,2122,2442,2376,2429,2447,2546,2130,1911,2275,2520,2340,2545,2576,2104,2022,2377,2473,2385,2256,69862
17:00:00,1148,1608,2280,2444,2405,2276,1870,1661,2419,2527,2600,2452,2390,1895,1679,2415,2477,2546,2575,2516,1911,1792,2499,2585,2209,2633,2384,1974,1889,2462,2462,2417,2228,68983
18:00:00,983,1355,1578,1771,1778,1937,1508,1292,1773,2050,2132,2146,2076,1620,1454,1809,1924,2190,2188,2078,1649,1430,1992,2139,2082,2278,2194,1753,1516,1945,2039,1975,1830,56659
19:00:00,826,1076,1283,1364,1384,1548,1318,1035,1410,1525,1522,1695,1687,1461,1112,1429,1535,1642,1808,1762,1422,1149,1511,1636,1756,2007,1856,1578,1235,1556,1583,1572,1476,45711
20:00:00,645,768,750,1075,952,1051,952,803,975,1016,1041,1166,1258,970,775,955,1032,1068,1246,1339,993,935,1099,1094,1124,1435,1247,1012,887,1040,1142,1085,1028,31845
21:00:00,429,632,679,728,714,1202,653,543,737,1286,1262,988,860,808,612,659,851,809,894,954,662,658,702,830,913,991,982,677,666,730,922,878,809,25033
22:00:00,362,423,414,421,408,896,548,459,407,818,804,536,565,627,397,381,501,523,649,665,598,417,478,573,538,750,651,615,415,398,464,557,539,16701
23:00:00,253,279,264,284,296,600,447,214,267,487,488,372,435,500,245,247,242,324,381,483,523,237,286,285,330,348,527,586,295,259,273,353,357,11057
