,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25,2023-10-26,2023-10-27,2023-10-28,2023-10-29,2023-10-30,2023-10-31,Workday,7 Day,Count
00:00:00,477,207,209,232,216,308,454,475,180,235,317,304,305,474,439,169,212,159,149,339,418,450,224,189,157,215,404,537,657,550,184,248,316,9845
01:00:00,370,119,118,110,104,209,279,409,110,102,214,198,197,317,428,94,130,95,104,174,300,374,69,111,115,96,215,459,795,475,106,148,224,6996
02:00:00,320,92,77,98,89,172,226,321,106,88,164,138,162,292,378,85,72,69,60,206,249,273,72,87,75,91,181,420,447,421,85,122,180,5616
03:00:00,247,89,77,90,69,140,182,268,79,89,143,153,156,256,326,82,103,80,62,96,203,255,83,73,80,76,145,324,213,363,77,109,150,4679
04:00:00,185,151,154,159,146,212,144,204,123,135,170,191,197,177,198,124,168,140,150,157,143,166,158,176,157,168,154,182,153,206,177,162,165,5125
05:00:00,141,297,305,348,342,276,202,138,330,325,345,384,318,247,136,310,318,327,334,325,198,117,326,321,349,367,300,187,131,182,276,318,275,8502
06:00:00,207,880,992,942,966,848,407,207,875,962,897,989,826,391,218,867,966,955,958,848,378,213,898,980,964,936,808,372,262,244,862,885,716,22118
07:00:00,374,2017,2220,2229,2100,1917,626,375,2000,2224,2112,2251,1931,654,406,2117,2140,2028,2171,1945,638,424,2042,2192,2148,2176,1905,528,470,404,1910,2008,1577,48674
08:00:00,535,2485,2667,2705,2538,2512,1125,537,2489,2625,2324,2548,2495,1174,648,2650,2545,1998,2559,2495,1125,603,2451,2612,2583,2534,2452,930,546,478,1984,2397,1941,59952
09:00:00,947,1824,1981,1986,1947,1812,1843,931,2101,1943,1959,1946,1857,1911,1089,1854,1807,1217,1941,1914,1789,950,1869,2065,2055,2114,1755,1571,859,768,1773,1840,1692,52378
10:00:00,1454,1649,1602,1616,1592,1649,2085,1332,1693,1606,1694,1654,1688,2108,1288,1606,1506,1252,1583,1708,2014,1359,1550,1726,1708,1713,1739,1856,1442,1158,1753,1611,1625,50383
11:00:00,1654,1589,1566,1567,1700,1815,2272,1625,1524,1498,1569,1656,1770,2325,1642,1482,1532,1290,1622,1806,2295,1776,1619,1611,1686,1687,1813,2261,1939,1626,1749,1626,1726,53566
12:00:00,2074,1687,1697,1869,1671,2028,2417,1948,1677,1649,1823,1741,2186,2439,1979,1561,1637,1491,1764,2165,2395,2010,1626,1775,1923,1889,2256,2467,2381,1866,1959,1815,1935,60050
13:00:00,2271,1820,1835,2159,1896,2208,2424,2062,1771,1810,2125,1968,2283,2424,2327,1724,1802,1773,1887,2139,2369,2379,1795,1862,2267,1966,2265,2467,2364,2172,2098,1983,2086,64712
14:00:00,2277,1924,1940,2143,2002,2297,2289,2170,1868,1831,2005,2054,2314,2098,2363,1855,1852,1647,1989,2293,2348,2444,1867,1938,2142,2002,2323,2577,2576,2227,1986,2023,2116,65641
15:00:00,2143,2180,2181,2138,2324,2529,2142,2178,2128,2268,2165,2338,2423,2306,2264,2171,2192,1852,2247,2374,2364,2287,2210,2166,2214,2395,2430,2188,2347,2094,1943,2226,2232,69181
16:00:00,2050,2508,2452,2486,2416,2349,2146,2083,2340,2483,2460,2539,2490,2242,2071,2447,2345,2030,2553,2478,2296,2327,2420,2335,2575,2509,2442,2292,2437,2011,2307,2408,2353,72919
17:00:00,1957,2450,2542,2599,2476,2418,2145,2308,2538,2538,2523,2610,2475,2083,2231,2409,2219,1894,2496,2567,2146,2234,2428,2601,2554,2474,2345,2098,2210,1705,2252,2414,2341,72525
18:00:00,2151,1930,2195,2233,2285,2208,2056,1935,2061,2230,2178,2306,2210,2023,1986,1923,1669,1500,2291,2401,1821,1891,2076,2205,2203,2348,2235,2000,1716,1584,1624,2086,2048,63474
19:00:00,1607,1654,1839,1964,2029,2119,1682,1523,1673,1821,1850,1975,1992,1636,1334,1561,1510,1289,2029,2101,1738,1414,1673,1784,1992,2278,2055,1863,1384,1268,1310,1808,1741,53947
20:00:00,1009,1138,1262,1263,1506,1411,914,1041,1177,1279,1377,1480,1433,761,858,1144,985,852,1414,1392,964,877,1148,1230,1281,1494,1438,1041,994,937,1211,1266,1173,36311
21:00:00,730,965,887,1050,981,1091,576,726,890,1482,1422,1191,1025,473,554,772,774,568,1000,887,680,655,796,891,938,1017,1133,671,794,594,1293,984,889,27506
22:00:00,554,553,655,790,748,960,853,520,588,1037,1025,924,993,928,469,540,468,425,799,762,791,475,633,595,642,910,931,842,784,492,906,744,729,22592
23:00:00,376,324,341,375,543,635,623,286,337,509,562,537,656,653,282,299,255,253,408,560,591,368,345,338,396,675,673,712,658,333,673,456,470,14576
