,2024-05-01,2024-05-02,2024-05-03,2024-05-04,2024-05-05,2024-05-06,2024-05-07,2024-05-08,2024-05-09,2024-05-10,2024-05-11,2024-05-12,2024-05-13,2024-05-14,2024-05-15,2024-05-16,2024-05-17,2024-05-18,2024-05-19,2024-05-20,2024-05-21,2024-05-22,2024-05-23,2024-05-24,2024-05-25,2024-05-26,2024-05-27,2024-05-28,2024-05-29,2024-05-30,2024-05-31,Workday,7 Day,Count
00:00:00,326,216,285,451,448,380,210,378,350,434,432,644,216,321,379,422,938,464,427,230,366,299,267,423,574,472,234,205,403,210,314,339,382,11718
01:00:00,216,124,180,253,298,329,97,220,312,340,280,388,137,223,247,360,390,310,345,175,213,143,143,216,354,324,129,93,251,127,207,212,242,7424
02:00:00,180,116,128,208,282,235,60,180,197,238,227,350,87,144,189,150,222,206,271,101,176,125,98,139,222,242,109,74,193,78,176,148,177,5403
03:00:00,159,118,107,159,236,208,88,182,183,199,268,275,92,113,130,111,135,194,253,126,138,118,129,141,217,248,107,91,142,109,100,132,160,4876
04:00:00,176,176,179,173,172,162,185,162,186,228,231,204,165,163,186,178,172,198,178,186,193,146,162,200,220,203,162,193,195,179,201,180,185,5714
05:00:00,352,325,294,155,156,117,297,328,336,292,216,152,321,327,348,333,347,171,163,327,344,333,368,349,198,146,311,365,395,370,332,327,282,8868
06:00:00,1039,1006,844,382,312,262,949,1006,1009,813,432,296,895,960,970,1004,838,395,329,860,1007,1098,968,899,398,308,877,991,1046,984,893,923,761,24070
07:00:00,2246,2161,1938,551,443,395,2124,2226,2208,1997,667,419,2005,2155,2208,2120,1919,609,519,2054,2189,2298,2137,1915,669,435,2058,2249,2177,2078,1816,2029,1603,50985
08:00:00,2672,2583,2438,1101,576,553,2580,2746,2701,2507,1145,621,2474,2618,2629,2610,2608,1138,692,2550,2560,2570,2561,2574,1076,632,2474,2602,2627,2456,2198,2474,2016,63872
09:00:00,2090,2052,1830,1769,814,775,1846,1908,1858,1833,1788,926,1848,1967,2087,2108,2120,1758,1072,1773,1915,1900,2065,1931,1625,965,1805,2031,1991,1987,1524,1880,1726,53961
10:00:00,1667,1768,1724,1974,1296,1141,1712,1701,1799,1842,1997,1425,1491,1629,1656,1730,1866,2017,1451,1599,1685,1713,1708,1726,2093,1505,1644,1655,1864,1864,1811,1695,1702,52753
11:00:00,1620,1830,1932,2302,1587,1525,1736,1659,1869,1956,2179,1780,1605,1699,1671,1791,1980,2223,1821,1616,1688,1717,1807,1843,2228,1847,1750,1687,1820,1845,1886,1762,1829,56499
12:00:00,1938,1889,1794,2381,1906,1787,1855,1996,1987,2031,2388,1896,1772,1689,1971,1927,2186,2504,1998,1855,1774,1947,1970,2011,2350,2036,1775,1766,1986,1976,2258,1919,1994,61599
13:00:00,2276,2042,2265,2363,2006,1856,1929,2247,2057,2229,2236,2116,1833,1849,2356,2114,2302,2372,2084,1877,1861,2285,2055,2296,2450,2033,2041,2016,2216,2188,2370,2111,2139,66220
14:00:00,2197,2235,2284,2315,1982,1909,1981,2147,2174,2342,2219,2317,2005,1991,2147,2106,2312,2418,1988,1973,1983,2177,2009,2380,2368,2038,2039,2100,2241,2182,2373,2143,2161,66932
15:00:00,2202,2330,2419,2068,1936,1905,2365,2216,2337,2473,2104,2160,2235,2286,2328,2398,2397,2168,1833,2294,2297,2217,2328,2466,2182,1921,2157,2239,2079,2348,2448,2294,2223,69136
16:00:00,2581,2547,2564,2018,1812,1951,2491,2587,2408,2422,2245,2019,2393,2412,2464,2630,2423,2004,1585,2393,2525,2504,2522,2463,1775,1906,2415,2643,2536,2458,2469,2470,2313,72165
17:00:00,2532,2606,2509,1824,1587,1733,2620,2670,2723,2403,2244,1759,2680,2644,2673,2440,2545,1830,1522,2444,2412,2384,2678,2568,1787,1704,2490,2521,2670,2532,2568,2524,2312,72302
18:00:00,2316,2359,2136,1656,1481,1732,2184,2372,2398,2228,1735,1609,2107,2340,2368,2093,2138,1773,1535,1965,2187,2253,2421,2404,1650,1661,2092,2266,2224,2376,2267,2227,2059,64326
19:00:00,1971,1918,1819,1377,1240,1374,1694,1914,2006,1866,1442,1430,1739,1808,2016,1626,1773,1541,1281,1724,1778,1798,2023,2059,1457,1279,1637,1725,1831,2003,1990,1830,1702,53139
20:00:00,1431,1391,1406,1209,1019,1066,1230,1410,1473,1408,1289,1114,1313,1311,1495,1216,1410,1209,1129,1420,1340,1366,1402,1397,1145,1097,1148,1251,1442,1530,1438,1361,1301,40505
21:00:00,1162,1193,1007,845,710,761,1556,1606,1815,1052,2609,775,1799,1526,1621,993,1019,832,956,1571,1304,1021,1087,1257,746,719,909,1522,978,1023,1110,1256,1190,37084
22:00:00,763,690,717,688,658,478,1057,1169,1389,833,1335,569,1043,918,1192,1532,832,662,660,1127,732,686,918,920,779,533,523,1011,706,809,1204,924,870,27133
23:00:00,517,478,555,631,516,323,638,713,893,560,721,356,726,633,784,2338,665,602,431,715,360,404,612,919,714,366,374,600,464,522,658,672,635,19788
