,2024-12-01,2024-12-02,2024-12-03,2024-12-04,2024-12-05,2024-12-06,2024-12-07,2024-12-08,2024-12-09,2024-12-10,2024-12-11,2024-12-12,2024-12-13,2024-12-14,2024-12-15,2024-12-16,2024-12-17,2024-12-18,2024-12-19,2024-12-20,2024-12-21,2024-12-22,2024-12-23,2024-12-24,2024-12-25,2024-12-26,2024-12-27,2024-12-28,2024-12-29,2024-12-30,2024-12-31,Workday,7 Day,Count
00:00:00,592,213,215,146,172,368,609,719,199,194,156,221,432,788,676,209,226,198,293,508,725,777,446,466,141,144,290,372,510,323,304,267,374,11632
01:00:00,451,107,88,86,95,179,384,513,103,79,79,101,209,530,537,110,100,84,141,312,544,598,296,300,89,88,243,303,396,191,212,150,242,7548
02:00:00,343,84,78,81,80,161,306,417,52,72,67,91,200,457,458,75,92,72,116,268,424,533,281,252,40,41,235,218,329,163,125,124,199,6211
03:00:00,307,73,96,72,91,134,258,371,108,88,87,90,158,335,332,82,81,87,111,175,383,436,167,215,27,52,207,194,234,112,134,111,170,5297
04:00:00,165,154,154,127,165,178,162,194,116,153,149,160,212,180,216,155,149,129,156,226,206,243,178,181,20,57,181,175,155,158,172,151,162,5026
05:00:00,163,330,348,371,351,328,164,138,340,327,362,366,351,191,156,304,294,320,324,325,211,220,267,176,26,68,220,173,118,188,191,281,249,7711
06:00:00,242,914,1012,994,1040,883,389,234,925,1011,968,1019,891,429,209,892,966,997,967,837,348,261,476,356,84,161,360,309,203,374,331,748,618,19082
07:00:00,389,2114,2291,2229,2261,2041,574,384,2135,2271,2290,2217,2001,644,376,2156,2209,2159,2070,1854,597,422,1074,727,185,248,576,424,336,681,570,1653,1312,40505
08:00:00,581,2671,2671,2545,2632,2561,1031,528,2612,2643,2592,2641,2563,1160,594,2554,2649,2628,2606,2280,1213,646,1559,1115,190,307,721,624,467,973,779,2022,1662,51336
09:00:00,1024,1878,1990,2056,2012,1898,1663,1024,1911,2067,2135,2105,1925,1824,1164,1944,2057,1986,2032,2015,1805,1215,1894,1398,312,517,949,1109,788,1148,1055,1695,1579,48900
10:00:00,1554,1726,1634,1758,1859,1863,2124,1592,1698,1654,1737,1781,1976,2291,1635,1840,1824,1919,2015,2075,2104,1606,1951,1787,545,767,1327,1428,1148,1534,1302,1662,1679,52054
11:00:00,1906,1732,1727,1712,1904,1978,2311,1945,1707,1852,1846,1792,2006,2566,2058,1942,1955,1917,1914,2191,2354,2054,2260,2025,743,1051,1665,1824,1580,1874,1579,1790,1869,57970
12:00:00,2234,1868,1766,1844,1881,2129,2402,2272,1731,1921,1973,1987,2150,2454,2298,1810,2025,2023,1570,2405,2326,2369,1496,2037,1038,1208,2111,2066,1916,2112,1781,1858,1972,61203
13:00:00,2382,2085,2093,1995,2092,2174,2398,2384,1938,1989,2342,2220,2197,2586,2487,2010,2243,1912,1926,2059,2446,2373,2166,2071,1065,1523,2202,2189,2107,2276,2011,2027,2126,65941
14:00:00,2448,2039,2019,2182,2150,2316,2513,2394,2070,2143,2281,2294,2385,2253,2372,2244,2187,2219,2336,2191,2403,2373,2274,1917,903,1490,2237,2305,2109,2368,1951,2100,2172,67366
15:00:00,2590,2332,2296,2219,2364,2450,2375,2459,2314,2372,2287,2562,2427,2460,2550,2225,2323,2426,2418,2313,2485,2507,2163,1737,567,1448,2311,2167,2159,2341,1894,2172,2242,69541
16:00:00,2389,2405,2444,2397,2498,2372,2393,2588,2347,2406,2493,2484,2547,2433,2543,2325,2479,2260,2490,2301,2402,2411,2233,1560,481,1337,2126,2116,2124,2268,1819,2185,2240,69471
17:00:00,1965,2357,2120,2304,2353,1971,2193,2210,2315,2520,2524,2554,2256,2268,2062,2328,2200,2108,2478,2303,2215,2240,2136,1387,507,1137,1823,1888,1806,1976,1460,2051,2063,63964
18:00:00,1862,2057,2085,2074,2242,2050,2185,1976,2001,2215,2262,2434,2715,2238,1712,2089,2105,2200,2318,2345,2147,1979,2068,1020,550,1066,1538,1691,1555,1656,1294,1927,1927,59729
19:00:00,1329,1625,1819,1781,2069,1967,1885,1473,1651,1826,1997,2123,2298,1975,1473,1670,1804,1908,2192,2141,1771,1605,1734,849,609,931,1275,1399,1239,1357,1159,1672,1643,50934
20:00:00,1147,1172,1327,1238,1577,1336,1429,990,1218,1348,1428,1619,1698,1322,1116,1186,1248,1439,1701,1602,1296,1208,1337,642,526,662,913,1077,937,897,927,1229,1212,37563
21:00:00,880,826,925,928,1220,959,987,818,824,989,1109,1169,1243,953,811,812,895,1053,1314,1276,974,891,1050,459,336,559,797,764,696,668,648,912,898,27833
22:00:00,521,507,605,673,843,859,986,554,537,609,615,1047,1189,883,507,569,590,763,1026,990,849,733,688,357,278,458,569,679,539,530,481,672,678,21034
23:00:00,358,332,377,386,534,737,926,330,282,305,388,636,1039,966,326,322,413,491,677,959,786,581,548,215,180,328,513,528,469,462,375,477,508,15769
