,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-25,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31,Workday,7 Day,Count
00:00:00,3,8,5,4,8,2,4,4,9,5,6,5,3,2,3,5,2,3,5,4,3,6,5,5,0,0,2,2,3,3,6,3,4,125
01:00:00,2,9,2,1,2,2,1,4,3,2,3,1,2,4,3,2,2,0,7,4,4,4,6,4,0,0,0,3,2,5,0,2,3,84
02:00:00,6,4,1,5,3,2,6,2,6,2,8,4,7,6,3,4,1,5,13,3,3,7,4,3,0,0,6,6,5,3,3,5,4,131
03:00:00,8,6,1,8,6,6,5,10,10,1,7,8,9,8,15,10,1,9,8,12,11,9,10,4,0,0,7,8,7,9,1,8,7,214
04:00:00,8,9,3,12,14,14,13,12,8,3,11,10,9,11,13,10,2,11,19,18,6,9,12,6,0,0,7,9,11,9,6,10,9,285
05:00:00,27,15,5,16,26,21,25,28,12,3,21,23,21,13,18,13,5,17,19,26,26,26,12,7,0,2,10,15,18,10,6,19,16,486
06:00:00,33,22,2,30,39,37,36,21,14,4,31,35,31,41,34,12,6,26,32,27,38,27,9,1,0,1,13,18,31,10,3,28,22,664
07:00:00,40,19,7,36,40,51,32,44,15,1,39,37,25,22,34,15,4,45,40,45,38,47,16,6,0,1,11,30,25,9,6,32,26,780
08:00:00,33,10,5,30,31,26,27,25,15,2,33,34,28,32,24,5,3,22,29,28,32,22,13,3,0,0,11,15,30,8,6,24,19,582
09:00:00,35,7,3,25,23,26,27,24,8,4,35,40,30,37,24,9,3,37,24,31,29,26,11,2,0,2,16,18,18,8,2,25,20,584
10:00:00,37,18,2,44,32,29,32,36,9,1,46,41,33,41,38,6,1,30,39,39,30,23,10,8,0,1,19,20,27,10,6,30,24,708
11:00:00,34,10,2,40,44,50,39,33,15,4,42,45,41,35,39,8,2,39,35,37,31,23,6,2,0,2,19,18,27,10,3,32,25,735
12:00:00,27,12,2,29,30,32,30,25,24,0,35,34,22,39,40,8,2,31,37,26,33,26,5,2,0,3,10,17,13,6,1,26,20,601
13:00:00,28,7,1,36,35,21,29,26,18,2,35,28,22,32,31,7,2,33,25,27,29,31,6,2,0,2,12,19,12,4,2,24,19,564
14:00:00,29,6,1,37,20,29,31,23,17,4,35,29,21,24,28,2,2,22,33,25,29,24,0,0,0,2,10,11,13,4,1,23,17,512
15:00:00,22,6,2,27,30,24,25,26,5,2,21,21,25,23,22,6,1,27,31,29,27,24,0,2,0,2,10,12,21,3,1,21,16,477
16:00:00,24,5,2,33,16,14,26,15,2,3,29,25,23,33,23,5,3,22,26,14,22,10,6,2,0,1,11,12,11,1,4,19,14,423
17:00:00,17,2,3,18,18,25,15,7,6,1,20,13,15,12,6,4,2,14,19,11,13,8,1,3,0,1,8,10,8,2,2,12,10,284
18:00:00,17,2,4,10,17,9,6,7,5,2,9,12,11,10,6,1,3,20,7,17,13,2,1,1,0,2,6,6,7,0,1,9,7,214
19:00:00,10,3,4,13,15,9,8,7,4,4,10,8,12,6,4,1,5,9,8,8,6,9,2,3,0,2,6,8,3,2,0,8,6,189
20:00:00,8,3,4,10,8,3,3,6,2,0,4,6,6,5,4,1,2,6,7,8,9,4,3,2,0,0,5,3,1,4,0,5,4,127
21:00:00,7,2,1,3,4,7,7,5,1,2,7,6,4,8,4,2,2,5,4,6,4,7,3,0,0,0,3,9,3,3,1,5,4,120
22:00:00,9,2,3,4,7,6,5,5,2,1,2,7,6,3,3,3,3,6,5,5,4,5,2,0,0,1,4,7,3,5,1,5,4,119
23:00:00,8,2,4,1,2,2,5,4,3,0,5,4,4,5,2,1,4,5,6,2,7,7,3,0,2,1,3,2,3,1,1,4,3,99
