,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-28,2023-11-29,2023-11-30,Workday,7 Day,Count
00:00:00,20,21,27,4,3,2,2,8,5,4,7,4,2,10,16,7,3,3,1,2,5,1,3,3,3,2,4,16,18,23,9,8,229
01:00:00,15,19,15,1,1,3,2,4,5,4,3,1,1,10,7,6,7,5,3,0,3,1,2,2,3,1,1,15,19,19,7,6,178
02:00:00,30,31,29,6,2,4,7,5,5,4,7,1,3,22,25,8,4,4,2,6,6,4,5,6,8,3,4,25,30,37,14,11,333
03:00:00,22,35,38,8,0,8,7,7,8,9,7,2,8,21,36,11,10,6,2,9,6,6,7,7,8,0,9,26,35,32,16,13,390
04:00:00,13,14,15,10,1,11,9,9,14,14,5,2,14,30,19,13,14,7,0,10,11,10,12,13,7,1,8,15,12,16,13,11,329
05:00:00,17,23,19,13,0,21,26,30,21,29,12,2,23,29,25,25,25,14,4,12,29,28,17,28,8,5,21,23,26,24,24,19,579
06:00:00,30,39,28,14,3,26,31,30,35,31,9,2,33,36,31,35,43,11,5,32,34,38,41,27,14,3,39,36,46,35,34,27,817
07:00:00,39,29,37,25,4,30,40,37,33,33,16,5,34,39,38,38,39,10,6,34,34,33,34,31,11,4,37,30,32,37,35,28,849
08:00:00,38,21,39,31,4,26,17,20,21,22,12,1,33,28,28,25,25,12,3,23,27,27,35,27,11,3,33,29,17,23,27,22,661
09:00:00,25,27,38,28,5,36,32,32,38,33,6,3,32,27,30,33,45,11,3,29,27,39,43,25,10,1,37,27,32,31,33,26,785
10:00:00,39,37,43,17,4,31,35,36,34,33,8,2,23,41,46,34,40,12,1,36,39,40,42,36,8,3,27,36,34,36,36,28,853
11:00:00,38,26,48,30,1,35,37,47,45,46,7,1,33,43,42,50,44,13,3,23,37,38,32,35,3,1,41,43,29,50,39,30,921
12:00:00,39,33,27,12,3,34,42,34,35,33,7,2,39,37,34,32,42,4,1,33,36,41,32,40,3,3,36,43,28,32,36,27,817
13:00:00,26,31,28,11,6,30,38,29,33,24,7,3,27,32,30,44,28,6,0,29,39,31,32,20,4,4,26,26,22,33,30,23,699
14:00:00,24,27,43,4,0,31,35,25,29,31,7,2,38,39,24,27,31,3,3,31,30,38,35,28,4,1,29,32,21,27,31,23,699
15:00:00,27,33,31,11,3,20,28,36,29,29,6,2,36,29,23,23,29,4,1,28,18,28,35,18,4,2,34,25,29,36,28,21,657
16:00:00,21,17,22,24,4,17,23,21,21,21,4,1,23,24,19,33,24,8,5,31,32,17,22,27,4,4,25,25,16,36,24,19,571
17:00:00,13,20,11,10,0,6,12,14,17,18,2,2,13,12,13,10,13,4,7,13,15,14,13,9,1,2,10,19,22,18,14,11,333
18:00:00,10,4,8,4,2,12,9,9,7,6,1,2,18,12,5,9,6,3,1,9,24,13,5,7,1,2,15,8,13,6,10,8,231
19:00:00,13,8,10,3,3,12,8,12,9,9,2,1,8,7,14,5,9,2,8,18,6,13,13,7,1,4,12,5,7,4,10,8,233
20:00:00,10,5,4,3,3,5,4,9,3,6,0,4,3,3,10,6,6,1,4,8,4,3,11,3,2,3,8,5,6,5,6,5,147
21:00:00,19,21,3,1,4,4,11,6,5,7,3,1,15,12,3,9,7,3,4,2,4,6,4,5,2,3,28,22,29,3,10,8,246
22:00:00,19,19,1,3,1,3,4,4,4,4,3,0,8,11,11,7,6,1,4,2,6,5,3,2,2,1,20,13,16,5,8,6,188
23:00:00,18,27,3,1,4,4,3,6,5,4,5,3,10,7,2,7,7,2,7,4,3,1,5,4,2,3,20,15,19,3,8,7,204
