,2024-01-01,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-06,2024-01-07,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-13,2024-01-14,2024-01-15,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-20,2024-01-21,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-27,2024-01-28,2024-01-29,2024-01-30,2024-01-31,Workday,7 Day,Count
00:00:00,0,2,6,2,2,5,,,,11,21,14,6,1,3,2,2,3,5,3,1,2,2,3,4,3,3,1,1,2,6,5,4,116
01:00:00,0,4,3,3,1,0,,,,15,14,16,2,3,5,0,1,3,2,1,2,0,3,1,2,2,3,1,1,1,3,4,3,92
02:00:00,0,4,3,2,4,,,,,23,27,33,2,0,3,4,4,4,4,6,0,2,5,4,4,5,2,1,1,3,3,7,5,153
03:00:00,0,8,5,6,9,,,,,31,33,25,6,1,8,4,7,8,5,5,2,8,4,12,10,9,6,1,9,4,9,10,8,235
04:00:00,0,11,10,14,8,,,,,12,8,8,9,0,11,9,9,8,9,9,2,14,14,6,13,11,11,3,8,10,10,10,9,237
05:00:00,0,18,22,16,26,,,,,23,28,22,14,5,25,21,27,22,25,10,6,16,28,23,24,17,9,7,22,25,33,22,18,514
06:00:00,1,23,29,28,30,,,,,31,34,39,14,5,33,35,25,26,35,11,4,22,33,31,33,30,4,3,23,35,31,29,23,648
07:00:00,0,26,30,43,31,,,,,44,46,33,11,2,49,32,31,31,37,10,0,36,35,30,31,32,7,3,37,40,39,34,26,746
08:00:00,1,27,14,28,29,,,,,35,37,47,7,2,24,23,18,27,24,9,3,26,20,27,25,23,10,1,19,23,18,25,19,547
09:00:00,2,31,31,35,37,,,,,41,45,44,9,1,47,35,31,37,36,10,2,35,22,42,23,37,3,3,30,26,32,33,25,727
10:00:00,2,28,46,33,35,3,,,,40,39,48,9,1,46,33,47,45,43,9,2,46,27,35,33,36,7,1,35,68,47,39,29,844
11:00:00,0,32,40,35,46,8,,,,45,36,45,17,1,48,36,43,37,43,11,2,38,33,34,35,41,5,1,42,56,42,38,29,852
12:00:00,2,30,46,42,29,7,,,,38,36,44,6,2,34,46,47,35,37,20,4,36,38,35,39,33,9,2,36,28,40,36,28,801
13:00:00,0,28,29,30,30,2,,,9,29,40,42,8,2,29,22,43,35,24,3,3,33,24,31,31,27,2,4,28,34,28,29,22,641
14:00:00,1,21,28,25,21,4,,,36,39,40,29,4,4,39,40,28,26,30,3,3,28,23,38,35,26,3,1,35,25,37,30,22,672
15:00:00,2,19,33,24,18,2,,,35,31,34,33,3,0,33,25,29,28,24,3,0,28,35,21,23,20,4,3,29,29,37,27,20,605
16:00:00,1,18,32,22,17,3,,,20,29,15,22,4,1,19,30,12,22,22,6,1,23,25,10,18,23,3,4,25,33,23,21,16,480
17:00:00,0,18,9,13,7,,,,11,11,12,11,1,3,16,19,11,20,12,6,3,22,12,15,15,11,2,4,15,10,18,13,10,307
18:00:00,3,10,5,8,5,,,,11,14,9,11,4,2,12,10,12,16,7,3,4,12,12,6,5,5,2,2,11,10,9,9,7,220
19:00:00,2,5,9,12,7,,,,11,9,7,4,1,2,4,6,5,10,2,3,3,5,5,8,7,3,3,3,6,14,8,7,6,164
20:00:00,4,5,4,4,1,,,,6,8,14,2,2,0,1,5,7,9,5,2,2,3,6,4,5,6,2,1,4,8,6,5,4,126
21:00:00,2,5,3,4,3,,,,21,21,21,5,1,3,3,7,5,6,5,0,3,5,1,3,9,6,2,4,6,3,5,7,5,162
22:00:00,4,7,2,2,2,,,,14,12,25,2,1,1,5,4,0,2,3,1,2,3,3,4,8,4,1,2,4,3,9,6,4,130
23:00:00,3,3,4,1,0,,,,22,19,17,4,3,1,1,1,3,2,4,2,3,2,1,6,4,3,4,4,4,4,4,5,5,129
