,2023-08-01,2023-08-02,2023-08-03,2023-08-04,2023-08-05,2023-08-06,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023-08-11,2023-08-12,2023-08-13,2023-08-14,2023-08-15,2023-08-16,2023-08-17,2023-08-18,2023-08-19,2023-08-20,2023-08-21,2023-08-22,2023-08-23,2023-08-24,2023-08-25,2023-08-26,2023-08-27,2023-08-28,2023-08-29,2023-08-30,2023-08-31,Workday,7 Day,Count
00:00:00,1,2,5,4,1,3,9,4,7,11,4,5,3,3,4,5,6,6,1,2,5,4,6,5,2,3,4,6,2,3,2,5,4,128
01:00:00,0,2,4,4,4,3,0,1,4,3,7,3,4,3,4,5,7,5,2,4,0,3,2,3,6,2,0,0,3,3,4,3,3,95
02:00:00,4,6,5,5,6,1,3,5,8,8,7,6,0,4,7,2,15,5,7,0,6,4,6,7,6,9,1,1,1,5,7,6,5,157
03:00:00,9,6,5,10,10,1,6,8,7,12,11,7,1,4,6,6,9,3,7,1,7,7,6,8,7,4,2,9,8,8,3,7,6,198
04:00:00,17,11,15,3,7,1,9,12,15,9,15,7,2,15,13,10,13,11,8,0,8,8,12,17,7,11,1,12,11,8,11,11,9,299
05:00:00,26,18,24,24,15,5,10,25,17,32,21,17,4,16,22,23,24,24,12,9,19,18,25,18,23,8,6,17,16,24,21,21,18,563
06:00:00,28,32,31,23,16,4,9,34,31,27,26,6,3,32,34,33,32,24,10,2,26,33,41,32,33,13,5,25,35,31,30,30,23,741
07:00:00,53,34,35,34,14,2,4,19,37,31,41,11,2,32,38,26,45,31,11,2,33,45,46,32,36,12,2,23,31,36,33,34,26,831
08:00:00,45,29,26,34,17,4,6,29,24,34,50,29,6,24,26,23,31,31,9,3,30,27,30,21,29,19,2,24,31,28,20,28,23,741
09:00:00,33,21,42,34,13,3,13,24,34,39,44,23,0,36,33,36,29,29,14,3,31,43,39,41,30,15,6,47,39,39,38,35,27,871
10:00:00,48,32,36,39,14,3,8,29,35,48,47,28,1,42,41,41,35,23,13,4,28,34,27,37,49,15,3,36,42,42,43,37,29,923
11:00:00,51,42,44,39,14,0,13,32,37,51,50,21,2,50,36,43,33,36,12,3,25,46,37,41,33,9,1,47,35,42,36,39,30,961
12:00:00,45,34,33,31,15,5,6,38,32,56,34,19,4,43,44,39,29,30,1,2,26,37,41,31,40,10,2,47,31,32,36,35,27,873
13:00:00,36,29,30,27,7,3,8,30,36,35,59,7,1,29,37,32,29,27,4,0,22,34,31,41,40,5,4,27,20,44,35,32,24,769
14:00:00,38,31,32,32,3,2,8,32,31,34,41,5,2,31,24,43,37,31,8,1,35,31,39,32,29,4,1,28,40,36,36,33,24,777
15:00:00,25,33,21,18,7,1,7,32,33,33,50,7,3,31,33,27,36,19,5,1,25,35,38,33,23,4,0,33,23,38,35,30,22,709
16:00:00,25,34,21,14,8,3,5,23,28,38,29,6,2,24,17,24,21,17,3,3,27,21,25,24,22,3,2,29,22,22,26,23,18,568
17:00:00,18,18,17,12,1,1,4,12,21,19,20,3,4,19,14,11,10,8,4,3,16,11,19,21,11,5,2,12,10,16,11,14,11,353
18:00:00,11,13,11,10,3,3,3,16,18,17,23,4,1,17,7,10,12,10,2,4,16,15,13,8,9,3,5,15,12,8,9,12,10,308
19:00:00,4,6,8,5,4,3,5,11,9,7,7,4,3,4,6,9,8,8,3,9,8,11,8,7,11,8,5,9,5,9,8,8,7,212
20:00:00,6,6,7,3,4,1,3,10,10,6,4,0,1,6,8,6,8,4,5,6,4,6,7,10,5,3,4,5,7,5,7,6,5,167
21:00:00,4,4,10,6,1,2,6,9,8,7,1,2,2,7,6,8,8,3,2,3,1,8,7,4,5,2,4,4,7,4,5,6,5,150
22:00:00,3,5,7,4,4,2,2,6,7,6,3,3,7,4,11,6,6,2,2,6,4,4,11,5,5,1,5,4,4,2,8,5,5,149
23:00:00,2,5,5,4,3,4,2,7,10,5,4,1,3,4,4,5,8,7,2,3,2,1,3,4,5,1,6,3,5,1,6,4,4,125
