,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-06,2024-07-07,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-20,2024-07-21,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-27,2024-07-28,2024-07-29,2024-07-30,2024-07-31,Workday,7 Day,Count
00:00:00,3,3,17,14,4,1,4,4,8,21,21,7,1,2,5,7,7,11,2,2,3,1,6,5,7,6,2,3,2,25,5,8,7,209
01:00:00,2,3,10,18,4,4,1,3,3,15,19,3,3,1,1,3,2,2,3,1,0,1,3,3,6,4,4,1,3,13,5,6,5,144
02:00:00,5,9,33,24,9,5,1,6,8,33,31,3,6,2,5,4,9,8,6,7,2,5,4,2,5,5,7,1,7,31,3,11,9,286
03:00:00,8,7,12,14,6,8,1,11,4,30,27,9,8,1,7,6,7,7,8,10,2,8,3,8,8,8,6,2,6,20,8,10,9,270
04:00:00,10,15,9,15,15,9,1,16,12,17,15,15,5,2,17,18,12,20,15,6,2,15,16,10,16,14,10,1,8,10,14,14,11,360
05:00:00,23,30,22,25,24,11,6,25,24,20,29,28,11,9,20,25,25,26,24,16,6,21,23,18,23,29,10,5,25,35,25,25,20,643
06:00:00,30,32,27,39,34,10,5,28,34,24,22,25,9,8,22,44,27,31,32,10,6,19,35,23,34,38,8,7,23,28,30,30,23,744
07:00:00,49,38,33,37,42,21,2,37,44,43,47,41,18,0,36,44,33,29,44,10,5,42,46,40,37,28,12,2,25,34,25,38,30,944
08:00:00,37,29,33,25,49,17,4,36,42,56,47,36,9,3,40,27,42,48,36,15,2,35,29,29,36,30,14,4,24,27,37,36,28,898
09:00:00,63,30,38,32,48,9,2,36,31,63,49,35,12,4,30,39,37,29,24,13,3,32,31,34,42,37,14,5,31,30,30,37,29,913
10:00:00,43,27,34,31,37,11,6,54,38,56,44,37,8,2,39,33,48,30,42,16,3,40,39,42,36,27,15,4,37,38,31,38,30,948
11:00:00,72,45,40,40,41,15,3,47,39,61,57,30,9,2,43,39,45,44,31,15,3,37,27,46,41,32,16,2,37,40,35,42,32,1034
12:00:00,51,44,36,34,45,5,4,50,27,59,36,31,7,2,37,41,43,40,29,3,2,31,25,30,39,29,7,4,41,40,30,38,28,902
13:00:00,43,27,27,27,46,9,4,45,30,52,40,30,10,5,29,31,27,26,20,10,4,31,31,31,37,19,6,2,29,41,37,33,25,806
14:00:00,46,34,28,29,34,7,1,44,27,44,48,37,5,4,49,34,46,33,32,6,2,34,31,44,27,38,8,2,30,31,28,36,27,863
15:00:00,54,36,23,22,25,2,1,30,31,48,33,20,4,2,15,33,54,29,21,10,2,16,23,25,24,19,8,3,21,29,27,29,22,690
16:00:00,53,24,17,17,26,5,2,27,25,32,29,9,3,3,19,20,38,19,16,9,2,24,17,15,28,17,4,2,14,21,14,23,17,551
17:00:00,36,12,13,18,14,5,5,20,14,32,13,15,7,3,15,7,16,10,8,6,1,12,19,14,15,13,10,4,14,25,16,16,13,412
18:00:00,18,14,8,12,11,5,3,14,9,24,19,11,4,4,8,13,11,13,9,4,4,18,11,9,12,6,6,7,12,12,15,13,10,326
19:00:00,9,8,20,10,9,6,7,15,8,10,14,10,2,2,9,8,11,14,7,4,5,11,6,12,7,7,2,7,9,8,11,10,8,268
20:00:00,7,4,8,6,7,3,5,8,10,9,11,7,1,2,4,6,2,7,2,2,1,12,8,7,7,3,3,2,8,8,5,7,6,175
21:00:00,7,18,12,9,5,1,4,9,26,18,8,6,2,3,8,11,9,4,6,1,2,4,4,5,10,2,0,2,25,6,7,10,7,234
22:00:00,5,23,16,4,5,0,6,7,16,26,2,3,1,4,3,9,6,4,4,4,5,6,4,4,7,3,2,3,25,7,7,9,7,221
23:00:00,4,19,23,5,2,1,3,4,26,25,7,2,2,5,9,8,5,3,3,1,3,3,4,4,3,5,0,7,19,6,4,8,7,215
