,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25,2023-10-26,2023-10-27,2023-10-28,2023-10-29,2023-10-30,2023-10-31,Workday,7 Day,Count
00:00:00,3,4,9,4,0,3,7,2,5,2,20,9,3,4,4,1,6,2,2,3,0,2,8,5,4,2,4,9,2,1,1,4,4,131
01:00:00,0,2,2,0,7,6,0,1,3,2,13,16,2,6,4,2,2,2,8,4,0,2,2,2,4,3,1,4,2,2,2,4,3,106
02:00:00,2,2,9,11,6,4,5,1,5,5,28,23,5,5,1,5,8,7,5,12,6,0,2,6,3,2,6,6,2,2,7,7,6,191
03:00:00,0,12,5,8,7,9,11,0,7,7,27,27,7,7,1,12,6,6,10,6,6,2,11,4,7,8,8,8,3,5,10,10,8,247
04:00:00,0,13,12,14,17,15,8,1,10,13,12,14,15,9,0,14,10,10,16,9,9,2,6,13,11,18,13,11,3,4,13,12,10,315
05:00:00,1,22,25,24,23,23,9,2,24,21,25,22,17,19,3,18,23,23,27,22,10,5,24,24,22,21,28,13,3,10,26,22,18,559
06:00:00,4,27,29,26,31,28,6,3,26,35,35,28,28,8,2,29,31,28,33,24,15,1,22,35,27,39,36,21,4,8,34,29,23,703
07:00:00,5,23,39,36,36,29,12,3,29,22,34,41,37,10,1,37,34,27,39,36,12,6,35,25,28,27,31,15,4,9,32,31,24,754
08:00:00,5,27,22,24,20,34,13,1,24,20,19,28,24,11,1,24,17,12,24,29,16,5,17,16,19,30,28,15,4,5,24,22,18,558
09:00:00,4,31,37,26,19,35,4,1,42,28,20,33,38,14,2,26,22,22,29,24,12,0,33,31,33,27,40,14,3,8,28,29,22,686
10:00:00,3,29,31,40,43,42,15,0,37,40,33,36,41,8,2,37,36,28,24,32,11,7,31,44,40,31,32,18,3,12,34,34,27,820
11:00:00,2,38,35,46,40,30,6,3,32,39,37,42,22,13,2,35,47,41,45,46,8,4,43,48,35,41,32,14,3,6,45,38,29,880
12:00:00,4,43,27,24,21,31,8,0,31,31,24,31,55,14,4,32,34,31,35,36,11,5,42,49,41,39,35,11,3,8,33,33,26,793
13:00:00,2,21,36,30,32,38,7,1,34,35,33,30,48,7,2,21,28,25,27,36,9,5,16,26,24,28,22,9,2,7,32,29,22,673
14:00:00,1,32,31,42,25,23,3,1,23,30,23,36,32,3,1,32,29,16,34,24,6,4,22,34,36,38,29,6,0,4,40,29,21,660
15:00:00,2,29,30,28,27,18,1,2,29,36,31,33,17,4,3,22,21,22,29,26,7,2,30,31,23,25,15,10,3,7,21,25,19,584
16:00:00,5,12,24,15,14,26,3,2,22,22,22,26,28,3,3,23,17,27,23,22,4,1,21,24,23,27,16,2,1,3,12,20,15,473
17:00:00,3,8,8,11,13,8,3,4,12,8,10,15,7,4,3,10,17,18,14,14,8,1,11,12,20,12,7,6,1,2,15,11,9,285
18:00:00,1,10,15,6,9,11,4,4,9,9,7,15,9,3,4,5,9,12,9,9,1,0,11,11,12,11,7,2,0,6,16,10,8,237
19:00:00,2,12,5,7,5,10,2,5,5,7,14,9,7,3,5,7,6,5,7,6,3,7,8,8,11,14,10,4,2,4,12,8,7,212
20:00:00,0,6,6,5,6,7,0,3,5,7,4,7,4,2,5,5,7,10,6,3,1,1,4,4,4,9,6,2,1,2,13,6,5,145
21:00:00,1,5,8,5,8,2,3,4,6,21,21,10,8,1,5,6,7,3,7,4,2,2,9,6,9,6,9,3,1,5,20,8,7,207
22:00:00,4,8,3,9,12,3,2,3,3,22,14,5,7,2,2,5,2,6,6,3,5,1,2,7,6,5,6,1,1,2,21,7,6,178
23:00:00,1,5,2,5,5,3,2,3,4,20,23,4,3,4,0,5,6,4,4,4,1,3,4,3,2,2,6,1,3,3,17,6,5,152
