date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt,NO2
01-07-2020 00:00,0,0,0,11.3,0,10.6,10,12.2,91,1003.6,2,10,2,320,2,65,0,25000,26,7,1.89
01-07-2020 01:00,0,0,0,11.2,0,10.3,9.4,11.8,89,1003.5,2,8,2,320,2,11,0,30000,24,7,1.79
01-07-2020 02:00,0,0,0,11.1,0,10.2,9.3,11.7,89,1003.6,2,7,2,300,2,11,0,30000,27,7,1.64
01-07-2020 03:00,0,0,0,11,0,10.1,9.3,11.6,89,1003.7,2,6,2,280,2,11,0,30000,40,7,1.78
01-07-2020 04:00,0,0,0,10.9,0,10,9.1,11.6,89,1003.9,2,7,2,280,2,11,0,35000,90,7,2.06
01-07-2020 05:00,0,0,0,10.6,0,9.9,9.2,11.6,91,1004.1,2,6,2,280,2,11,0.1,45000,90,7,2.75
01-07-2020 06:00,0,0,0,11,0,10.1,9.2,11.6,89,1004.6,2,6,2,280,2,11,0.2,45000,100,6,3.4
01-07-2020 07:00,0,0,0,12.1,0,11.1,10.1,12.4,88,1004.8,2,5,2,250,2,11,0.4,60000,100,6,5.86
01-07-2020 08:00,0,0,0,12.9,0,11.2,9.6,11.9,80,1005,2,7,2,270,2,11,0.7,60000,80,5,3.63
01-07-2020 09:00,0,0,0,14,0,11.9,9.9,12.2,77,1005.1,2,7,2,250,2,11,0.1,60000,16,6,2.64
01-07-2020 10:00,0,0,0,14.9,0,12.6,10.5,12.7,75,1005,2,8,2,240,2,11,0,60000,18,6,2.57
01-07-2020 11:00,0,0,0,15.8,0,13.5,11.6,13.6,76,1005.3,2,8,2,250,2,11,0,30000,18,6,2.56
01-07-2020 12:00,0,0,0,15.7,0,13.5,11.7,13.7,77,1005.4,2,9,2,240,2,11,0.3,60000,18,6,3.22
01-07-2020 13:00,0,0,0,16.1,0,13.4,11.1,13.2,72,1005.5,2,9,2,250,2,11,0.1,50000,20,7,2.85
01-07-2020 14:00,0,0,0,16.6,0,13.3,10.4,12.6,67,1005.4,2,8,2,270,2,11,0.1,50000,20,6,4.06
01-07-2020 15:00,2,0,0,16.3,0,13.9,11.9,14,75,1005.9,2,10,2,280,80,82,0.1,30000,25,6,2.61
01-07-2020 16:00,0,0.3,0,15.1,0,13.5,12.2,14.2,83,1006.4,2,11,2,270,25,82,0.1,30000,25,6,4.51
01-07-2020 17:00,0,0.7,0,15.2,0,13.5,12.1,14.1,82,1006.6,2,10,2,270,25,82,0.2,30000,25,6,7.96
01-07-2020 18:00,0,0,0,15.1,0,12.5,10.1,12.4,72,1006.9,2,13,2,280,2,82,0.4,60000,25,6,3.92
01-07-2020 19:00,0,0,0,14.3,0,12,9.8,12.2,75,1007.4,2,13,2,280,2,11,0.3,40000,43,4,2.58
01-07-2020 20:00,0,0,0,12.7,0,11.3,10,12.3,84,1008.2,2,14,2,300,2,11,0,40000,46,5,3.02
01-07-2020 21:00,0,0,0,12.3,0,11.2,10.1,12.4,87,1008.8,2,10,2,290,2,11,0,30000,16,7,3.54
01-07-2020 22:00,0,0,0,11.8,0,10.6,9.4,11.8,85,1009.6,2,8,2,280,2,11,0,25000,18,7,2.92
01-07-2020 23:00,0,0,0,11.4,0,10.2,9,11.5,85,1010,2,7,2,280,2,11,0,25000,38,7,3.28
02-07-2020 00:00,0,0,0,11.4,0,10.2,9.1,11.5,85,1010,2,7,2,280,2,11,0,25000,60,7,1.72
02-07-2020 01:00,0,0,0,11.5,0,10.3,9.1,11.6,85,1010.2,2,11,2,290,2,11,0,25000,24,7,1.48
02-07-2020 02:00,0,0,0,11.6,0,10.5,9.4,11.8,87,1010.3,2,11,2,300,2,11,0,25000,20,7,1.33
02-07-2020 03:00,2,0,0,11.7,0,10.8,9.9,12.2,89,1010.5,2,10,2,290,50,22,0,15000,10,7,1.36
02-07-2020 04:00,2,0,0,11.9,0,11.1,10.3,12.6,90,1011,2,9,2,280,20,52,0,20000,10,7,1.11
02-07-2020 05:00,0,0,0,11.8,0,10.8,9.9,12.1,88,1011.7,2,8,2,300,2,11,0,20000,10,7,1.46
02-07-2020 06:00,0,0,0,12,0,10.8,9.6,12,86,1012.3,2,9,2,300,2,52,0.1,30000,13,7,3.19
02-07-2020 07:00,0,0,0,12.7,0,11.3,9.9,12.3,84,1012.7,2,9,2,300,2,11,0.2,65000,18,5,3.11
02-07-2020 08:00,0,0,0,13.2,0,11.2,9.3,11.7,77,1013.2,2,10,2,300,2,11,1,65000,999,3,3.61
02-07-2020 09:00,0,0,0,14.7,0,12.1,9.8,12,72,1013.7,2,9,2,300,2,11,0.8,75000,60,4,2.29
02-07-2020 10:00,0,0,0,15.1,0,12,9.1,11.5,67,1014.1,2,8,2,290,2,11,0.4,75000,40,6,2.62
02-07-2020 11:00,0,0,0,16,0,12.4,9.1,11.5,63,1014.4,2,8,2,290,2,11,0.3,75000,43,7,2.64
02-07-2020 12:00,0,0,0,15.5,0,12.5,9.7,12.1,69,1014.9,2,9,2,290,2,11,0.4,75000,22,7,4.32
02-07-2020 13:00,0,0,0,16.7,0,13,9.6,12,63,1015,2,7,2,290,2,11,0.4,75000,50,7,2.69
02-07-2020 14:00,0,0,0,17.3,0,12.7,8.4,11,56,1014.9,2,7,2,270,2,11,0.3,75000,38,7,3
02-07-2020 15:00,0,0,0,16.7,0,12.6,8.7,11.3,59,1015.1,2,10,2,270,2,11,0,75000,50,7,2.87
02-07-2020 16:00,0,0,0,16.1,0,12.2,8.5,11.1,61,1015.3,2,9,2,260,2,11,0,75000,41,7,3.38
02-07-2020 17:00,0,0,0,15.5,0,12.1,8.9,11.4,65,1015.5,2,8,2,280,2,11,0,75000,48,7,4.81
02-07-2020 18:00,0,0,0,15.1,0,12.5,10.1,12.4,72,1015.7,2,6,2,250,2,11,0,70000,44,7,4.8
02-07-2020 19:00,0,0,0,14.4,0,12,9.7,12.1,74,1016.1,2,8,2,240,2,11,0.2,60000,45,7,4.56
02-07-2020 20:00,0,0,0,13.1,0,10.9,8.7,11.3,75,1016,2,10,2,230,2,11,0,50000,110,7,5.09
02-07-2020 21:00,0,0,0,12.1,0,10.5,9,11.4,81,1016.1,2,8,2,230,2,11,0,45000,90,7,5.37
02-07-2020 22:00,0,0,0,11.8,0,10.3,8.7,11.3,82,1016,2,11,2,230,2,11,0,40000,70,7,2.61
02-07-2020 23:00,0,0,0,11.6,0,10,8.4,11,81,1015.9,2,11,2,220,2,11,0,40000,50,8,1.7
03-07-2020 00:00,0,0,0,11.6,0,10.3,9.1,11.5,84,1015.1,2,10,2,210,2,11,0,40000,50,7,1.59
03-07-2020 01:00,0,0,0,11.9,0,10.8,9.7,12.1,87,1014.5,2,13,2,210,2,11,0,35000,50,7,1.22
03-07-2020 02:00,0,0,0,12.4,0,11.4,10.5,12.7,88,1013.8,2,15,2,210,2,11,0,35000,11,7,0.97
03-07-2020 03:00,0,0,0,12.8,0,11.9,11,13.2,89,1013,2,15,2,230,2,11,0,35000,9,7,0.92
03-07-2020 04:00,0,0,0,12.9,0,12,11.2,13.3,89,1012.5,2,15,2,230,2,11,0,30000,10,7,0.78
03-07-2020 05:00,0,0,0,13,0,12.3,11.6,13.7,92,1011.6,2,18,2,210,2,11,0,25000,7,8,1.16
03-07-2020 06:00,0,0.9,0,12.7,0,12.4,12.2,14.1,96,1011.3,2,18,2,210,58,65,0,20000,4,8,1.7
03-07-2020 07:00,0,0.2,0,13,0,12.8,12.6,14.6,98,1011,2,17,2,210,58,65,0,6000,3,8,3.23
03-07-2020 08:00,0,0.4,0,13.3,0,13.1,12.9,14.9,98,1010.7,2,18,2,210,58,65,0,7000,3,8,3.44
03-07-2020 09:00,0,0.2,0,13.6,0,13.3,13.1,15,97,1010.4,2,18,2,230,58,65,0,5000,3,8,3.14
03-07-2020 10:00,0,0.2,0,14,0,13.7,13.5,15.4,97,1010.1,2,17,2,220,51,55,0,7000,3,8,3.17
03-07-2020 11:00,0,0.2,0,14.2,0,13.9,13.6,15.6,97,1009.7,2,17,2,210,51,55,0,5000,3,8,3.23
03-07-2020 12:00,2,0,0,15,0,14.6,14.3,16.3,96,1009.2,2,18,2,210,50,65,0,5000,4,8,3.05
03-07-2020 13:00,2,0,0,15.1,0,14.8,14.6,16.6,97,1009.1,2,18,2,210,50,52,0,9000,4,8,2.7
03-07-2020 14:00,0,0.2,0,15.4,0,15.1,14.8,16.9,97,1008.7,2,16,2,210,50,52,0,5000,4,8,2.91
03-07-2020 15:00,2,0,0,16.5,0,16,15.7,17.8,95,1008.2,2,16,2,210,20,52,0,35000,4,8,2.54
03-07-2020 16:00,2,0,0,15.9,0,15.3,14.8,16.9,94,1008.2,2,15,2,220,50,52,0,7000,5,8,2.35
03-07-2020 17:00,2,0,0,15.6,0,15.3,15.1,17.1,97,1008,2,15,2,220,50,52,0,20000,3,8,2.26
03-07-2020 18:00,0,0.2,0,15,0,14.8,14.6,16.7,98,1007.2,2,17,2,210,50,52,0,5000,4,8,2.64
03-07-2020 19:00,2,0,0,14.7,0,14.5,14.3,16.3,98,1007.4,2,15,2,210,50,65,0,20000,4,7,2.94
03-07-2020 20:00,2,0,0,14.8,0,14.4,14.1,16.1,96,1007.3,2,11,2,220,20,52,0,25000,5,7,2.26
03-07-2020 21:00,0,0,0,14.5,0,14.3,14.1,16.1,98,1007.3,2,11,2,230,2,65,0,20000,4,8,3.31
03-07-2020 22:00,0,0,0,14.4,0,14.1,13.8,15.8,97,1007.8,2,7,2,220,2,11,0,25000,4,8,2.55
03-07-2020 23:00,0,0,0,14.3,0,13.9,13.5,15.6,95,1007.7,2,8,2,230,2,11,0,25000,5,8,1.8
04-07-2020 00:00,0,0,0,14,0,13.6,13.3,15.2,95,1007.6,2,10,2,240,2,65,0,25000,5,8,1.22
04-07-2020 01:00,0,0,0,13.8,0,13.3,12.9,14.9,94,1008,2,9,2,240,2,11,0,25000,6,8,1.25
04-07-2020 02:00,0,0,0,13.5,0,13.1,12.8,14.7,95,1007.7,2,10,2,230,2,11,0,25000,6,8,1.3
04-07-2020 03:00,0,0,0,13.5,0,13.2,12.9,14.9,97,1007.8,2,9,2,240,2,11,0,25000,5,8,1.18
04-07-2020 04:00,0,0,0,13.4,0,12.9,12.4,14.5,94,1007.7,2,12,2,240,2,11,0,25000,4,8,1.44
04-07-2020 05:00,0,0,0,13.3,0,12.9,12.6,14.5,95,1007.5,2,8,2,250,2,11,0,25000,5,8,1.2
04-07-2020 06:00,0,0,0,13.4,0,13,12.6,14.6,95,1007.6,2,8,2,220,2,11,0,25000,4,8,1.24
04-07-2020 07:00,0,0,0,13.9,0,13.4,13,15,94,1007.5,2,9,2,230,2,11,0,70000,5,7,1.68
04-07-2020 08:00,0,0,0,14.6,0,14,13.5,15.5,93,1007.2,2,10,2,220,2,11,0,70000,5,7,2.33
04-07-2020 09:00,0,0,0,15.6,0,14.7,14,16,90,1007.4,2,8,2,230,2,11,0,70000,8,7,2
04-07-2020 10:00,0,0,0,17,0,15.8,14.9,17,88,1007.5,2,10,2,230,2,11,0.1,70000,8,7,1.69
04-07-2020 11:00,0,0,0,17.9,0,16,14.7,16.7,81,1007.4,2,12,2,230,2,11,0.9,75000,11,7,2.65
04-07-2020 12:00,0,0,0,18.4,0,16.5,15.2,17.2,82,1007.7,2,14,2,230,2,11,0.3,75000,13,7,2.5
04-07-2020 13:00,0,0,0,18.1,0,16.2,14.8,16.9,81,1007.6,2,13,2,230,2,11,0.5,40000,13,7,2.16
04-07-2020 14:00,0,0,0,18.8,0,16.7,15.3,17.3,80,1007.8,2,15,2,230,2,11,0.8,75000,20,7,1.93
04-07-2020 15:00,0,0,0,17.9,0,15.9,14.4,16.5,80,1007.9,2,14,2,230,2,11,0.3,75000,12,7,1.87
04-07-2020 16:00,0,0,0,17,0,15.3,14.1,16,83,1007.6,2,15,2,230,2,11,0.2,50000,10,7,1.91
04-07-2020 17:00,0,0,0,15.4,0,14.6,14,16,91,1007.4,2,17,2,220,2,11,0,30000,5,7,2.13
04-07-2020 18:00,2,0,0,14.8,0,14.5,14.2,16.3,97,1006.5,2,15,2,220,50,52,0,7000,2,8,2.3
04-07-2020 19:00,0,0.3,0,14.3,0,14.1,13.9,15.9,98,1006,2,17,2,210,50,52,0,2000,2,8,2.73
04-07-2020 20:00,0,0.4,0,15.1,0,14.8,14.6,16.6,97,1005.4,2,15,2,230,50,52,0,8000,4,8,2.58
04-07-2020 21:00,0,0.2,0,15.5,0,15,14.7,16.6,95,1005.3,2,16,2,230,20,52,0,18000,6,8,2.71
04-07-2020 22:00,2,0,0,15.3,0,14.8,14.4,16.4,95,1005.6,2,16,2,230,20,52,0,18000,7,8,1.58
04-07-2020 23:00,2,0,0,15,0,13.7,12.6,14.6,86,1006.4,2,14,2,250,20,52,0,25000,10,7,1.19
05-07-2020 00:00,0,0,0,14.1,0,12.8,11.7,13.7,85,1007.5,2,16,2,250,2,52,0,30000,16,7,1.15
05-07-2020 01:00,0,0,0,13.2,0,12,10.9,13.1,86,1008.3,2,13,2,260,2,11,0,35000,25,6,1.15
05-07-2020 02:00,0,0,0,12.4,0,10.6,8.8,11.3,79,1009,2,14,2,270,2,11,0,35000,23,6,0.94
05-07-2020 03:00,0,0,0,11.2,0,9.1,6.9,9.9,74,1009.8,2,13,2,260,2,11,0,35000,999,3,0.91
05-07-2020 04:00,0,0,0,10.3,0,8.5,6.5,9.7,77,1010.3,2,11,2,260,2,11,0,35000,35,4,1.38
05-07-2020 05:00,0,0,0,10.6,0,8.6,6.3,9.6,75,1010.7,2,12,2,250,2,11,0.1,45000,40,7,1.64
05-07-2020 06:00,0,0,0,11.4,0,9.2,6.8,9.9,73,1011.2,2,12,2,250,2,11,0.3,45000,45,5,1.38
05-07-2020 07:00,0,0,0,12.1,0,9.6,7,9.9,71,1011.5,2,11,2,250,2,11,0.7,40000,36,5,1.78
05-07-2020 08:00,0,0,0,12.4,0,10.3,8.1,10.8,75,1012.3,2,11,2,240,2,11,0.3,65000,22,7,2.53
05-07-2020 09:00,0,0.1,0,14.2,0,11.3,8.4,11.1,68,1012.3,2,14,2,250,25,81,0.7,55000,49,6,1.33
05-07-2020 10:00,0,0,0,14.2,0,11.3,8.5,11.1,68,1012.3,2,16,2,240,15,22,0.4,20000,48,7,1.38
05-07-2020 11:00,0,0,0,15.2,0,10.9,6.3,9.6,56,1012.3,2,20,2,250,2,11,1,55000,47,5,1.02
05-07-2020 12:00,0,0,0,15.3,0,11.1,6.7,9.8,57,1012.5,2,22,2,260,2,81,0.8,55000,50,5,1.3
05-07-2020 13:00,0,0,0,15.8,0,11.4,6.8,10,55,1013.1,2,23,2,260,2,11,0.4,55000,50,7,1.31
05-07-2020 14:00,0,0,0,15.2,0,10.9,6.4,9.6,56,1013.3,2,20,2,250,2,11,0.5,55000,50,7,1.21
05-07-2020 15:00,0,0,0,14.8,0,10.6,6.2,9.4,56,1014.4,2,21,2,260,2,11,0.7,45000,50,5,1.39
05-07-2020 16:00,0,0,0,14.9,0,10.7,6.3,9.5,56,1014.8,2,19,2,270,2,11,0.6,55000,50,7,1.12
05-07-2020 17:00,0,0,0,15.3,0,11.2,7.1,10,58,1015,2,19,2,280,2,11,0.8,45000,37,6,1.38
05-07-2020 18:00,0,0,0,13.8,0,10.6,7.2,10.2,65,1015.7,2,19,2,280,15,22,0.5,35000,48,5,1.8
05-07-2020 19:00,0,0,0,13.6,0,10.6,7.6,10.4,67,1016.2,2,18,2,280,15,22,0.3,30000,40,5,1.84
05-07-2020 20:00,0,0,0,13,0,10.6,8.2,10.9,73,1017.3,2,18,2,280,15,22,0,35000,34,7,2.07
05-07-2020 21:00,0,0.1,0,12.1,0,10.3,8.5,11.1,79,1018.2,2,14,2,280,25,81,0,35000,45,4,1.78
05-07-2020 22:00,0,0,0,11.6,0,10.1,8.5,11.2,82,1018.9,2,10,2,270,2,11,0,35000,999,1,1.78
05-07-2020 23:00,0,0,0,11.2,0,9.7,8.1,10.8,81,1019.8,2,9,2,250,2,11,0,35000,23,4,1.3
06-07-2020 00:00,0,0,0,11.2,0,9.5,7.6,10.5,79,1019.9,2,15,2,270,1,81,0,35000,999,2,1.72
06-07-2020 01:00,0,0,0,11.1,0,9.4,7.6,10.4,79,1020.6,2,15,2,280,2,11,0,35000,40,4,1.25
06-07-2020 02:00,2,0,0,10.8,0,9.1,7.3,10.2,79,1021.1,2,11,2,280,25,80,0,35000,999,2,0.9
06-07-2020 03:00,0,0,0,11.1,0,9.3,7.4,10.3,78,1021.4,2,9,2,270,3,81,0,35000,40,7,1.51
06-07-2020 04:00,0,0,0,10.3,0,9,7.5,10.4,83,1022.3,2,7,2,250,2,11,0,30000,40,5,0.74
06-07-2020 05:00,0,0,0,10.6,0,9.2,7.7,10.5,82,1022.7,2,9,2,280,2,11,0.4,35000,45,5,1.31
06-07-2020 06:00,0,0,0,10.7,0,9.4,8.1,10.7,84,1023.3,2,11,2,280,1,81,0.8,35000,999,3,2.55
06-07-2020 07:00,0,0,0,11.8,0,10.1,8.4,11,79,1023.9,2,11,2,280,2,11,0.9,30000,18,6,2.77
06-07-2020 08:00,0,0,0,13.4,0,10.6,7.8,10.5,69,1024.4,2,12,2,300,2,11,0.8,40000,18,4,2.64
06-07-2020 09:00,0,0,0,13.8,0,10.5,7,10.1,64,1024.9,2,12,2,290,2,11,1,40000,999,3,2.3
06-07-2020 10:00,0,0,0,15.3,0,10.9,6.2,9.5,55,1024.9,2,13,2,310,2,11,0.9,50000,999,2,1.95
06-07-2020 11:00,0,0,0,15.9,0,11.4,6.8,9.9,55,1025,2,13,2,290,2,11,0.4,60000,27,5,2.65
06-07-2020 12:00,0,0,0,15.8,0,11.3,6.7,9.8,55,1025.3,2,10,2,290,2,11,0.3,60000,30,6,2.76
06-07-2020 13:00,0,0,0,16.1,0,11.5,6.9,9.9,54,1025.6,2,9,2,290,2,11,0.2,50000,35,6,2.84
06-07-2020 14:00,0,0,0,17.9,0,12.4,6.9,10,49,1025.6,2,8,2,290,2,11,0.6,60000,38,7,2.85
06-07-2020 15:00,0,0,0,17.9,0,12.3,6.6,9.8,48,1025.5,2,9,2,280,2,11,0.7,60000,40,6,1.94
06-07-2020 16:00,0,0,0,18,0,12.1,6,9.4,46,1025.4,2,9,2,280,2,11,1,60000,42,4,2.71
06-07-2020 17:00,0,0,0,18,0,11.9,5.4,9,44,1025.2,2,9,2,280,2,11,0.8,50000,999,2,3.01
06-07-2020 18:00,0,0,0,16.6,0,11.9,7.2,10.2,54,1025.3,2,9,2,310,2,11,0.1,65000,140,7,3.91
06-07-2020 19:00,0,0,0,15.6,0,11.4,7.2,10.1,57,1025.5,2,9,2,310,2,11,0.1,50000,110,7,3.5
06-07-2020 20:00,0,0,0,14.4,0,11.1,7.7,10.6,64,1025.3,2,8,2,290,2,11,0,50000,110,7,3.79
06-07-2020 21:00,0,0,0,13.4,0,10.7,8,10.7,70,1025.4,2,7,2,300,2,11,0,50000,90,7,4.16
06-07-2020 22:00,0,0,0,12.7,0,10.4,8,10.8,73,1025.4,2,5,2,300,2,11,0,40000,80,7,3.72
06-07-2020 23:00,0,0,0,11.8,0,10.1,8.3,11,79,1025,2,4,2,290,2,11,0,40000,90,5,3.73
07-07-2020 00:00,0,0,0,11.3,0,9.6,7.9,10.6,79,1024.8,2,3,2,280,2,11,0,35000,80,6,2.92
07-07-2020 01:00,3,0,0,10.1,0,8.9,7.6,10.4,84,1024.5,2,3,2,260,2,11,0,30000,999,3,3.62
07-07-2020 02:00,3,0,0,9.9,0,9.1,8.2,10.9,90,1023.7,2,4,2,230,2,11,0,30000,50,7,5.48
07-07-2020 03:00,0,0,0,10.4,0,9.6,8.8,11.3,90,1022.8,2,6,2,230,2,11,0,25000,50,7,3.83
07-07-2020 04:00,0,0,0,10.6,0,9.9,9.1,11.6,91,1021.8,2,7,2,230,2,11,0,25000,50,7,2.89
07-07-2020 05:00,0,0,0,10.9,0,10.1,9.4,11.7,90,1021.3,2,8,2,210,2,11,0,25000,45,7,2.03
07-07-2020 06:00,0,0,0,11.2,0,10.4,9.7,12,90,1020.5,2,8,2,200,2,11,0,30000,20,7,2.56
07-07-2020 07:00,0,0,0,11.6,0,10.8,10.1,12.3,90,1020,2,9,2,200,2,11,0,20000,10,7,6.04
07-07-2020 08:00,2,0,0,12.1,0,11.5,10.9,13.1,93,1019.4,2,13,2,210,50,52,0,20000,7,7,5.89
07-07-2020 09:00,2,0,0,12.5,0,12,11.5,13.6,94,1018.7,2,12,2,210,50,52,0,20000,6,7,3.86
07-07-2020 10:00,2,0,0,12.8,0,12.3,11.9,13.9,94,1018,2,15,2,230,50,52,0,6000,4,8,3.07
07-07-2020 11:00,2,0,0,13.3,0,13,12.8,14.7,96,1017.3,2,17,2,230,50,52,0,5000,3,8,3.69
07-07-2020 12:00,2,0,0,14.8,0,14.1,13.6,15.5,92,1016.9,2,16,2,230,20,52,0,20000,6,8,3.49
07-07-2020 13:00,2,0,0,16.9,0,15.6,14.6,16.7,87,1016.3,2,17,2,230,20,52,0,30000,9,7,2.47
07-07-2020 14:00,0,0,0,17,0,15.7,14.7,16.8,87,1016.5,2,15,2,230,2,11,0,50000,11,7,1.93
07-07-2020 15:00,0,0,0,16.6,0,15.3,14.3,16.3,87,1016.5,2,13,2,220,3,52,0,50000,10,8,2.27
07-07-2020 16:00,0,0,0,16.5,0,15.4,14.6,16.6,89,1016,2,12,2,230,2,11,0,30000,8,8,3.82
07-07-2020 17:00,2,0,0,15.6,0,14.9,14.4,16.4,92,1016,2,13,2,230,21,62,0,20000,8,8,3.72
07-07-2020 18:00,0,0.5,0,15,0,14.5,14.2,16.1,94,1015.8,2,11,2,230,21,65,0,8000,6,8,2.77
07-07-2020 19:00,0,0.3,0,14.8,0,14.5,14.2,16.3,97,1015.7,2,9,2,230,21,65,0,20000,35,8,3.53
07-07-2020 20:00,0,0,0,14.5,0,14.2,14,15.9,97,1015.4,2,9,2,230,2,11,0,35000,4,7,3.39
07-07-2020 21:00,2,0,0,14.4,0,14.1,13.9,15.8,97,1015.4,2,8,2,240,20,65,0,35000,4,7,3.92
07-07-2020 22:00,0,0,0,14.3,0,13.9,13.6,15.6,95,1015.3,2,8,2,230,2,11,0,35000,5,7,3.74
07-07-2020 23:00,0,0.2,0,14.5,0,14.1,13.7,15.8,96,1015.1,2,7,2,230,58,65,0,25000,5,7,2.34
08-07-2020 00:00,0,0.2,0,14.4,0,14.1,13.8,15.8,97,1015,2,9,2,240,60,65,0,30000,4,7,2
08-07-2020 01:00,0,0.3,0,14.2,0,13.9,13.7,15.6,97,1015,2,8,2,250,58,65,0,20000,80,7,1.38
08-07-2020 02:00,0,0.1,0,14.1,0,13.9,13.7,15.7,98,1014.4,2,9,2,240,20,52,0,20000,4,8,1.69
08-07-2020 03:00,0,0,0,14.1,0,13.8,13.6,15.5,97,1014.1,2,8,2,250,1,65,0,30000,4,7,1.34
08-07-2020 04:00,0,0,0,14.1,0,13.7,13.4,15.3,95,1014.5,2,6,2,250,2,11,0,35000,5,7,1.66
08-07-2020 05:00,0,0,0,14.1,0,13.7,13.4,15.3,95,1014.4,2,5,2,250,2,11,0,35000,6,8,1.59
08-07-2020 06:00,0,0,0,14.1,0,13.8,13.5,15.5,97,1014.6,2,5,2,250,1,65,0,40000,7,7,2.52
08-07-2020 07:00,0,0,0,14.3,0,13.9,13.6,15.6,95,1014.7,2,4,2,240,2,11,0,40000,8,7,3.88
08-07-2020 08:00,0,0,0,14.8,0,14.3,13.9,15.9,94,1014.8,2,4,2,230,2,11,0,35000,6,7,7.22
08-07-2020 09:00,2,0,0,14.9,0,14.3,13.9,15.8,93,1014.8,2,6,2,200,58,65,0,30000,6,7,5.35
08-07-2020 10:00,0,0.2,0,14.9,0,14.5,14.1,16.2,96,1014.8,2,7,2,220,21,65,0,20000,7,7,4.54
08-07-2020 11:00,0,0,0,15.5,0,15,14.7,16.6,95,1014.3,2,7,2,220,2,11,0,30000,7,7,4.44
08-07-2020 12:00,0,0,0,15.6,0,15,14.6,16.6,94,1014,2,9,2,230,2,65,0,30000,7,7,4.31
08-07-2020 13:00,0,0,0,16.2,0,15.3,14.7,16.7,90,1013.7,2,8,2,230,2,11,0,30000,8,7,3.68
08-07-2020 14:00,0,0.1,0,15.7,0,15.2,14.9,16.9,95,1013.7,2,10,2,230,21,62,0,25000,5,7,2.88
08-07-2020 15:00,0,0.2,0,16.1,0,15.8,15.6,17.7,97,1013.2,2,11,2,230,21,62,0,25000,6,7,4.65
08-07-2020 16:00,0,0,0,16.1,0,15.4,14.9,16.9,93,1012.4,2,12,2,220,2,11,0,25000,6,7,4.41
08-07-2020 17:00,0,3.5,0,15,0,14.8,14.6,16.7,98,1011.8,2,13,2,230,62,62,0,12000,4,7,4.02
08-07-2020 18:00,0,2.1,0,14.9,0,14.6,14.3,16.4,97,1011.4,2,14,2,220,62,62,0,12000,6,7,2.84
08-07-2020 19:00,2,0,0,14.8,0,14.5,14.3,16.3,97,1011,2,11,2,230,50,65,0,12000,4,8,2.24
08-07-2020 20:00,0,0.2,0,14.5,0,14.3,14.1,16.1,98,1010.8,2,11,2,220,50,52,0,5000,3,8,1.9
08-07-2020 21:00,0,0.1,0,14.4,0,14.2,14,16,98,1010.7,2,10,2,220,20,65,0,12000,4,8,2.37
08-07-2020 22:00,2,0,0,14.4,0,14.2,14.1,16,98,1010.4,2,11,2,220,20,52,0,12000,3,8,2.33
08-07-2020 23:00,2,0,0,14.4,0,14.2,14.1,16,98,1010.2,2,10,2,230,21,65,0,8000,3,8,1.55
09-07-2020 00:00,0,0.1,0,14.3,0,14.1,13.9,15.9,98,1009.9,2,9,2,230,20,65,0,20000,3,8,1.75
09-07-2020 01:00,2,0,0,14.2,0,14,13.9,15.8,98,1010,2,7,2,230,50,22,0,7000,3,8,2.35
09-07-2020 02:00,2,0,0,14.2,0,14.1,14,16,99,1010.1,2,7,2,250,20,52,0,20000,2,8,2.16
09-07-2020 03:00,2,0,0,14.1,0,13.8,13.6,15.5,97,1010.4,2,6,2,250,20,52,0,20000,4,8,1.8
09-07-2020 04:00,0,0,0,14.1,0,13.8,13.6,15.5,97,1010.5,2,5,2,260,2,11,0,30000,4,7,1.71
09-07-2020 05:00,2,0,0,13.7,0,13.4,13.2,15.1,97,1011.4,2,5,2,280,50,52,0,16000,5,7,2.08
09-07-2020 06:00,0,0,0,12.2,0,11.9,11.6,13.7,96,1011.6,2,11,2,320,2,52,0,30000,3,8,4.21
09-07-2020 07:00,0,0,0,12.6,0,12.1,11.7,13.7,94,1012.5,2,9,2,340,2,11,0,25000,5,7,5.43
09-07-2020 08:00,0,0,0,12.8,0,12.2,11.7,13.7,93,1013.2,2,10,2,350,2,11,0.1,25000,6,7,5.48
09-07-2020 09:00,0,0,0,13.5,0,12.5,11.6,13.7,88,1013.8,2,13,2,350,2,11,0,25000,8,7,5.55
09-07-2020 10:00,0,0,0,13.8,0,12.6,11.6,13.6,86,1014.4,2,13,2,350,2,11,0.3,30000,10,7,5.49
09-07-2020 11:00,0,0,0,15,0,13.1,11.5,13.5,79,1015,2,14,2,350,2,11,0.1,30000,14,7,5.26
09-07-2020 12:00,0,0,0,14.9,0,13.1,11.5,13.6,80,1015.7,2,13,2,350,2,11,0.1,40000,14,7,4.13
09-07-2020 13:00,0,0,0,16.2,0,13.5,11.2,13.3,72,1016,2,12,2,340,2,11,0.6,45000,18,7,4.69
09-07-2020 14:00,0,0,0,16.7,0,13.7,11.2,13.3,70,1016.4,2,13,2,320,2,11,0.5,50000,20,7,5.42
09-07-2020 15:00,0,0,0,16.9,0,13.8,11.1,13.3,69,1016.8,2,13,2,320,2,11,0.9,50000,50,7,5.87
