,2024-10-01,2024-10-02,2024-10-03,2024-10-04,2024-10-05,2024-10-06,2024-10-07,2024-10-08,2024-10-09,2024-10-10,2024-10-11,2024-10-12,2024-10-13,2024-10-14,2024-10-15,2024-10-16,2024-10-17,2024-10-18,2024-10-19,2024-10-20,2024-10-21,2024-10-22,2024-10-23,2024-10-24,2024-10-25,2024-10-26,2024-10-27,2024-10-28,2024-10-29,2024-10-30,2024-10-31,Workday,7 Day,Count
00:00:00,52,56,73,141,155,149,58,47,50,73,112,130,180,50,47,54,63,106,126,152,44,45,53,79,113,186,287,267,44,45,76,76,103,3113
01:00:00,28,40,56,65,110,95,27,43,29,36,96,93,141,23,21,20,34,85,89,133,31,34,25,37,78,173,438,219,39,28,35,49,80,2401
02:00:00,22,23,33,81,107,91,23,14,29,46,80,69,105,26,23,20,35,73,78,119,27,36,32,21,76,134,147,158,21,34,31,42,60,1814
03:00:00,18,15,16,40,62,76,14,20,19,24,33,59,103,19,14,9,17,31,61,83,18,23,21,20,36,114,105,107,10,18,17,24,41,1222
04:00:00,21,21,23,24,11,29,15,11,20,20,19,27,53,14,14,11,21,24,30,36,17,15,11,20,18,35,25,56,20,16,21,20,23,698
05:00:00,53,52,51,47,26,22,60,59,50,59,43,33,32,46,48,58,44,52,18,26,53,58,53,55,49,36,24,39,54,52,48,51,44,1400
06:00:00,184,156,184,169,96,33,179,169,176,177,164,73,52,158,181,166,192,165,80,44,172,156,191,167,165,74,45,58,172,169,196,168,138,4363
07:00:00,661,618,637,589,167,124,643,678,682,664,585,167,105,653,624,644,623,639,145,124,648,688,679,642,592,174,130,124,558,561,584,609,476,15152
08:00:00,1001,1045,962,864,280,170,1003,1012,1002,990,867,310,150,995,990,1035,1033,918,336,181,979,1040,1042,1019,885,271,184,150,788,824,703,919,724,23029
09:00:00,772,741,724,768,427,253,684,696,778,689,681,663,319,687,770,732,721,570,498,283,725,751,756,665,612,399,301,243,647,647,654,683,600,18856
10:00:00,571,591,546,623,514,346,493,555,536,560,552,659,378,536,559,551,563,597,541,364,565,604,599,549,610,544,427,387,649,563,599,563,537,16731
11:00:00,561,583,579,661,609,518,522,503,601,544,621,703,509,513,576,580,550,583,684,552,547,541,583,560,668,633,584,474,635,563,653,574,581,17993
12:00:00,586,633,628,679,638,606,569,593,638,560,683,770,621,574,631,654,665,637,738,559,605,615,678,631,708,673,660,624,655,636,625,631,639,19772
13:00:00,658,800,684,747,638,590,606,639,751,679,753,818,565,604,617,734,638,734,730,584,642,689,842,720,892,730,711,674,700,674,724,704,695,21567
14:00:00,621,716,632,767,515,613,633,622,615,652,709,712,616,612,662,725,726,763,714,562,668,638,659,704,816,709,665,648,642,678,698,679,667,20712
15:00:00,807,787,858,805,508,660,810,816,781,831,862,745,544,824,920,815,831,847,671,504,901,864,816,877,941,713,670,621,726,771,717,819,764,23843
16:00:00,948,900,920,875,520,509,882,865,879,920,901,706,581,838,896,890,903,781,739,521,888,865,900,885,905,646,590,563,792,824,802,862,787,24634
17:00:00,872,904,833,745,486,510,817,875,834,816,768,609,536,849,855,835,791,746,632,426,823,823,849,838,737,621,527,560,792,800,777,806,731,22886
18:00:00,721,730,713,636,445,520,640,692,721,708,607,556,451,610,630,684,655,590,559,430,711,693,651,735,651,585,439,490,634,725,671,665,617,19283
19:00:00,548,582,573,571,414,437,459,502,544,606,592,530,385,540,535,592,534,585,484,363,531,549,520,544,580,495,420,380,541,619,541,546,516,16096
20:00:00,472,460,531,411,280,320,412,473,425,496,672,404,317,438,418,478,472,433,320,292,445,423,430,447,416,366,366,272,421,412,515,451,417,13037
21:00:00,345,352,326,325,198,236,298,375,380,375,386,258,179,281,314,351,350,315,242,206,329,389,298,342,309,311,310,193,326,348,420,336,309,9667
22:00:00,197,205,237,272,228,159,151,208,226,275,253,289,139,146,193,189,267,250,267,163,185,188,267,271,285,335,302,122,195,257,250,221,225,6971
23:00:00,119,118,166,177,154,98,82,82,106,172,189,233,71,108,84,115,135,215,226,85,93,97,110,187,231,282,271,92,114,159,211,137,149,4582
