,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,Workday,7 Day,Count
00:00:00,143,75,49,40,40,43,120,137,42,48,37,38,84,114,137,59,44,66,49,69,124,150,43,50,51,44,86,141,170,50,47,52,77,2390
01:00:00,206,66,36,10,22,32,70,97,24,25,13,24,34,75,105,24,42,37,27,90,72,133,30,30,31,36,63,103,133,34,24,34,56,1748
02:00:00,170,46,23,27,21,29,74,86,21,21,20,25,35,42,105,26,29,28,51,83,77,115,22,21,26,37,55,102,127,18,26,31,51,1588
03:00:00,128,26,14,15,13,15,49,74,7,22,21,10,19,46,75,19,22,14,25,48,30,89,11,7,8,17,28,65,96,15,20,18,34,1048
04:00:00,48,13,11,14,15,17,25,19,17,11,15,16,20,21,33,21,18,20,12,15,24,38,12,11,10,8,24,27,43,11,14,15,19,603
05:00:00,17,23,40,38,37,37,25,23,49,48,50,44,43,24,19,46,37,47,33,48,32,21,47,43,54,48,43,36,26,42,40,43,38,1160
06:00:00,45,65,148,151,130,137,60,44,149,171,152,157,157,86,47,139,137,153,156,169,72,57,161,161,178,171,173,88,57,164,173,152,126,3908
07:00:00,85,85,413,458,548,527,130,120,570,573,566,570,570,172,95,569,567,614,575,565,176,108,584,588,595,598,594,168,105,613,582,542,424,13083
08:00:00,78,91,522,553,752,710,249,156,879,827,869,831,770,270,153,898,857,900,880,821,306,151,919,925,920,951,859,316,156,941,970,802,631,19480
09:00:00,117,146,385,463,497,501,365,186,526,590,620,560,559,422,246,574,662,639,686,631,426,242,703,714,714,694,665,496,264,603,691,583,504,15587
10:00:00,169,257,408,450,438,463,449,306,420,461,431,426,492,506,354,510,482,481,474,507,556,335,557,555,503,558,541,563,444,492,551,475,456,14139
11:00:00,301,388,457,477,424,478,569,418,457,460,498,479,566,613,512,507,512,490,507,565,601,454,542,601,598,552,553,634,528,556,567,511,512,15864
12:00:00,388,473,569,597,505,540,615,539,486,533,545,582,611,683,559,581,581,628,537,596,721,543,553,597,619,607,675,729,643,573,620,573,581,18028
13:00:00,463,580,551,609,559,638,672,555,523,536,680,637,619,681,599,591,597,752,677,705,726,577,588,595,731,649,690,818,688,614,674,627,631,19574
14:00:00,469,605,504,631,537,597,636,547,543,575,623,590,656,586,635,629,589,627,628,683,635,626,616,638,691,645,693,699,659,657,626,617,615,19075
15:00:00,448,563,626,677,703,702,576,555,721,733,687,718,738,612,593,711,793,714,781,811,630,538,798,805,776,819,912,713,597,788,780,743,698,21618
16:00:00,412,549,720,740,726,685,608,546,766,802,792,826,775,579,591,872,888,774,836,799,619,537,898,885,823,822,823,658,601,901,880,799,734,22733
17:00:00,327,456,684,678,669,701,569,474,720,777,819,754,701,567,567,820,826,789,787,754,632,497,870,831,798,744,724,622,567,827,766,750,689,21317
18:00:00,291,374,480,472,483,534,471,368,536,629,635,584,595,459,405,573,621,605,695,554,524,471,515,740,660,696,649,542,504,586,701,587,547,16952
19:00:00,270,299,408,382,385,451,407,289,444,451,455,430,470,470,379,389,484,466,601,509,475,375,552,562,520,647,562,536,420,470,573,478,456,14131
20:00:00,223,185,257,287,302,321,266,232,276,340,364,339,358,309,235,316,359,378,460,371,299,310,383,414,391,449,409,338,321,348,437,352,332,10277
21:00:00,161,183,218,218,253,272,223,127,225,271,236,266,260,237,160,224,308,282,307,256,232,237,262,369,291,354,278,245,214,285,336,271,252,7790
22:00:00,110,114,122,112,132,180,236,112,135,136,144,159,182,212,105,134,149,151,218,198,187,142,138,175,177,224,221,213,114,139,159,159,159,4930
23:00:00,79,78,76,74,86,147,194,63,113,86,80,92,151,143,71,63,78,79,143,142,174,70,69,80,98,140,155,244,116,66,82,99,107,3332
