,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,Workday,7 Day,Count
00:00:00,166,168,64,53,63,67,129,120,163,117,56,43,69,80,144,160,55,50,61,63,109,153,146,40,53,48,65,98,131,163,69,93,2897
01:00:00,145,132,43,37,38,29,104,81,147,111,29,23,29,42,113,106,42,41,24,39,57,119,126,32,36,26,41,49,91,131,44,65,2063
02:00:00,105,124,39,27,29,28,84,79,129,104,15,23,20,40,74,100,27,19,20,23,61,80,90,30,22,14,23,47,82,89,35,52,1647
03:00:00,80,79,21,13,16,20,53,52,85,73,15,12,20,32,65,89,9,19,17,22,22,65,94,8,9,7,16,27,57,80,22,37,1177
04:00:00,35,39,25,25,17,14,28,24,43,34,15,14,12,12,21,40,15,16,10,13,13,24,35,19,13,13,20,18,31,18,17,21,656
05:00:00,38,31,37,44,51,39,35,21,23,18,35,56,31,29,32,25,41,41,47,37,40,24,32,39,44,56,50,50,43,25,41,38,1114
06:00:00,83,62,163,179,182,173,137,70,63,51,161,161,140,180,73,55,178,173,184,181,191,79,64,172,161,168,197,185,67,52,166,138,3985
07:00:00,159,116,514,547,553,516,311,137,105,106,445,495,477,438,162,135,577,600,580,602,553,159,96,575,570,624,585,538,157,113,510,403,11545
08:00:00,270,143,635,786,722,700,354,220,146,103,659,656,694,634,301,154,886,925,882,892,867,301,200,936,927,885,890,801,331,176,742,594,17076
09:00:00,441,282,563,583,626,638,379,385,255,214,560,528,594,517,441,266,559,609,675,610,575,496,302,604,763,680,683,611,497,322,579,519,15258
10:00:00,550,421,519,538,540,563,490,555,305,304,538,502,535,544,566,350,473,495,539,498,522,586,366,520,508,558,511,576,526,348,514,498,14846
11:00:00,578,496,568,547,580,535,607,588,369,395,526,534,542,578,693,518,493,489,550,534,551,674,488,530,502,558,542,612,659,492,539,543,16328
12:00:00,722,587,601,642,658,645,656,616,483,509,565,635,553,663,684,556,556,553,619,596,693,742,573,575,635,622,611,646,706,570,612,615,18472
13:00:00,711,625,612,731,619,688,635,569,482,508,598,613,669,659,683,626,557,628,783,669,737,730,666,596,623,758,681,663,733,634,651,650,19486
14:00:00,621,597,586,627,697,697,612,602,431,553,559,583,600,673,650,596,552,620,645,644,659,747,615,600,596,631,603,718,646,614,623,620,18574
15:00:00,642,609,694,750,708,736,585,575,431,528,664,622,692,805,581,563,742,805,735,803,817,662,590,784,800,721,846,877,614,584,736,693,20565
16:00:00,661,555,775,851,785,800,593,546,470,554,777,761,752,771,663,589,808,838,800,813,772,645,583,833,818,812,821,762,576,505,775,719,21289
17:00:00,581,587,735,798,825,823,560,577,367,489,744,720,784,793,550,561,750,719,814,815,737,637,556,740,751,766,774,733,583,456,744,687,20325
18:00:00,575,450,572,600,652,661,476,470,354,363,476,585,588,603,503,414,572,664,614,692,638,517,461,619,603,620,717,703,474,523,601,565,16759
19:00:00,494,441,484,493,539,573,440,442,385,370,436,494,576,577,535,404,527,505,512,579,555,442,424,467,504,477,590,615,503,484,516,498,14867
20:00:00,364,326,371,398,513,519,392,365,300,334,347,448,466,430,322,318,404,451,442,496,466,383,366,436,409,484,482,472,349,378,438,412,12231
21:00:00,290,244,264,318,334,394,252,267,228,231,255,275,313,280,253,226,309,373,312,364,314,235,257,296,328,315,346,330,236,286,310,294,8725
22:00:00,231,161,166,226,210,270,209,223,170,152,182,214,221,236,237,148,161,215,223,302,289,218,162,212,199,253,261,267,241,237,223,218,6496
23:00:00,200,110,118,111,130,183,138,204,113,73,79,124,160,208,205,81,104,87,102,167,205,218,91,99,84,101,160,204,199,202,132,141,4260
