,2024-12-01,2024-12-02,2024-12-03,2024-12-04,2024-12-05,2024-12-06,2024-12-07,2024-12-08,2024-12-09,2024-12-10,2024-12-11,2024-12-12,2024-12-13,2024-12-14,2024-12-15,2024-12-16,2024-12-17,2024-12-18,2024-12-19,2024-12-20,2024-12-21,2024-12-22,2024-12-23,2024-12-24,2024-12-25,2024-12-26,2024-12-27,2024-12-28,2024-12-29,2024-12-30,2024-12-31,Workday,7 Day,Count
00:00:00,221,76,49,44,72,138,205,240,54,48,59,72,139,266,241,72,51,81,104,184,314,322,193,140,39,40,116,154,160,104,92,89,131,4090
01:00:00,156,32,19,32,37,84,138,176,40,33,38,36,104,222,247,41,37,47,60,122,260,244,116,111,43,32,82,105,161,69,59,58,96,2983
02:00:00,135,25,23,25,31,61,110,197,40,19,18,29,74,217,169,43,35,38,54,119,207,195,88,81,17,14,84,83,131,60,54,47,79,2476
03:00:00,132,16,26,20,17,32,93,108,12,13,28,20,47,157,157,26,20,28,24,42,145,150,58,49,12,5,90,49,97,27,33,29,55,1733
04:00:00,36,20,14,23,17,14,25,41,24,26,16,21,24,54,69,21,19,12,20,33,49,86,26,24,8,8,30,13,29,30,16,20,27,848
05:00:00,28,56,62,63,62,43,37,41,51,52,53,59,57,43,36,46,55,64,53,46,24,28,47,28,7,8,36,20,31,26,20,45,41,1282
06:00:00,34,144,176,183,177,183,59,49,180,185,163,193,160,81,30,165,181,173,178,173,56,58,103,60,34,34,54,60,39,68,71,138,113,3504
07:00:00,103,664,678,669,662,597,133,111,639,687,661,655,637,158,112,614,672,694,582,546,157,126,342,194,72,83,146,116,104,203,202,495,389,12019
08:00:00,167,967,1017,927,938,892,312,182,944,1001,990,885,883,350,184,953,906,961,928,811,322,182,474,307,78,91,179,164,96,302,282,714,572,17675
09:00:00,283,637,732,695,672,667,439,288,739,724,771,697,662,565,320,676,700,620,702,632,507,293,587,372,121,132,252,256,182,297,299,563,502,15519
10:00:00,360,585,558,536,589,590,573,463,568,596,609,561,605,640,427,611,597,550,640,607,543,463,575,465,184,182,402,381,277,424,342,517,500,15503
11:00:00,535,504,576,563,585,670,652,587,587,573,624,619,626,775,605,631,671,643,679,719,740,542,769,562,250,273,462,555,413,513,511,573,581,18014
12:00:00,607,568,631,664,638,706,745,701,678,643,708,653,770,786,742,727,685,793,786,885,779,696,768,593,364,341,538,618,520,645,531,651,661,20509
13:00:00,645,692,698,777,685,829,789,720,700,653,743,687,815,806,710,768,722,832,784,827,761,683,693,596,308,411,583,604,579,630,598,683,688,21328
14:00:00,646,671,715,674,717,726,709,624,651,662,681,721,807,696,666,710,682,772,809,841,690,709,760,524,276,354,631,635,611,642,587,664,664,20599
15:00:00,586,855,849,794,804,791,741,673,929,924,831,849,831,712,662,802,797,850,889,833,660,654,705,522,188,402,645,639,595,636,514,738,715,22162
16:00:00,611,851,943,869,875,813,679,639,904,862,949,896,894,689,637,909,817,770,926,896,638,613,753,473,197,389,561,650,605,681,587,764,729,22576
17:00:00,513,825,794,816,852,766,649,644,792,778,809,863,871,710,600,762,755,860,823,796,634,582,612,390,164,360,546,579,515,551,431,692,666,20642
18:00:00,481,609,633,635,695,663,644,525,586,610,694,713,844,619,504,592,704,680,724,700,564,539,516,305,181,305,448,525,395,448,391,576,564,17472
19:00:00,432,493,585,528,571,581,531,431,500,499,542,595,681,605,420,489,500,555,607,640,542,495,516,252,220,295,382,490,356,410,360,491,487,15103
20:00:00,347,377,425,363,499,395,446,336,376,359,414,529,536,390,350,333,377,378,534,478,406,368,340,211,155,257,296,308,331,276,336,375,372,11526
21:00:00,260,295,317,264,360,296,335,257,312,292,360,449,398,340,302,256,291,324,367,378,319,253,261,166,110,167,227,222,206,205,223,287,284,8812
22:00:00,167,191,210,241,278,287,271,206,171,208,236,296,342,332,169,190,187,291,315,319,274,248,206,135,75,142,200,220,167,141,159,219,222,6874
23:00:00,90,82,132,112,178,221,313,121,79,113,124,244,312,331,125,130,135,152,232,310,295,181,202,81,67,96,152,175,158,121,116,154,167,5180
