,2024-03-01,2024-03-02,2024-03-03,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-16,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-29,2024-03-30,2024-03-31,Workday,7 Day,Count
00:00:00,75,145,146,43,36,40,59,110,128,154,55,45,53,60,81,125,171,243,37,37,58,89,140,167,56,61,63,67,105,106,167,70,92,2922
01:00:00,44,95,115,27,27,24,22,69,91,133,25,24,25,35,62,109,135,176,20,23,27,68,76,114,29,24,23,34,50,104,,41,60,1830
02:00:00,50,77,115,18,30,16,15,66,75,104,25,18,24,22,41,93,97,141,9,20,25,69,70,102,36,14,16,14,68,59,45,35,50,1529
03:00:00,21,49,84,13,17,11,14,28,58,73,17,7,12,15,18,52,69,118,8,10,11,23,32,73,20,14,12,11,46,47,124,21,34,1107
04:00:00,25,27,27,10,18,15,20,17,23,21,15,22,23,18,18,27,26,38,15,18,19,28,29,27,25,16,16,15,20,17,47,20,22,682
05:00:00,36,24,21,39,36,43,40,40,15,23,46,48,59,43,49,22,20,30,42,43,47,43,23,28,45,48,53,41,36,26,39,43,38,1148
06:00:00,138,54,56,154,182,166,183,174,69,46,187,189,179,183,172,74,42,47,173,182,159,155,56,53,176,178,169,177,131,60,62,164,134,4026
07:00:00,589,159,123,602,678,639,616,587,183,105,628,640,616,627,581,157,102,94,612,639,621,601,197,125,507,557,526,521,337,140,127,563,442,13236
08:00:00,826,315,186,863,923,994,957,816,288,188,962,964,936,918,836,289,162,136,940,931,941,816,320,194,662,711,712,628,399,279,143,803,641,19235
09:00:00,623,512,299,672,710,719,715,556,524,258,665,699,708,664,636,448,219,209,629,712,702,640,436,279,538,582,646,551,458,423,180,621,546,16612
10:00:00,526,547,450,475,559,565,542,555,596,437,527,538,588,500,571,503,317,328,538,601,582,550,563,395,501,525,548,550,543,509,281,534,513,15810
11:00:00,596,690,556,513,581,572,560,619,665,541,543,589,586,540,644,646,468,465,529,604,593,582,697,490,472,508,506,581,645,610,307,563,564,17498
12:00:00,617,705,690,570,611,671,608,715,752,662,615,627,624,566,723,690,496,516,623,607,643,729,796,603,553,604,629,640,614,636,463,624,631,19598
13:00:00,706,715,677,560,665,735,647,760,758,716,586,595,730,637,733,610,431,540,751,695,617,787,677,613,556,610,612,671,712,616,499,662,653,20217
14:00:00,710,661,700,567,673,660,683,726,657,657,568,620,618,632,736,571,418,573,670,699,676,751,676,576,631,667,619,638,660,620,411,656,639,19724
15:00:00,844,604,602,756,829,771,901,822,720,625,805,797,720,809,784,561,456,572,850,808,842,823,665,525,708,695,697,726,654,589,444,772,717,22004
16:00:00,798,635,603,855,850,849,885,864,664,586,912,888,817,930,821,541,468,522,857,923,901,860,634,580,749,796,828,826,666,565,428,828,755,23101
17:00:00,752,603,588,820,871,865,846,731,486,491,794,813,805,801,717,459,422,483,817,826,808,740,564,478,759,809,786,755,616,597,330,772,695,21232
18:00:00,637,562,561,525,684,738,673,595,409,480,599,648,615,666,594,390,428,411,607,688,718,624,515,425,534,577,581,553,531,507,335,609,567,17410
19:00:00,517,521,404,454,519,550,589,596,520,442,476,471,476,553,542,449,417,373,485,571,513,551,499,395,412,531,465,537,468,490,363,507,491,15149
20:00:00,368,364,299,373,451,425,473,374,341,296,330,385,401,403,369,321,325,272,358,413,459,392,346,268,380,383,411,474,388,328,309,394,373,11479
21:00:00,309,232,191,240,316,317,318,332,260,227,252,282,283,349,351,229,248,184,267,377,329,292,269,167,257,287,301,307,255,222,238,295,276,8488
22:00:00,243,213,147,181,167,251,206,269,269,160,142,185,178,245,260,256,227,115,170,209,227,237,256,152,172,196,205,249,208,240,170,205,206,6405
23:00:00,159,197,92,84,100,135,128,179,219,79,74,95,93,154,176,176,205,76,81,122,142,178,211,124,87,88,98,145,138,176,139,121,132,4150
