,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-06,2024-07-07,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-20,2024-07-21,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-27,2024-07-28,2024-07-29,2024-07-30,2024-07-31,Workday,7 Day,Count
00:00:00,68,40,49,59,61,100,135,93,35,48,70,69,130,150,74,45,48,63,85,123,124,148,52,36,43,71,127,117,53,50,45,61,80,2411
01:00:00,30,20,26,25,29,92,101,71,31,22,33,33,112,105,52,22,38,36,49,102,95,107,28,31,32,35,85,113,47,36,28,37,55,1666
02:00:00,36,16,25,31,28,73,109,45,18,13,17,38,92,97,28,17,22,22,35,82,94,83,20,18,30,33,65,125,20,11,23,27,46,1366
03:00:00,27,15,12,31,23,62,61,38,8,7,16,20,72,90,27,14,9,13,22,46,71,39,23,10,9,12,32,87,15,7,17,18,31,935
04:00:00,25,15,16,27,19,20,22,21,20,19,15,20,30,30,26,17,23,20,23,17,29,28,19,16,16,18,24,33,20,14,17,20,21,659
05:00:00,46,56,53,50,47,30,24,50,55,43,49,47,25,22,44,51,48,47,50,23,23,46,54,41,40,50,29,28,37,42,57,48,42,1307
06:00:00,152,156,182,174,158,67,49,163,163,169,181,160,86,51,144,165,193,166,167,70,58,159,160,155,173,147,78,68,170,165,176,165,137,4325
07:00:00,467,561,538,505,501,151,122,514,547,535,529,525,191,160,476,548,515,545,476,171,127,421,515,475,470,465,148,121,469,504,465,503,402,12757
08:00:00,588,639,699,671,612,254,182,644,650,682,650,623,277,180,598,688,647,673,577,265,137,562,659,695,660,601,255,147,595,691,636,641,518,16437
09:00:00,523,562,584,550,531,392,250,472,585,540,554,575,371,236,524,588,636,583,575,370,214,544,586,590,571,534,389,251,497,603,565,560,488,15345
10:00:00,459,514,512,531,503,494,345,488,474,441,515,504,445,328,435,466,495,509,534,480,301,445,479,483,526,495,464,336,476,542,537,494,467,14556
11:00:00,520,453,523,497,524,577,422,483,515,502,525,549,579,493,486,465,523,516,550,537,455,504,456,491,518,544,548,435,445,530,533,507,506,15698
12:00:00,506,543,520,586,615,631,492,550,530,555,556,623,638,526,531,553,530,585,577,636,596,522,534,563,551,611,593,492,511,562,561,555,561,17379
13:00:00,588,602,550,610,597,545,509,562,557,600,618,626,613,524,548,606,565,588,662,633,650,548,561,603,587,601,560,524,625,608,621,593,586,18191
14:00:00,576,587,543,609,568,564,512,564,585,577,589,581,553,522,537,594,636,622,663,599,603,539,533,614,561,639,539,438,561,548,587,583,571,17743
15:00:00,632,675,683,652,681,522,488,562,619,593,609,640,566,507,595,650,699,632,650,544,338,617,594,600,614,604,528,517,593,572,620,625,590,18396
16:00:00,782,810,812,713,668,513,372,699,758,733,729,792,545,422,741,846,779,760,734,508,263,721,799,784,787,721,552,453,743,828,735,760,672,21102
17:00:00,705,742,766,679,647,478,351,720,755,778,757,678,478,431,716,833,828,760,689,516,227,733,818,797,782,712,447,475,698,818,738,746,654,20552
18:00:00,508,634,525,533,496,444,427,448,582,606,577,614,459,411,472,561,643,603,544,405,419,434,589,569,622,585,434,449,526,588,623,560,523,16330
19:00:00,414,470,479,447,458,376,380,405,417,497,509,512,466,396,394,464,470,490,505,444,406,414,464,505,485,497,459,424,399,464,463,462,450,13973
20:00:00,322,388,386,346,339,321,303,299,296,339,401,444,399,258,338,431,408,412,391,350,350,360,378,377,449,378,324,352,347,367,407,374,362,11260
21:00:00,231,288,291,272,250,238,213,205,214,269,306,289,242,136,228,325,260,304,303,256,235,257,287,333,340,293,288,248,269,314,334,281,267,8318
22:00:00,174,183,239,194,181,193,160,139,194,231,205,223,200,212,139,218,204,232,182,234,206,149,190,166,234,246,213,160,159,195,196,194,195,6051
23:00:00,91,100,112,119,177,193,136,74,100,99,116,178,176,129,91,91,95,120,163,157,183,91,88,100,131,187,162,112,87,105,105,114,126,3868
