,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31,Workday,7 Day,Count
00:00:00,133,56,52,42,79,128,178,44,71,50,64,104,171,187,56,45,73,85,86,151,156,65,52,55,63,123,159,199,80,62,61,70,97,2930
01:00:00,118,37,37,35,39,91,132,29,33,37,40,97,134,146,37,35,34,48,61,123,136,47,40,46,31,110,129,168,47,46,40,49,73,2183
02:00:00,110,16,17,18,46,94,134,27,31,32,36,64,112,131,23,23,27,34,50,87,129,31,19,23,33,50,133,143,47,30,22,35,60,1772
03:00:00,82,10,8,13,11,97,88,16,15,18,20,25,79,68,11,18,11,24,22,58,105,17,7,9,16,30,61,93,18,12,9,18,36,1071
04:00:00,23,12,16,16,16,45,40,10,14,14,21,17,32,31,23,14,12,21,20,31,32,15,17,15,22,24,40,40,20,12,20,17,23,685
05:00:00,28,35,50,43,42,43,34,38,53,51,52,47,24,24,47,50,55,42,45,36,27,36,52,62,52,38,34,24,36,61,48,46,42,1309
06:00:00,44,176,181,192,182,98,55,178,189,185,164,166,63,46,165,185,173,200,198,65,49,174,183,186,169,149,84,61,165,160,198,172,142,4483
07:00:00,123,629,609,582,596,159,105,587,605,625,616,568,166,122,570,623,628,616,579,173,127,555,586,568,592,572,155,139,594,592,550,572,450,14311
08:00:00,156,892,898,921,868,316,198,875,891,877,842,815,308,187,826,877,856,922,856,305,182,862,849,829,890,806,294,163,811,839,791,828,661,21002
09:00:00,236,623,610,670,629,507,281,590,672,684,715,603,494,268,612,629,654,662,579,539,285,567,658,602,640,626,506,291,555,607,655,612,550,17249
10:00:00,351,538,518,544,519,585,397,510,523,514,539,556,627,413,477,539,532,538,569,584,357,506,523,545,528,611,592,413,521,568,564,528,519,16101
11:00:00,454,538,564,557,584,649,542,546,547,564,551,594,701,526,523,563,556,560,648,618,506,527,549,572,577,618,658,491,550,526,582,559,567,17541
12:00:00,569,637,663,628,688,709,600,634,593,625,659,728,740,628,618,590,623,591,683,667,595,599,569,617,678,644,733,629,645,623,626,632,641,19831
13:00:00,566,603,739,702,649,774,673,602,593,754,651,676,743,660,629,651,731,641,649,678,650,650,622,722,683,757,654,625,644,625,589,658,665,20585
14:00:00,550,633,659,693,723,713,592,609,640,631,714,758,657,637,591,621,640,661,704,607,570,593,615,642,657,687,609,551,624,627,626,648,639,19834
15:00:00,562,845,744,836,813,679,649,861,834,774,832,860,627,679,771,816,737,783,826,583,558,753,724,698,788,727,568,581,733,703,659,769,725,22603
16:00:00,571,798,814,789,739,708,594,797,807,867,817,810,642,637,790,804,768,790,784,604,589,759,795,748,786,786,563,497,792,787,768,781,731,22800
17:00:00,485,706,862,744,769,617,547,756,798,808,757,769,596,563,792,783,756,769,750,552,451,733,786,789,759,721,478,413,782,772,776,757,692,21639
18:00:00,471,609,643,713,652,528,463,565,565,649,638,677,490,468,588,703,653,681,616,488,487,545,599,610,643,628,464,476,559,567,588,616,578,18026
19:00:00,429,557,545,500,579,491,410,492,529,547,618,546,473,446,441,575,539,537,592,507,386,467,498,551,500,538,391,455,516,555,551,531,506,15761
20:00:00,360,458,506,464,447,353,283,450,378,480,526,502,374,370,359,496,493,494,497,399,357,382,417,488,511,492,375,328,363,451,477,456,427,13330
21:00:00,232,329,321,311,319,393,201,307,295,360,353,304,272,229,274,333,392,333,340,325,275,311,341,383,363,412,335,235,314,339,330,330,317,9861
22:00:00,133,179,218,254,272,281,143,195,186,210,233,297,251,192,205,230,276,245,362,204,147,184,221,261,266,319,265,184,238,241,234,237,229,7126
23:00:00,96,94,107,123,179,217,91,103,106,105,157,203,180,81,96,98,132,160,233,220,113,81,130,129,172,219,236,118,162,101,142,136,142,4384
