,2024-11-01,2024-11-02,2024-11-03,2024-11-04,2024-11-05,2024-11-06,2024-11-07,2024-11-08,2024-11-09,2024-11-10,2024-11-11,2024-11-12,2024-11-13,2024-11-14,2024-11-15,2024-11-16,2024-11-17,2024-11-18,2024-11-19,2024-11-20,2024-11-21,2024-11-22,2024-11-23,2024-11-24,2024-11-25,2024-11-26,2024-11-27,2024-11-28,2024-11-29,2024-11-30,Workday,7 Day,Count
00:00:00,207,136,132,38,56,50,73,87,131,147,46,31,59,46,87,147,165,52,49,63,77,140,135,153,55,58,65,49,108,184,71,93,2826
01:00:00,183,71,105,43,33,38,36,49,106,118,43,27,27,24,54,80,156,31,43,63,68,99,93,139,25,33,26,32,67,154,50,68,2066
02:00:00,158,54,93,14,18,32,29,50,69,96,17,16,19,32,50,76,132,17,32,32,44,73,52,112,14,27,23,18,64,124,37,52,1587
03:00:00,97,39,58,17,19,22,21,20,66,66,15,18,19,17,25,72,94,9,19,18,17,34,28,81,14,17,17,16,33,78,23,35,1066
04:00:00,48,15,30,32,19,24,18,32,25,25,23,22,14,26,30,26,24,20,22,30,30,18,13,28,20,14,13,14,22,21,23,23,698
05:00:00,53,16,18,47,66,52,54,44,33,21,52,54,49,48,55,24,28,68,84,89,61,48,26,23,57,54,55,51,57,26,57,48,1413
06:00:00,158,76,53,152,182,187,179,164,95,52,179,153,170,182,177,86,47,175,218,191,159,149,34,45,175,187,181,183,182,51,175,142,4222
07:00:00,477,152,111,642,651,674,658,632,154,103,658,721,644,678,625,147,120,634,671,689,570,532,83,106,721,641,652,658,598,127,639,492,14529
08:00:00,635,261,150,1071,989,1030,1003,897,279,180,1006,1054,1043,984,879,319,174,973,1029,1045,719,781,128,182,1150,1079,1016,1018,848,290,964,751,22212
09:00:00,570,423,282,651,735,736,691,689,505,299,685,720,787,704,695,490,296,738,707,719,628,657,235,283,769,799,765,714,644,480,705,608,18096
10:00:00,558,544,394,522,620,596,558,584,589,426,581,621,622,601,609,562,380,535,600,587,573,536,437,425,598,590,579,572,600,561,583,553,16560
11:00:00,675,639,512,534,561,549,574,651,709,524,567,586,619,585,651,655,504,532,605,572,432,622,501,576,593,537,624,573,635,644,585,585,17541
12:00:00,711,700,557,553,623,653,598,673,772,627,566,628,675,662,712,742,589,618,636,642,499,657,586,705,701,648,698,657,721,691,644,650,19500
13:00:00,711,714,647,671,650,836,657,755,758,679,693,748,760,689,754,772,655,646,738,793,494,744,588,758,750,716,799,664,774,736,716,712,21349
14:00:00,750,633,647,697,690,685,673,729,698,667,638,666,697,711,756,703,621,598,655,664,592,738,663,702,653,704,683,698,778,692,688,683,20481
15:00:00,808,672,634,846,843,786,821,923,639,630,814,857,762,907,828,712,618,809,885,789,750,883,575,647,899,962,759,898,898,621,844,785,23475
16:00:00,805,614,607,860,878,847,904,847,608,653,867,874,954,928,855,638,621,868,935,919,751,881,500,632,946,883,887,814,833,577,873,797,23786
17:00:00,770,571,518,858,852,782,819,750,583,574,861,901,828,815,811,597,576,779,851,887,746,712,497,589,840,771,815,778,814,551,811,740,22096
18:00:00,591,473,435,626,712,703,730,648,485,437,641,700,661,677,630,570,450,587,708,665,561,670,446,490,578,697,777,749,741,529,669,615,18367
19:00:00,493,483,406,545,491,517,654,587,488,441,473,491,581,540,597,561,439,509,529,538,494,545,480,436,508,525,560,619,632,497,544,523,15659
20:00:00,404,370,321,388,396,436,472,356,343,330,388,431,444,418,508,388,355,413,448,424,416,418,316,365,375,391,426,434,443,335,420,399,11952
21:00:00,267,210,202,303,335,380,307,241,232,229,266,355,357,294,322,281,219,298,385,379,329,273,195,223,305,324,349,339,346,257,322,295,8802
22:00:00,232,260,156,166,174,227,271,261,235,153,186,201,193,226,232,232,151,207,252,257,258,231,241,207,207,204,209,284,329,254,229,223,6696
23:00:00,187,190,80,78,91,124,147,218,196,98,79,95,114,115,199,222,95,93,104,157,169,242,201,105,88,91,108,183,275,263,141,147,4407
