,2024-08-01,2024-08-02,2024-08-03,2024-08-04,2024-08-05,2024-08-06,2024-08-07,2024-08-08,2024-08-09,2024-08-10,2024-08-11,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-17,2024-08-18,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-23,2024-08-24,2024-08-25,2024-08-26,2024-08-27,2024-08-28,2024-08-29,2024-08-30,2024-08-31,Workday,7 Day,Count
00:00:00,51,80,122,109,162,51,52,50,91,95,152,58,41,56,63,72,95,139,64,38,50,46,81,140,160,64,44,45,49,87,124,63,81,2531
01:00:00,21,45,87,113,117,25,26,23,37,93,113,24,21,23,36,43,104,113,33,30,23,43,42,115,145,42,25,23,35,43,107,35,57,1770
02:00:00,15,27,69,125,97,24,19,22,45,67,81,23,16,16,14,31,52,91,30,18,16,15,46,110,118,28,26,17,37,40,68,28,45,1403
03:00:00,15,18,56,92,74,5,9,20,26,54,88,10,13,12,18,29,32,84,23,9,12,10,22,77,95,20,15,18,25,18,67,19,34,1066
04:00:00,19,12,21,34,39,28,16,14,16,25,42,20,16,18,20,25,19,34,24,16,20,22,24,29,39,25,21,21,18,28,37,21,24,742
05:00:00,49,49,36,27,21,47,39,43,39,32,16,43,42,44,37,40,19,14,37,40,45,46,43,28,15,39,49,43,49,55,23,43,37,1149
06:00:00,163,147,63,63,48,137,155,148,168,70,46,147,163,166,152,156,62,53,140,172,154,189,160,64,47,155,158,162,142,175,48,153,125,3873
07:00:00,456,462,163,125,120,463,461,462,488,140,112,460,508,506,475,461,166,125,471,537,525,514,488,132,103,529,575,587,554,566,149,485,385,11883
08:00:00,644,573,255,118,117,623,641,602,566,240,140,635,630,660,642,575,243,241,622,714,651,653,565,249,175,694,771,784,824,809,280,636,516,15936
09:00:00,557,510,348,229,169,542,539,541,510,398,225,507,590,576,559,516,412,250,552,587,572,530,566,409,235,498,603,548,593,563,423,533,474,14657
10:00:00,530,508,467,330,284,512,544,494,533,492,341,458,486,519,505,483,538,395,453,516,530,514,505,501,365,481,605,526,526,605,503,505,486,15049
11:00:00,498,505,568,395,383,504,551,592,538,567,412,494,503,576,519,531,616,457,483,521,546,532,639,639,438,528,538,508,556,553,628,527,526,16318
12:00:00,608,542,602,466,439,578,542,581,624,627,429,544,618,608,603,588,589,528,564,641,563,631,656,638,549,627,577,570,627,600,617,588,580,17976
13:00:00,605,608,540,464,510,575,558,652,686,579,478,564,599,631,638,576,581,533,558,656,619,604,690,616,552,632,633,651,617,637,647,614,597,18489
14:00:00,605,588,567,425,514,595,591,652,597,540,518,574,592,627,614,573,596,525,522,638,583,647,632,588,605,556,606,607,623,657,583,600,585,18140
15:00:00,664,660,577,505,498,598,599,671,687,544,536,646,635,650,655,659,550,523,608,627,679,645,727,577,554,646,678,686,684,705,539,650,620,19212
16:00:00,709,713,499,490,466,771,740,757,760,490,478,723,757,763,783,693,511,501,693,722,782,797,780,530,504,775,773,744,747,719,555,735,670,20725
17:00:00,757,650,483,460,451,696,747,774,668,482,465,757,832,736,743,630,490,453,725,731,742,717,751,540,549,756,802,733,762,648,559,719,656,20289
18:00:00,552,495,483,408,369,558,551,570,532,434,376,490,555,653,616,534,445,413,467,612,594,584,572,485,445,484,602,612,615,548,490,553,521,16144
19:00:00,485,474,396,370,341,457,401,466,410,439,400,426,469,515,525,473,447,369,415,499,429,500,495,494,444,423,430,519,514,520,418,463,451,13963
20:00:00,423,329,311,324,284,375,350,446,407,353,318,405,406,421,471,369,359,341,353,452,387,406,435,354,310,342,413,415,461,416,369,398,381,11805
21:00:00,281,288,216,221,197,281,307,310,287,245,180,244,317,331,289,245,213,211,248,289,295,252,326,283,236,206,276,244,262,315,269,277,264,8164
22:00:00,208,207,200,202,132,133,206,233,247,214,166,166,195,201,221,209,199,129,140,181,194,203,270,238,143,116,185,192,167,236,228,193,192,5961
23:00:00,112,155,155,122,87,88,104,131,146,188,88,95,97,113,148,138,167,95,71,89,107,105,177,164,94,67,84,92,115,199,156,115,121,3749
