,datetime,personal,heavy_goods
0,2023-01-01 00:00:00+00:00,384.0,27.0
1,2023-01-01 01:00:00+00:00,415.0,26.0
2,2023-01-01 02:00:00+00:00,270.0,20.0
3,2023-01-01 03:00:00+00:00,217.0,16.0
4,2023-01-01 04:00:00+00:00,105.0,4.0
5,2023-01-01 05:00:00+00:00,77.0,9.0
6,2023-01-01 06:00:00+00:00,144.0,7.0
7,2023-01-01 07:00:00+00:00,277.0,12.0
8,2023-01-01 08:00:00+00:00,209.0,17.0
9,2023-01-01 09:00:00+00:00,320.0,26.0
10,2023-01-01 10:00:00+00:00,518.0,48.0
11,2023-01-01 11:00:00+00:00,804.0,52.0
12,2023-01-01 12:00:00+00:00,1176.0,74.0
13,2023-01-01 13:00:00+00:00,1430.0,85.0
14,2023-01-01 14:00:00+00:00,1541.0,78.0
15,2023-01-01 15:00:00+00:00,1396.0,93.0
16,2023-01-01 16:00:00+00:00,1372.0,76.0
17,2023-01-01 17:00:00+00:00,1224.0,74.0
18,2023-01-01 18:00:00+00:00,991.0,69.0
19,2023-01-01 19:00:00+00:00,851.0,50.0
20,2023-01-01 20:00:00+00:00,580.0,35.0
21,2023-01-01 21:00:00+00:00,439.0,21.0
22,2023-01-01 22:00:00+00:00,312.0,12.0
23,2023-01-01 23:00:00+00:00,193.0,20.0
24,2023-01-02 00:00:00+00:00,194.0,10.0
25,2023-01-02 01:00:00+00:00,110.0,12.0
26,2023-01-02 02:00:00+00:00,87.0,7.0
27,2023-01-02 03:00:00+00:00,75.0,16.0
28,2023-01-02 04:00:00+00:00,54.0,31.0
29,2023-01-02 05:00:00+00:00,98.0,31.0
30,2023-01-02 06:00:00+00:00,233.0,29.0
31,2023-01-02 07:00:00+00:00,362.0,38.0
32,2023-01-02 08:00:00+00:00,313.0,63.0
33,2023-01-02 09:00:00+00:00,509.0,57.0
34,2023-01-02 10:00:00+00:00,822.0,73.0
35,2023-01-02 11:00:00+00:00,1223.0,94.0
36,2023-01-02 12:00:00+00:00,1651.0,136.0
37,2023-01-02 13:00:00+00:00,1899.0,117.0
38,2023-01-02 14:00:00+00:00,1952.0,132.0
39,2023-01-02 15:00:00+00:00,1894.0,140.0
40,2023-01-02 16:00:00+00:00,1886.0,113.0
41,2023-01-02 17:00:00+00:00,1644.0,113.0
42,2023-01-02 18:00:00+00:00,1305.0,61.0
43,2023-01-02 19:00:00+00:00,1046.0,55.0
44,2023-01-02 20:00:00+00:00,731.0,47.0
45,2023-01-02 21:00:00+00:00,558.0,46.0
46,2023-01-02 22:00:00+00:00,347.0,23.0
47,2023-01-02 23:00:00+00:00,187.0,21.0
48,2023-01-03 00:00:00+00:00,127.0,16.0
49,2023-01-03 01:00:00+00:00,81.0,16.0
50,2023-01-03 02:00:00+00:00,64.0,14.0
51,2023-01-03 03:00:00+00:00,80.0,25.0
52,2023-01-03 04:00:00+00:00,78.0,44.0
53,2023-01-03 05:00:00+00:00,279.0,99.0
54,2023-01-03 06:00:00+00:00,876.0,187.0
55,2023-01-03 07:00:00+00:00,1849.0,392.0
56,2023-01-03 08:00:00+00:00,1530.0,379.0
57,2023-01-03 09:00:00+00:00,1115.0,390.0
58,2023-01-03 10:00:00+00:00,1101.0,397.0
59,2023-01-03 11:00:00+00:00,1310.0,436.0
60,2023-01-03 12:00:00+00:00,1534.0,413.0
61,2023-01-03 13:00:00+00:00,1670.0,353.0
62,2023-01-03 14:00:00+00:00,1709.0,404.0
63,2023-01-03 15:00:00+00:00,1834.0,411.0
64,2023-01-03 16:00:00+00:00,2380.0,390.0
65,2023-01-03 17:00:00+00:00,2375.0,278.0
66,2023-01-03 18:00:00+00:00,1576.0,168.0
67,2023-01-03 19:00:00+00:00,1208.0,114.0
68,2023-01-03 20:00:00+00:00,766.0,57.0
69,2023-01-03 21:00:00+00:00,579.0,56.0
70,2023-01-03 22:00:00+00:00,376.0,25.0
71,2023-01-03 23:00:00+00:00,255.0,24.0
72,2023-01-04 00:00:00+00:00,136.0,17.0
73,2023-01-04 01:00:00+00:00,102.0,20.0
74,2023-01-04 02:00:00+00:00,69.0,16.0
75,2023-01-04 03:00:00+00:00,53.0,34.0
76,2023-01-04 04:00:00+00:00,97.0,50.0
77,2023-01-04 05:00:00+00:00,279.0,109.0
78,2023-01-04 06:00:00+00:00,892.0,237.0
79,2023-01-04 07:00:00+00:00,1993.0,428.0
80,2023-01-04 08:00:00+00:00,1581.0,414.0
81,2023-01-04 09:00:00+00:00,1227.0,376.0
82,2023-01-04 10:00:00+00:00,1256.0,433.0
83,2023-01-04 11:00:00+00:00,1359.0,413.0
84,2023-01-04 12:00:00+00:00,1595.0,416.0
85,2023-01-04 13:00:00+00:00,1687.0,360.0
86,2023-01-04 14:00:00+00:00,1725.0,422.0
87,2023-01-04 15:00:00+00:00,1930.0,452.0
88,2023-01-04 16:00:00+00:00,2407.0,403.0
89,2023-01-04 17:00:00+00:00,2369.0,274.0
90,2023-01-04 18:00:00+00:00,1781.0,149.0
91,2023-01-04 19:00:00+00:00,1313.0,117.0
92,2023-01-04 20:00:00+00:00,861.0,66.0
93,2023-01-04 21:00:00+00:00,581.0,30.0
94,2023-01-04 22:00:00+00:00,399.0,42.0
95,2023-01-04 23:00:00+00:00,258.0,33.0
96,2023-01-05 00:00:00+00:00,148.0,23.0
97,2023-01-05 01:00:00+00:00,78.0,15.0
98,2023-01-05 02:00:00+00:00,70.0,17.0
99,2023-01-05 03:00:00+00:00,72.0,29.0
100,2023-01-05 04:00:00+00:00,94.0,46.0
101,2023-01-05 05:00:00+00:00,261.0,100.0
102,2023-01-05 06:00:00+00:00,951.0,255.0
103,2023-01-05 07:00:00+00:00,2228.0,448.0
104,2023-01-05 08:00:00+00:00,1816.0,398.0
105,2023-01-05 09:00:00+00:00,1640.0,507.0
106,2023-01-05 10:00:00+00:00,1184.0,435.0
107,2023-01-05 11:00:00+00:00,1316.0,468.0
108,2023-01-05 12:00:00+00:00,1432.0,412.0
109,2023-01-05 13:00:00+00:00,1483.0,378.0
110,2023-01-05 14:00:00+00:00,1687.0,448.0
111,2023-01-05 15:00:00+00:00,1916.0,468.0
112,2023-01-05 16:00:00+00:00,2261.0,444.0
113,2023-01-05 17:00:00+00:00,2393.0,319.0
114,2023-01-05 18:00:00+00:00,1738.0,188.0
115,2023-01-05 19:00:00+00:00,1283.0,117.0
116,2023-01-05 20:00:00+00:00,837.0,77.0
117,2023-01-05 21:00:00+00:00,625.0,57.0
118,2023-01-05 22:00:00+00:00,353.0,32.0
119,2023-01-05 23:00:00+00:00,226.0,28.0
120,2023-01-06 00:00:00+00:00,166.0,17.0
121,2023-01-06 01:00:00+00:00,82.0,19.0
122,2023-01-06 02:00:00+00:00,81.0,20.0
123,2023-01-06 03:00:00+00:00,81.0,25.0
124,2023-01-06 04:00:00+00:00,76.0,53.0
125,2023-01-06 05:00:00+00:00,285.0,96.0
126,2023-01-06 06:00:00+00:00,879.0,260.0
127,2023-01-06 07:00:00+00:00,1989.0,480.0
128,2023-01-06 08:00:00+00:00,1916.0,446.0
129,2023-01-06 09:00:00+00:00,1489.0,504.0
130,2023-01-06 10:00:00+00:00,1316.0,445.0
131,2023-01-06 11:00:00+00:00,1373.0,492.0
132,2023-01-06 12:00:00+00:00,1590.0,471.0
133,2023-01-06 13:00:00+00:00,1787.0,419.0
134,2023-01-06 14:00:00+00:00,2025.0,499.0
135,2023-01-06 15:00:00+00:00,2175.0,451.0
136,2023-01-06 16:00:00+00:00,2350.0,380.0
137,2023-01-06 17:00:00+00:00,2175.0,273.0
138,2023-01-06 18:00:00+00:00,1769.0,165.0
139,2023-01-06 19:00:00+00:00,1570.0,96.0
140,2023-01-06 20:00:00+00:00,996.0,78.0
141,2023-01-06 21:00:00+00:00,1160.0,91.0
142,2023-01-06 22:00:00+00:00,851.0,80.0
143,2023-01-06 23:00:00+00:00,632.0,65.0
144,2023-01-07 00:00:00+00:00,361.0,53.0
145,2023-01-07 01:00:00+00:00,253.0,25.0
146,2023-01-07 02:00:00+00:00,166.0,22.0
147,2023-01-07 03:00:00+00:00,172.0,31.0
148,2023-01-07 04:00:00+00:00,89.0,41.0
149,2023-01-07 05:00:00+00:00,139.0,55.0
150,2023-01-07 06:00:00+00:00,339.0,75.0
151,2023-01-07 07:00:00+00:00,553.0,133.0
152,2023-01-07 08:00:00+00:00,804.0,112.0
153,2023-01-07 09:00:00+00:00,1164.0,177.0
154,2023-01-07 10:00:00+00:00,1351.0,192.0
155,2023-01-07 11:00:00+00:00,1851.0,178.0
156,2023-01-07 12:00:00+00:00,2059.0,221.0
157,2023-01-07 13:00:00+00:00,2239.0,210.0
158,2023-01-07 14:00:00+00:00,2070.0,180.0
159,2023-01-07 15:00:00+00:00,2080.0,163.0
160,2023-01-07 16:00:00+00:00,1971.0,143.0
161,2023-01-07 17:00:00+00:00,1803.0,122.0
162,2023-01-07 18:00:00+00:00,1505.0,126.0
163,2023-01-07 19:00:00+00:00,1218.0,101.0
164,2023-01-07 20:00:00+00:00,878.0,78.0
165,2023-01-07 21:00:00+00:00,644.0,36.0
166,2023-01-07 22:00:00+00:00,487.0,26.0
167,2023-01-07 23:00:00+00:00,385.0,22.0
168,2023-01-08 00:00:00+00:00,290.0,23.0
169,2023-01-08 01:00:00+00:00,213.0,24.0
170,2023-01-08 02:00:00+00:00,145.0,13.0
171,2023-01-08 03:00:00+00:00,137.0,11.0
172,2023-01-08 04:00:00+00:00,75.0,14.0
173,2023-01-08 05:00:00+00:00,92.0,13.0
174,2023-01-08 06:00:00+00:00,235.0,22.0
175,2023-01-08 07:00:00+00:00,367.0,34.0
176,2023-01-08 08:00:00+00:00,499.0,45.0
177,2023-01-08 09:00:00+00:00,703.0,69.0
178,2023-01-08 10:00:00+00:00,1080.0,79.0
179,2023-01-08 11:00:00+00:00,1544.0,122.0
180,2023-01-08 12:00:00+00:00,1936.0,101.0
181,2023-01-08 13:00:00+00:00,1986.0,122.0
182,2023-01-08 14:00:00+00:00,1988.0,134.0
183,2023-01-08 15:00:00+00:00,2012.0,116.0
184,2023-01-08 16:00:00+00:00,2002.0,137.0
185,2023-01-08 17:00:00+00:00,1765.0,133.0
186,2023-01-08 18:00:00+00:00,1449.0,78.0
187,2023-01-08 19:00:00+00:00,1016.0,75.0
188,2023-01-08 20:00:00+00:00,748.0,42.0
189,2023-01-08 21:00:00+00:00,435.0,35.0
190,2023-01-08 22:00:00+00:00,392.0,26.0
191,2023-01-08 23:00:00+00:00,213.0,13.0
192,2023-01-09 00:00:00+00:00,148.0,14.0
193,2023-01-09 01:00:00+00:00,78.0,19.0
194,2023-01-09 02:00:00+00:00,63.0,16.0
195,2023-01-09 03:00:00+00:00,73.0,27.0
196,2023-01-09 04:00:00+00:00,78.0,58.0
197,2023-01-09 05:00:00+00:00,295.0,107.0
198,2023-01-09 06:00:00+00:00,950.0,247.0
199,2023-01-09 07:00:00+00:00,2354.0,446.0
200,2023-01-09 08:00:00+00:00,2029.0,481.0
201,2023-01-09 09:00:00+00:00,1544.0,533.0
202,2023-01-09 10:00:00+00:00,1214.0,442.0
203,2023-01-09 11:00:00+00:00,1196.0,466.0
204,2023-01-09 12:00:00+00:00,1312.0,459.0
205,2023-01-09 13:00:00+00:00,1402.0,391.0
206,2023-01-09 14:00:00+00:00,1615.0,469.0
207,2023-01-09 15:00:00+00:00,1909.0,499.0
208,2023-01-09 16:00:00+00:00,2270.0,455.0
209,2023-01-09 17:00:00+00:00,2334.0,306.0
210,2023-01-09 18:00:00+00:00,1714.0,190.0
211,2023-01-09 19:00:00+00:00,1344.0,113.0
212,2023-01-09 20:00:00+00:00,863.0,75.0
213,2023-01-09 21:00:00+00:00,570.0,52.0
214,2023-01-09 22:00:00+00:00,395.0,29.0
215,2023-01-09 23:00:00+00:00,304.0,37.0
216,2023-01-10 00:00:00+00:00,123.0,24.0
217,2023-01-10 01:00:00+00:00,72.0,20.0
218,2023-01-10 02:00:00+00:00,61.0,16.0
219,2023-01-10 03:00:00+00:00,81.0,25.0
220,2023-01-10 04:00:00+00:00,87.0,46.0
221,2023-01-10 05:00:00+00:00,317.0,114.0
222,2023-01-10 06:00:00+00:00,1065.0,268.0
223,2023-01-10 07:00:00+00:00,2483.0,463.0
224,2023-01-10 08:00:00+00:00,2269.0,405.0
225,2023-01-10 09:00:00+00:00,1729.0,530.0
226,2023-01-10 10:00:00+00:00,1258.0,461.0
227,2023-01-10 11:00:00+00:00,1313.0,517.0
228,2023-01-10 12:00:00+00:00,1353.0,450.0
229,2023-01-10 13:00:00+00:00,1537.0,425.0
230,2023-01-10 14:00:00+00:00,1638.0,464.0
231,2023-01-10 15:00:00+00:00,2006.0,535.0
232,2023-01-10 16:00:00+00:00,2368.0,481.0
233,2023-01-10 17:00:00+00:00,2591.0,310.0
234,2023-01-10 18:00:00+00:00,1958.0,200.0
235,2023-01-10 19:00:00+00:00,1343.0,141.0
236,2023-01-10 20:00:00+00:00,926.0,89.0
237,2023-01-10 21:00:00+00:00,1304.0,142.0
238,2023-01-10 22:00:00+00:00,866.0,106.0
239,2023-01-10 23:00:00+00:00,541.0,77.0
240,2023-01-11 00:00:00+00:00,275.0,46.0
241,2023-01-11 01:00:00+00:00,206.0,42.0
242,2023-01-11 02:00:00+00:00,187.0,55.0
243,2023-01-11 03:00:00+00:00,146.0,79.0
244,2023-01-11 04:00:00+00:00,104.0,46.0
245,2023-01-11 05:00:00+00:00,340.0,117.0
246,2023-01-11 06:00:00+00:00,1061.0,266.0
247,2023-01-11 07:00:00+00:00,2442.0,535.0
248,2023-01-11 08:00:00+00:00,2328.0,440.0
249,2023-01-11 09:00:00+00:00,1729.0,503.0
250,2023-01-11 10:00:00+00:00,1353.0,480.0
251,2023-01-11 11:00:00+00:00,1339.0,503.0
252,2023-01-11 12:00:00+00:00,1581.0,429.0
253,2023-01-11 13:00:00+00:00,1719.0,373.0
254,2023-01-11 14:00:00+00:00,1738.0,477.0
255,2023-01-11 15:00:00+00:00,1992.0,501.0
256,2023-01-11 16:00:00+00:00,2411.0,413.0
257,2023-01-11 17:00:00+00:00,2493.0,309.0
258,2023-01-11 18:00:00+00:00,2046.0,181.0
259,2023-01-11 19:00:00+00:00,1433.0,116.0
260,2023-01-11 20:00:00+00:00,976.0,88.0
261,2023-01-11 21:00:00+00:00,1332.0,128.0
262,2023-01-11 22:00:00+00:00,969.0,89.0
263,2023-01-11 23:00:00+00:00,534.0,74.0
264,2023-01-12 00:00:00+00:00,307.0,50.0
265,2023-01-12 01:00:00+00:00,230.0,49.0
266,2023-01-12 02:00:00+00:00,225.0,58.0
267,2023-01-12 03:00:00+00:00,169.0,71.0
268,2023-01-12 04:00:00+00:00,119.0,62.0
269,2023-01-12 05:00:00+00:00,334.0,134.0
270,2023-01-12 06:00:00+00:00,1060.0,285.0
271,2023-01-12 07:00:00+00:00,2536.0,517.0
272,2023-01-12 08:00:00+00:00,2273.0,418.0
273,2023-01-12 09:00:00+00:00,1826.0,530.0
274,2023-01-12 10:00:00+00:00,1445.0,495.0
275,2023-01-12 11:00:00+00:00,1398.0,471.0
276,2023-01-12 12:00:00+00:00,1529.0,456.0
277,2023-01-12 13:00:00+00:00,1543.0,391.0
278,2023-01-12 14:00:00+00:00,1719.0,471.0
279,2023-01-12 15:00:00+00:00,2081.0,543.0
280,2023-01-12 16:00:00+00:00,2367.0,442.0
281,2023-01-12 17:00:00+00:00,2460.0,293.0
282,2023-01-12 18:00:00+00:00,2133.0,215.0
283,2023-01-12 19:00:00+00:00,1628.0,131.0
284,2023-01-12 20:00:00+00:00,982.0,88.0
285,2023-01-12 21:00:00+00:00,779.0,76.0
286,2023-01-12 22:00:00+00:00,542.0,21.0
287,2023-01-12 23:00:00+00:00,380.0,37.0
288,2023-01-13 00:00:00+00:00,198.0,23.0
289,2023-01-13 01:00:00+00:00,131.0,18.0
290,2023-01-13 02:00:00+00:00,77.0,28.0
291,2023-01-13 03:00:00+00:00,98.0,40.0
292,2023-01-13 04:00:00+00:00,124.0,51.0
293,2023-01-13 05:00:00+00:00,296.0,117.0
294,2023-01-13 06:00:00+00:00,943.0,253.0
295,2023-01-13 07:00:00+00:00,2176.0,486.0
296,2023-01-13 08:00:00+00:00,2117.0,520.0
297,2023-01-13 09:00:00+00:00,1569.0,506.0
298,2023-01-13 10:00:00+00:00,1368.0,496.0
299,2023-01-13 11:00:00+00:00,1414.0,481.0
300,2023-01-13 12:00:00+00:00,1698.0,483.0
301,2023-01-13 13:00:00+00:00,1814.0,398.0
302,2023-01-13 14:00:00+00:00,2113.0,463.0
303,2023-01-13 15:00:00+00:00,2179.0,503.0
304,2023-01-13 16:00:00+00:00,2361.0,378.0
305,2023-01-13 17:00:00+00:00,2148.0,262.0
306,2023-01-13 18:00:00+00:00,1989.0,194.0
307,2023-01-13 19:00:00+00:00,1587.0,130.0
308,2023-01-13 20:00:00+00:00,1135.0,89.0
309,2023-01-13 21:00:00+00:00,852.0,53.0
310,2023-01-13 22:00:00+00:00,507.0,36.0
311,2023-01-13 23:00:00+00:00,433.0,50.0
312,2023-01-14 00:00:00+00:00,284.0,36.0
313,2023-01-14 01:00:00+00:00,193.0,21.0
314,2023-01-14 02:00:00+00:00,148.0,26.0
315,2023-01-14 03:00:00+00:00,160.0,34.0
316,2023-01-14 04:00:00+00:00,115.0,36.0
317,2023-01-14 05:00:00+00:00,147.0,39.0
318,2023-01-14 06:00:00+00:00,354.0,81.0
319,2023-01-14 07:00:00+00:00,598.0,128.0
320,2023-01-14 08:00:00+00:00,897.0,137.0
321,2023-01-14 09:00:00+00:00,1347.0,187.0
322,2023-01-14 10:00:00+00:00,1404.0,192.0
323,2023-01-14 11:00:00+00:00,1892.0,222.0
324,2023-01-14 12:00:00+00:00,2160.0,185.0
325,2023-01-14 13:00:00+00:00,2175.0,197.0
326,2023-01-14 14:00:00+00:00,2105.0,166.0
327,2023-01-14 15:00:00+00:00,2083.0,182.0
328,2023-01-14 16:00:00+00:00,2069.0,146.0
329,2023-01-14 17:00:00+00:00,1840.0,134.0
330,2023-01-14 18:00:00+00:00,1655.0,112.0
331,2023-01-14 19:00:00+00:00,1417.0,90.0
332,2023-01-14 20:00:00+00:00,1006.0,63.0
333,2023-01-14 21:00:00+00:00,642.0,57.0
334,2023-01-14 22:00:00+00:00,519.0,39.0
335,2023-01-14 23:00:00+00:00,437.0,25.0
336,2023-01-15 00:00:00+00:00,350.0,23.0
337,2023-01-15 01:00:00+00:00,246.0,22.0
338,2023-01-15 02:00:00+00:00,234.0,20.0
339,2023-01-15 03:00:00+00:00,150.0,21.0
340,2023-01-15 04:00:00+00:00,72.0,13.0
341,2023-01-15 05:00:00+00:00,80.0,8.0
342,2023-01-15 06:00:00+00:00,226.0,22.0
343,2023-01-15 07:00:00+00:00,386.0,41.0
344,2023-01-15 08:00:00+00:00,472.0,61.0
345,2023-01-15 09:00:00+00:00,773.0,59.0
346,2023-01-15 10:00:00+00:00,1114.0,91.0
347,2023-01-15 11:00:00+00:00,1549.0,106.0
348,2023-01-15 12:00:00+00:00,1854.0,115.0
349,2023-01-15 13:00:00+00:00,2139.0,161.0
350,2023-01-15 14:00:00+00:00,2137.0,141.0
351,2023-01-15 15:00:00+00:00,2187.0,137.0
352,2023-01-15 16:00:00+00:00,2246.0,132.0
353,2023-01-15 17:00:00+00:00,1857.0,132.0
354,2023-01-15 18:00:00+00:00,1567.0,79.0
355,2023-01-15 19:00:00+00:00,1129.0,72.0
356,2023-01-15 20:00:00+00:00,873.0,50.0
357,2023-01-15 21:00:00+00:00,525.0,39.0
358,2023-01-15 22:00:00+00:00,334.0,26.0
359,2023-01-15 23:00:00+00:00,202.0,15.0
360,2023-01-16 00:00:00+00:00,123.0,14.0
361,2023-01-16 01:00:00+00:00,66.0,20.0
362,2023-01-16 02:00:00+00:00,68.0,20.0
363,2023-01-16 03:00:00+00:00,67.0,26.0
364,2023-01-16 04:00:00+00:00,80.0,49.0
365,2023-01-16 05:00:00+00:00,308.0,96.0
366,2023-01-16 06:00:00+00:00,985.0,267.0
367,2023-01-16 07:00:00+00:00,2274.0,437.0
368,2023-01-16 08:00:00+00:00,2248.0,442.0
369,2023-01-16 09:00:00+00:00,1552.0,533.0
370,2023-01-16 10:00:00+00:00,1253.0,491.0
371,2023-01-16 11:00:00+00:00,1282.0,472.0
372,2023-01-16 12:00:00+00:00,1472.0,447.0
373,2023-01-16 13:00:00+00:00,1560.0,420.0
374,2023-01-16 14:00:00+00:00,1612.0,473.0
375,2023-01-16 15:00:00+00:00,1947.0,534.0
376,2023-01-16 16:00:00+00:00,2398.0,474.0
377,2023-01-16 17:00:00+00:00,2447.0,307.0
378,2023-01-16 18:00:00+00:00,1775.0,205.0
379,2023-01-16 19:00:00+00:00,1314.0,145.0
380,2023-01-16 20:00:00+00:00,791.0,83.0
381,2023-01-16 21:00:00+00:00,564.0,62.0
382,2023-01-16 22:00:00+00:00,356.0,26.0
383,2023-01-16 23:00:00+00:00,184.0,19.0
384,2023-01-17 00:00:00+00:00,100.0,18.0
385,2023-01-17 01:00:00+00:00,61.0,17.0
386,2023-01-17 02:00:00+00:00,64.0,20.0
387,2023-01-17 03:00:00+00:00,59.0,38.0
388,2023-01-17 04:00:00+00:00,96.0,45.0
389,2023-01-17 05:00:00+00:00,344.0,106.0
390,2023-01-17 06:00:00+00:00,1077.0,270.0
391,2023-01-17 07:00:00+00:00,2370.0,476.0
392,2023-01-17 08:00:00+00:00,2191.0,414.0
393,2023-01-17 09:00:00+00:00,1794.0,487.0
394,2023-01-17 10:00:00+00:00,1297.0,488.0
395,2023-01-17 11:00:00+00:00,1262.0,494.0
396,2023-01-17 12:00:00+00:00,1441.0,480.0
397,2023-01-17 13:00:00+00:00,1547.0,440.0
398,2023-01-17 14:00:00+00:00,1569.0,509.0
399,2023-01-17 15:00:00+00:00,2006.0,562.0
400,2023-01-17 16:00:00+00:00,2467.0,492.0
401,2023-01-17 17:00:00+00:00,2550.0,329.0
402,2023-01-17 18:00:00+00:00,1943.0,218.0
403,2023-01-17 19:00:00+00:00,1383.0,164.0
404,2023-01-17 20:00:00+00:00,944.0,88.0
405,2023-01-17 21:00:00+00:00,691.0,50.0
406,2023-01-17 22:00:00+00:00,424.0,30.0
407,2023-01-17 23:00:00+00:00,248.0,34.0
408,2023-01-18 00:00:00+00:00,138.0,22.0
409,2023-01-18 01:00:00+00:00,69.0,21.0
410,2023-01-18 02:00:00+00:00,72.0,22.0
411,2023-01-18 03:00:00+00:00,74.0,47.0
412,2023-01-18 04:00:00+00:00,83.0,40.0
413,2023-01-18 05:00:00+00:00,337.0,106.0
414,2023-01-18 06:00:00+00:00,1132.0,272.0
415,2023-01-18 07:00:00+00:00,2462.0,518.0
416,2023-01-18 08:00:00+00:00,2284.0,479.0
417,2023-01-18 09:00:00+00:00,1778.0,547.0
418,2023-01-18 10:00:00+00:00,1432.0,468.0
419,2023-01-18 11:00:00+00:00,1289.0,482.0
420,2023-01-18 12:00:00+00:00,1480.0,438.0
421,2023-01-18 13:00:00+00:00,1672.0,424.0
422,2023-01-18 14:00:00+00:00,1675.0,482.0
423,2023-01-18 15:00:00+00:00,1928.0,520.0
424,2023-01-18 16:00:00+00:00,2323.0,483.0
425,2023-01-18 17:00:00+00:00,2502.0,365.0
426,2023-01-18 18:00:00+00:00,2098.0,246.0
427,2023-01-18 19:00:00+00:00,1504.0,143.0
428,2023-01-18 20:00:00+00:00,949.0,86.0
429,2023-01-18 21:00:00+00:00,651.0,43.0
430,2023-01-18 22:00:00+00:00,452.0,38.0
431,2023-01-18 23:00:00+00:00,264.0,32.0
432,2023-01-19 00:00:00+00:00,130.0,10.0
433,2023-01-19 01:00:00+00:00,63.0,26.0
434,2023-01-19 02:00:00+00:00,83.0,12.0
435,2023-01-19 03:00:00+00:00,90.0,39.0
436,2023-01-19 04:00:00+00:00,108.0,49.0
437,2023-01-19 05:00:00+00:00,330.0,133.0
438,2023-01-19 06:00:00+00:00,1086.0,287.0
439,2023-01-19 07:00:00+00:00,2442.0,526.0
440,2023-01-19 08:00:00+00:00,2195.0,468.0
441,2023-01-19 09:00:00+00:00,1868.0,534.0
442,2023-01-19 10:00:00+00:00,1389.0,568.0
443,2023-01-19 11:00:00+00:00,1432.0,485.0
444,2023-01-19 12:00:00+00:00,1607.0,467.0
445,2023-01-19 13:00:00+00:00,1644.0,409.0
446,2023-01-19 14:00:00+00:00,1742.0,489.0
447,2023-01-19 15:00:00+00:00,2074.0,543.0
448,2023-01-19 16:00:00+00:00,2409.0,484.0
449,2023-01-19 17:00:00+00:00,2551.0,334.0
450,2023-01-19 18:00:00+00:00,2193.0,254.0
451,2023-01-19 19:00:00+00:00,1645.0,145.0
452,2023-01-19 20:00:00+00:00,1122.0,99.0
453,2023-01-19 21:00:00+00:00,802.0,76.0
454,2023-01-19 22:00:00+00:00,479.0,45.0
455,2023-01-19 23:00:00+00:00,293.0,43.0
456,2023-01-20 00:00:00+00:00,221.0,31.0
457,2023-01-20 01:00:00+00:00,136.0,31.0
458,2023-01-20 02:00:00+00:00,120.0,17.0
459,2023-01-20 03:00:00+00:00,111.0,37.0
460,2023-01-20 04:00:00+00:00,115.0,51.0
461,2023-01-20 05:00:00+00:00,321.0,116.0
462,2023-01-20 06:00:00+00:00,979.0,284.0
463,2023-01-20 07:00:00+00:00,2150.0,493.0
464,2023-01-20 08:00:00+00:00,2020.0,488.0
465,2023-01-20 09:00:00+00:00,1787.0,549.0
466,2023-01-20 10:00:00+00:00,1452.0,469.0
467,2023-01-20 11:00:00+00:00,1506.0,506.0
468,2023-01-20 12:00:00+00:00,1656.0,536.0
469,2023-01-20 13:00:00+00:00,1973.0,446.0
470,2023-01-20 14:00:00+00:00,2049.0,548.0
471,2023-01-20 15:00:00+00:00,2282.0,460.0
472,2023-01-20 16:00:00+00:00,2440.0,385.0
473,2023-01-20 17:00:00+00:00,2291.0,253.0
474,2023-01-20 18:00:00+00:00,2073.0,180.0
475,2023-01-20 19:00:00+00:00,1626.0,118.0
476,2023-01-20 20:00:00+00:00,1148.0,97.0
477,2023-01-20 21:00:00+00:00,844.0,62.0
478,2023-01-20 22:00:00+00:00,575.0,51.0
479,2023-01-20 23:00:00+00:00,484.0,36.0
480,2023-01-21 00:00:00+00:00,319.0,29.0
481,2023-01-21 01:00:00+00:00,196.0,20.0
482,2023-01-21 02:00:00+00:00,161.0,19.0
483,2023-01-21 03:00:00+00:00,177.0,27.0
484,2023-01-21 04:00:00+00:00,108.0,36.0
485,2023-01-21 05:00:00+00:00,145.0,56.0
486,2023-01-21 06:00:00+00:00,351.0,107.0
487,2023-01-21 07:00:00+00:00,613.0,148.0
488,2023-01-21 08:00:00+00:00,886.0,158.0
489,2023-01-21 09:00:00+00:00,1319.0,197.0
490,2023-01-21 10:00:00+00:00,1541.0,209.0
491,2023-01-21 11:00:00+00:00,1895.0,216.0
492,2023-01-21 12:00:00+00:00,2290.0,204.0
493,2023-01-21 13:00:00+00:00,2434.0,193.0
494,2023-01-21 14:00:00+00:00,2177.0,169.0
495,2023-01-21 15:00:00+00:00,2024.0,200.0
496,2023-01-21 16:00:00+00:00,2033.0,137.0
497,2023-01-21 17:00:00+00:00,1931.0,121.0
498,2023-01-21 18:00:00+00:00,1666.0,111.0
499,2023-01-21 19:00:00+00:00,1425.0,74.0
500,2023-01-21 20:00:00+00:00,963.0,44.0
501,2023-01-21 21:00:00+00:00,661.0,30.0
502,2023-01-21 22:00:00+00:00,466.0,36.0
503,2023-01-21 23:00:00+00:00,434.0,36.0
504,2023-01-22 00:00:00+00:00,296.0,31.0
505,2023-01-22 01:00:00+00:00,264.0,21.0
506,2023-01-22 02:00:00+00:00,204.0,12.0
507,2023-01-22 03:00:00+00:00,155.0,9.0
