"","X","Timestamp","counter.1","counter.2","rain","temp","wetb","dewpt","vappr","rhum","msl","wdsp","wddir","ww","w","sun","vis","clht","clamt","NO2","date","hour","school_term","weekday_iso"
"5780",5780,"12-06-2024 15:00",888,2151,0,15.6,11.2,6.6,9.8,55,1020.6,8,200,2,11,1,50000,200,5,4.694,2024-06-12,15,1,3
"5781",5781,"12-06-2024 16:00",884,2700,0,15.5,10.7,5.6,9,51,1020,9,180,2,11,1,50000,999,1,6.143333333,2024-06-12,16,1,3
"5782",5782,"12-06-2024 17:00",831,2662,0,14.9,11.2,7.4,10.3,61,1019.6,10,200,2,11,1,50000,200,6,8.054333333,2024-06-12,17,1,3
"5783",5783,"12-06-2024 18:00",702,2461,0,13.9,10.7,7.5,10.3,65,1019.1,14,200,2,11,1,50000,200,7,9.039666667,2024-06-12,18,1,3
"5784",5784,"12-06-2024 19:00",617,1924,0,13.6,10.9,8.1,10.9,70,1018.4,13,210,2,11,0.6,50000,200,7,11.52833333,2024-06-12,19,1,3
"5785",5785,"12-06-2024 20:00",416,1483,0,12.4,10.4,8.4,11,76,1018.1,9,200,2,11,0,40000,35,7,15.069,2024-06-12,20,1,3
"5786",5786,"12-06-2024 21:00",309,1040,0,12,10.4,8.9,11.3,81,1017.5,7,180,2,11,0,30000,200,7,15.67705882,2024-06-12,21,1,3
"5787",5787,"12-06-2024 22:00",307,733,0,11.6,10.3,8.9,11.5,84,1016.9,6,160,2,11,0,30000,160,7,15.37266667,2024-06-12,22,1,3
"5788",5788,"12-06-2024 23:00",235,773,0,11.7,10.4,9.1,11.6,84,1015.9,6,170,50,52,0,20000,30,7,9.815,2024-06-12,23,1,3
"5789",5789,"13-06-2024 00:00",92,281,0,11.7,10.2,8.7,11.2,82,1014.6,8,180,20,52,0,20000,90,8,10.172,2024-06-13,0,1,4
"5790",5790,"13-06-2024 01:00",37,159,0,11.6,10.9,10.2,12.5,91,1013.4,8,170,50,52,0,12000,11,7,11.46857143,2024-06-13,1,1,4
"5791",5791,"13-06-2024 02:00",36,148,0,12.2,11.2,10.3,12.5,88,1011.6,11,160,20,52,0,20000,13,7,9.799333333,2024-06-13,2,1,4
"5792",5792,"13-06-2024 03:00",17,165,0.4,11.8,11.3,10.9,13,94,1010.3,12,160,60,62,0,8000,10,8,8.911666667,2024-06-13,3,1,4
"5793",5793,"13-06-2024 04:00",16,271,1.1,11.3,10.9,10.6,12.7,95,1009,11,170,61,65,0,8000,12,7,8.205666667,2024-06-13,4,1,4
"5794",5794,"13-06-2024 05:00",72,432,2.3,11.2,11,10.8,13,97,1007.1,12,150,63,66,0,3500,5,8,8.438666667,2024-06-13,5,1,4
"5795",5795,"13-06-2024 06:00",202,1118,2.4,11.5,11.3,11.2,13.2,98,1005,15,150,63,66,0,2500,4,8,9.678333333,2024-06-13,6,1,4
"5796",5796,"13-06-2024 07:00",605,2305,2.5,11.8,11.6,11.4,13.5,98,1003.2,19,160,63,65,0,3000,3,8,12.54066667,2024-06-13,7,1,4
"5797",5797,"13-06-2024 08:00",852,2791,2.7,12.2,12.2,12.1,14.2,100,1001.4,22,160,63,66,0,1600,2,8,17.03866667,2024-06-13,8,1,4
"5798",5798,"13-06-2024 09:00",701,2460,2.1,12.8,12.7,12.6,14.6,99,999.8,21,160,63,66,0,1800,2,8,10.20733333,2024-06-13,9,1,4
"5799",5799,"13-06-2024 10:00",619,2081,1.3,13.3,13.2,13.1,15.1,99,998.4,18,160,61,66,0,1800,2,8,8.815666667,2024-06-13,10,1,4
"5800",5800,"13-06-2024 11:00",590,2128,0.2,15,14.8,14.6,16.7,98,997.6,13,180,21,62,0.1,18000,3,7,6.036,2024-06-13,11,1,4
"5801",5801,"13-06-2024 12:00",688,2331,0.1,17,15.6,14.6,16.6,86,997.8,10,220,21,62,0.3,40000,13,7,7.628,2024-06-13,12,1,4
"5802",5802,"13-06-2024 13:00",777,2380,0,17.9,15.6,13.8,15.9,77,998.1,11,240,1,62,0.6,45000,20,6,3.530333333,2024-06-13,13,1,4
"5803",5803,"13-06-2024 14:00",763,2474,0,17.6,14.8,12.6,14.6,73,998.7,14,260,2,11,0.7,30000,30,5,3.957666667,2024-06-13,14,1,4
"5804",5804,"13-06-2024 15:00",795,2597,0,17.8,14.4,11.6,13.7,67,999.2,14,270,2,11,0.5,50000,28,6,4.035,2024-06-13,15,1,4
"5805",5805,"13-06-2024 16:00",852,2814,0,16.7,13.5,10.8,12.9,68,999.4,12,260,2,11,0,50000,24,6,4.241666667,2024-06-13,16,1,4
"5806",5806,"13-06-2024 17:00",814,2799,0,17,13.5,10.4,12.7,65,999.5,11,260,2,11,0.7,45000,26,6,5.348333333,2024-06-13,17,1,4
"5807",5807,"13-06-2024 18:00",646,2467,0,16.9,13.1,9.8,12,63,999.7,15,250,15,22,0.4,40000,40,5,7.984,2024-06-13,18,1,4
"5808",5808,"13-06-2024 19:00",584,2097,0,15.1,12.5,10.2,12.4,72,1000.3,14,260,2,11,0.4,40000,40,5,8.087666667,2024-06-13,19,1,4
"5809",5809,"13-06-2024 20:00",467,1570,0,13.9,11.9,10.1,12.3,78,1000.6,10,240,2,11,0.2,40000,23,6,10.427,2024-06-13,20,1,4
"5810",5810,"13-06-2024 21:00",337,1134,0,12.7,11.1,9.6,11.9,81,1000.6,10,240,2,11,0.1,40000,40,6,8.754666667,2024-06-13,21,1,4
"5811",5811,"13-06-2024 22:00",230,881,0,11.8,10.6,9.5,11.8,85,1000.7,9,240,2,11,0,40000,60,4,9.959333333,2024-06-13,22,1,4
"5812",5812,"13-06-2024 23:00",198,785,0,11.3,10.5,9.8,12,90,1000.8,9,220,2,11,0,25000,10,8,11.97366667,2024-06-13,23,1,4
"5813",5813,"14-06-2024 00:00",117,326,0,11.1,10.4,9.7,12,91,1000.7,9,240,25,82,0,30000,30,6,9.261333333,2024-06-14,0,1,5
"5814",5814,"14-06-2024 01:00",52,207,0,9.9,9.3,8.7,11.2,92,1000.6,7,240,1,81,0,30000,999,3,7.315333333,2024-06-14,1,1,5
"5815",5815,"14-06-2024 02:00",42,165,0,10.2,9.2,8.2,10.8,87,1000.2,8,240,2,11,0,30000,210,6,5.486333333,2024-06-14,2,1,5
"5816",5816,"14-06-2024 03:00",17,129,0,10.1,9.1,8,10.8,87,999.7,8,240,2,11,0,30000,40,7,4.990333333,2024-06-14,3,1,5
"5817",5817,"14-06-2024 04:00",26,271,0,9.4,8.4,7.3,10.2,87,999.7,8,240,2,11,0,25000,43,6,4.828333333,2024-06-14,4,1,5
"5818",5818,"14-06-2024 05:00",64,448,0,8.6,7.7,6.6,9.8,88,999.4,8,230,2,11,0,30000,160,4,5.033666667,2024-06-14,5,1,5
"5819",5819,"14-06-2024 06:00",213,1080,0,7.9,7.3,6.7,9.7,91,999.1,6,230,2,11,0.8,35000,999,2,8.417666667,2024-06-14,6,1,5
"5820",5820,"14-06-2024 07:00",616,2252,0,8.9,8.2,7.5,10.3,90,998.9,7,230,2,11,0.4,35000,999,3,7.962333333,2024-06-14,7,1,5
"5821",5821,"14-06-2024 08:00",794,2440,0,10.8,9.4,8,10.7,82,998.6,8,220,25,81,1,30000,50,4,7.956129032,2024-06-14,8,1,5
"5822",5822,"14-06-2024 09:00",746,2287,0,11.5,9.5,7.3,10.3,76,998.1,8,220,2,11,0.3,25000,37,6,6.872333333,2024-06-14,9,1,5
"5823",5823,"14-06-2024 10:00",655,2249,0,13.1,10,6.6,9.8,65,997.7,9,230,25,81,0.8,40000,27,6,4.665,2024-06-14,10,1,5
"5824",5824,"14-06-2024 11:00",610,2387,0.1,12.6,9.8,6.7,9.9,68,997.5,11,230,80,82,0.4,30000,18,7,6.152666667,2024-06-14,11,1,5
"5825",5825,"14-06-2024 12:00",722,2527,0.1,12.4,10.1,7.7,10.5,73,997.4,9,240,25,81,1,30000,120,4,5.624333333,2024-06-14,12,1,5
"5826",5826,"14-06-2024 13:00",724,2301,0.2,12.6,10.1,7.4,10.4,71,997.1,7,220,81,81,0.3,10000,18,7,10.46466667,2024-06-14,13,1,5
"5827",5827,"14-06-2024 14:00",792,2465,3.9,12.1,10.3,8.4,11.1,79,997.6,7,300,25,82,0.3,20000,28,7,18.98133333,2024-06-14,14,1,5
"5828",5828,"14-06-2024 15:00",802,2717,0,13.4,10.9,8.5,11,72,997.4,3,280,25,82,0.8,40000,80,7,13.94066667,2024-06-14,15,1,5
"5829",5829,"14-06-2024 16:00",905,1973,0,13.9,10.9,7.9,10.6,67,997.3,6,200,2,82,0.5,40000,26,7,6.151,2024-06-14,16,1,5
"5830",5830,"14-06-2024 17:00",771,1400,0,14.8,10.2,5.1,8.8,52,997.3,9,270,2,11,0.8,40000,20,6,4.028666667,2024-06-14,17,1,5
"5831",5831,"14-06-2024 18:00",671,2147,0,14,10.7,7.3,10.2,64,997.6,8,270,2,11,0.5,40000,38,7,8.996333333,2024-06-14,18,1,5
"5832",5832,"14-06-2024 19:00",595,1992,0,14.8,10.3,5.3,8.9,53,997.3,7,260,1,81,1,40000,999,3,6.063333333,2024-06-14,19,1,5
"5833",5833,"14-06-2024 20:00",415,1383,0,13.4,9.7,5.6,9.1,59,997.4,11,240,2,11,1,40000,999,1,8.645333333,2024-06-14,20,1,5
"5834",5834,"14-06-2024 21:00",316,1081,0,11,8.7,6.1,9.4,72,997.6,10,230,2,11,0.5,40000,999,2,14.463,2024-06-14,21,1,5
"5835",5835,"14-06-2024 22:00",243,1016,0,10,8.5,6.9,9.9,81,997.4,8,210,2,11,0,35000,60,6,17.90266667,2024-06-14,22,1,5
"5836",5836,"14-06-2024 23:00",238,1047,0,9.9,9.1,8.2,10.9,90,997.2,5,190,2,11,0,30000,32,7,16.24133333,2024-06-14,23,1,5
"5837",5837,"15-06-2024 00:00",156,568,0,9.9,9.6,9.2,11.7,96,996.7,4,190,20,52,0,25000,12,7,14.151,2024-06-15,0,1,6
"5838",5838,"15-06-2024 01:00",154,411,0,10,9.8,9.5,11.9,97,996.6,2,210,50,51,0,12000,4,7,12.57133333,2024-06-15,1,1,6
"5839",5839,"15-06-2024 02:00",107,264,0,9.9,9.5,9.1,11.5,95,997.1,8,290,50,52,0,22000,4,7,10.184,2024-06-15,2,1,6
"5840",5840,"15-06-2024 03:00",68,267,0,10,9.3,8.5,11.1,91,997.4,10,290,20,52,0,25000,30,6,6.632666667,2024-06-15,3,1,6
"5841",5841,"15-06-2024 04:00",31,247,0,10,8.6,7.1,10,82,997.5,8,270,3,52,0,30000,45,7,4.847333333,2024-06-15,4,1,6
"5842",5842,"15-06-2024 05:00",41,228,0,9.4,8.1,6.5,9.8,83,997.9,8,280,2,11,0,35000,30,7,4.987,2024-06-15,5,1,6
"5843",5843,"15-06-2024 06:00",76,499,0.1,9.2,7.9,6.3,9.6,83,998.3,8,280,25,82,0.1,30000,40,6,5.48,2024-06-15,6,1,6
"5844",5844,"15-06-2024 07:00",199,774,0,9.6,8,6.1,9.4,79,998.3,9,270,3,85,0,30000,150,7,5.274333333,2024-06-15,7,1,6
"5845",5845,"15-06-2024 08:00",343,1177,0,10,8.9,7.8,10.5,86,998.6,6,210,2,11,0.3,30000,120,6,5.320333333,2024-06-15,8,1,6
"5846",5846,"15-06-2024 09:00",484,1887,0,11.7,9.7,7.6,10.4,76,998.4,8,230,2,11,0.3,25000,50,7,5.830333333,2024-06-15,9,1,6
"5847",5847,"15-06-2024 10:00",594,2145,0,11.8,9.2,6.3,9.6,69,998.2,11,230,2,11,0,25000,32,7,4.789,2024-06-15,10,1,6
"5848",5848,"15-06-2024 11:00",635,2435,0,11.9,9.7,7.4,10.3,74,997.8,14,240,2,11,0.1,20000,25,7,6.072333333,2024-06-15,11,1,6
"5849",5849,"15-06-2024 12:00",748,2591,0,14.2,11.5,8.9,11.4,70,997.6,16,240,2,11,0.4,20000,20,6,5.776,2024-06-15,12,1,6
"5850",5850,"15-06-2024 13:00",682,2529,0,13.6,11.3,9,11.5,74,997.8,18,260,2,11,0.1,20000,18,7,5.925333333,2024-06-15,13,1,6
"5851",5851,"15-06-2024 14:00",674,2427,0,14.1,11.9,9.9,12.2,76,997.9,17,240,2,11,0.6,20000,17,7,6.083333333,2024-06-15,14,1,6
"5852",5852,"15-06-2024 15:00",592,2299,0,15.1,11.8,8.6,11.2,65,997.6,16,250,2,11,0.2,30000,20,7,5.112666667,2024-06-15,15,1,6
"5853",5853,"15-06-2024 16:00",639,2175,0,14.7,12.1,9.7,12,72,997.7,15,240,2,11,0.1,40000,19,7,8.478,2024-06-15,16,1,6
"5854",5854,"15-06-2024 17:00",571,1972,0,13.6,11.8,10.2,12.4,80,997.8,13,240,2,11,0.1,30000,18,7,7.991666667,2024-06-15,17,1,6
"5855",5855,"15-06-2024 18:00",499,1842,0.2,13.9,12.3,10.8,13,82,997.8,11,250,25,82,0.5,40000,16,6,4.320666667,2024-06-15,18,1,6
"5856",5856,"15-06-2024 19:00",454,1540,0,15,11.2,7.3,10.3,60,997.7,14,270,1,81,1,40000,999,2,4.624666667,2024-06-15,19,1,6
"5857",5857,"15-06-2024 20:00",316,1110,0,14.2,10.6,6.9,9.9,61,998.7,15,290,2,11,0.9,40000,999,3,7.918333333,2024-06-15,20,1,6
"5858",5858,"15-06-2024 21:00",288,867,0,12.9,10.3,7.7,10.4,70,999.5,14,290,2,11,0.7,40000,999,2,11.366,2024-06-15,21,1,6
"5859",5859,"15-06-2024 22:00",295,1298,0,11.5,9.3,6.8,9.9,73,1000.4,10,290,2,11,0,35000,999,1,13.34166667,2024-06-15,22,1,6
"5860",5860,"15-06-2024 23:00",262,976,0,10.4,8.8,7,10,80,1001,7,280,2,11,0,35000,999,1,13.028,2024-06-15,23,1,6
"5861",5861,"16-06-2024 00:00",169,585,0,10,8.8,7.4,10.4,84,1001.4,6,290,2,11,0,30000,999,1,14.888,2024-06-16,0,1,7
"5862",5862,"16-06-2024 01:00",134,441,0,10.1,9,7.8,10.6,86,1001.5,8,270,2,11,0,30000,50,4,13.20366667,2024-06-16,1,1,7
"5863",5863,"16-06-2024 02:00",111,345,0,10,8.7,7.3,10.2,83,1001.3,7,290,2,11,0,30000,50,5,11.82866667,2024-06-16,2,1,7
"5864",5864,"16-06-2024 03:00",87,296,0,10,8.7,7.3,10.2,83,1001.5,5,270,2,11,0,30000,39,4,9.933666667,2024-06-16,3,1,7
"5865",5865,"16-06-2024 04:00",41,185,0,9.5,8.6,7.6,10.4,88,1001.7,5,290,2,11,0,30000,999,3,7.90125,2024-06-16,4,1,7
"5866",5866,"16-06-2024 05:00",30,186,0,9.3,8.5,7.7,10.5,89,1001.7,4,290,2,11,0,30000,999,3,6.180714286,2024-06-16,5,1,7
"5867",5867,"16-06-2024 06:00",44,313,0,9.6,8.8,7.9,10.7,89,1001.8,4,290,2,11,0.5,35000,999,3,5.533,2024-06-16,6,1,7
"5868",5868,"16-06-2024 07:00",147,546,0,9.6,8.6,7.6,10.4,87,1002,4,290,2,11,0.7,35000,999,1,5.197666667,2024-06-16,7,1,7
"5869",5869,"16-06-2024 08:00",151,782,0,10.7,9.6,8.5,11.1,86,1002.3,6,290,2,11,0.7,40000,17,6,4.764333333,2024-06-16,8,1,7
"5870",5870,"16-06-2024 09:00",309,1037,0,12.1,10.1,8.1,10.8,76,1002.5,8,310,2,11,1,40000,999,1,5.228666667,2024-06-16,9,1,7
"5871",5871,"16-06-2024 10:00",403,1534,0,13.2,10.5,7.7,10.5,69,1002.9,7,320,2,11,0.9,50000,17,6,4.555666667,2024-06-16,10,1,7
"5872",5872,"16-06-2024 11:00",550,1786,0,14.9,11.6,8.3,11,65,1003,8,330,2,11,0.7,50000,20,6,6.942666667,2024-06-16,11,1,7
"5873",5873,"16-06-2024 12:00",637,2103,0,14.7,11.4,8.1,10.8,65,1003.2,6,320,2,11,0.2,50000,21,6,4.783,2024-06-16,12,1,7
"5874",5874,"16-06-2024 13:00",687,2278,0,15.3,11.2,7,10,58,1003.3,5,330,2,11,0.3,50000,23,7,4.769333333,2024-06-16,13,1,7
"5875",5875,"16-06-2024 14:00",695,2157,0,15.4,12.6,10.1,12.3,71,1003.4,4,300,2,11,0.3,50000,24,6,6.708333333,2024-06-16,14,1,7
"5876",5876,"16-06-2024 15:00",670,2145,0,16.2,12.9,9.9,12.2,66,1003.3,7,170,2,11,0.4,50000,25,6,7.952,2024-06-16,15,1,7
"5877",5877,"16-06-2024 16:00",611,2128,0,16.4,12.8,9.6,11.9,64,1003.5,8,200,2,11,0.4,50000,26,6,10,2024-06-16,16,1,7
"5878",5878,"16-06-2024 17:00",623,1974,0,15.6,12.3,9.3,11.7,66,1003.7,9,190,2,11,0.5,50000,28,6,7.201333333,2024-06-16,17,1,7
"5879",5879,"16-06-2024 18:00",515,1826,0,15.2,12.5,10,12.3,71,1003.7,9,200,2,11,0.2,50000,999,3,6.992,2024-06-16,18,1,7
"5880",5880,"16-06-2024 19:00",446,1624,0,15.9,12.8,10.1,12.3,68,1004.1,7,210,2,11,0.6,45000,999,3,5.295666667,2024-06-16,19,1,7
"5881",5881,"16-06-2024 20:00",314,1108,0,15.1,12.2,9.5,11.9,69,1004.6,5,200,2,11,0.2,45000,70,4,5.512666667,2024-06-16,20,1,7
"5882",5882,"16-06-2024 21:00",231,790,0,16,11.4,6.7,9.8,54,1005.2,5,330,2,11,0.7,40000,44,4,10.06666667,2024-06-16,21,1,7
"5883",5883,"16-06-2024 22:00",210,915,0,13.9,10.6,7.1,10.1,64,1006.1,9,330,2,11,0,40000,999,2,11.268,2024-06-16,22,1,7
"5884",5884,"16-06-2024 23:00",129,428,0,12.6,9.5,6,9.4,64,1007,10,330,2,11,0,40000,999,1,12.74333333,2024-06-16,23,1,7
"5885",5885,"17-06-2024 00:00",70,292,0,11.5,9,6.3,9.5,70,1007.3,10,340,2,11,0,40000,999,1,14.44733333,2024-06-17,0,1,1
"5886",5886,"17-06-2024 01:00",40,145,0,10.7,9.2,7.6,10.4,81,1007.6,9,330,2,11,0,40000,999,1,14.158,2024-06-17,1,1,1
"5887",5887,"17-06-2024 02:00",28,119,0,10.3,9.2,8,10.7,86,1007.9,8,330,2,11,0,30000,999,1,11.00833333,2024-06-17,2,1,1
"5888",5888,"17-06-2024 03:00",28,153,0,10.1,9.1,8.1,10.8,87,1008,9,330,2,11,0,30000,999,1,9.588666667,2024-06-17,3,1,1
"5889",5889,"17-06-2024 04:00",25,253,0,9.6,9,8.4,11,92,1008.2,9,330,2,11,0,30000,999,1,9.247666667,2024-06-17,4,1,1
"5890",5890,"17-06-2024 05:00",56,429,0,9.7,9.3,8.8,11.4,95,1008.6,9,330,2,11,0,30000,999,1,10.055,2024-06-17,5,1,1
"5891",5891,"17-06-2024 06:00",193,997,0,10.1,9.6,9.1,11.5,93,1009,10,330,2,11,0.9,40000,999,1,12.72966667,2024-06-17,6,1,1
"5892",5892,"17-06-2024 07:00",617,2163,0,11,10.2,9.4,11.8,90,1009.4,9,330,2,11,1,30000,999,1,13.086,2024-06-17,7,1,1
"5893",5893,"17-06-2024 08:00",809,2478,0,12.6,11.3,10.1,12.3,85,1010,9,330,2,11,0.8,35000,9,5,6.539,2024-06-17,8,1,1
"5894",5894,"17-06-2024 09:00",683,2101,0,13.8,11.2,8.6,11.2,71,1010.6,10,340,2,11,0.5,40000,999,3,6.017,2024-06-17,9,1,1
"5895",5895,"17-06-2024 10:00",537,2019,0,14.3,11.2,8.1,10.8,66,1011,9,10,2,11,0,50000,40,7,9.388333333,2024-06-17,10,1,1
"5896",5896,"17-06-2024 11:00",564,1951,0,14.5,11.4,8.3,11,67,1011.9,9,340,2,11,0.1,50000,45,7,6.604666667,2024-06-17,11,1,1
"5897",5897,"17-06-2024 12:00",638,2216,0,14.6,11.5,8.5,11.1,67,1012.4,9,330,2,11,0,50000,22,7,6.191666667,2024-06-17,12,1,1
"5898",5898,"17-06-2024 13:00",670,2223,0,15,11.6,8.2,10.9,64,1012.7,9,320,2,11,0,50000,23,7,6.345,2024-06-17,13,1,1
"5899",5899,"17-06-2024 14:00",675,2368,0,15.2,11.5,7.8,10.6,61,1013.1,10,320,2,11,0,50000,24,7,7.333,2024-06-17,14,1,1
"5900",5900,"17-06-2024 15:00",686,2377,0,15.1,11.4,7.8,10.5,61,1013.2,8,320,2,11,0.1,50000,32,7,9.491,2024-06-17,15,1,1
"5901",5901,"17-06-2024 16:00",839,2658,0,15.2,11.9,8.8,11.3,65,1013.5,8,330,2,11,0,50000,40,7,6.822666667,2024-06-17,16,1,1
"5902",5902,"17-06-2024 17:00",819,2615,0,16.1,12.6,9.3,11.8,64,1013.3,8,310,2,11,0.2,50000,45,7,5.178666667,2024-06-17,17,1,1
"5903",5903,"17-06-2024 18:00",505,2002,0,16.3,12.7,9.4,11.8,64,1013.7,9,320,2,11,0.1,50000,50,7,6.721333333,2024-06-17,18,1,1
"5904",5904,"17-06-2024 19:00",513,1632,0,15.6,12.2,8.9,11.5,65,1014,10,330,2,11,0,50000,50,7,10.41133333,2024-06-17,19,1,1
"5905",5905,"17-06-2024 20:00",380,1190,0,14.9,11.9,9.1,11.5,68,1014.5,10,340,2,11,0,50000,50,7,11.32466667,2024-06-17,20,1,1
"5906",5906,"17-06-2024 21:00",233,747,0,14,11.8,9.7,12.1,76,1015.2,9,330,2,11,0,35000,50,7,11.57966667,2024-06-17,21,1,1
"5907",5907,"17-06-2024 22:00",167,573,0,13.5,11.7,10,12.3,80,1015.7,8,330,2,11,0,35000,50,7,11.14066667,2024-06-17,22,1,1
"5908",5908,"17-06-2024 23:00",83,434,0,13.2,11.5,10,12.2,80,1016.3,9,330,2,11,0,35000,50,7,10.467,2024-06-17,23,1,1
"5909",5909,"18-06-2024 00:00",33,310,0,13.1,11.5,10.1,12.3,82,1016.5,10,330,2,11,0,30000,50,7,7.479333333,2024-06-18,0,1,2
"5910",5910,"18-06-2024 01:00",24,122,0,12.8,11.1,9.5,11.8,80,1016.9,12,330,2,11,0,30000,50,7,6.219,2024-06-18,1,1,2
"5911",5911,"18-06-2024 02:00",19,80,0,11.8,10.5,9.2,11.6,84,1017,12,340,2,11,0,30000,50,7,6.149333333,2024-06-18,2,1,2
"5912",5912,"18-06-2024 03:00",20,103,0,10.9,9.8,8.6,11.2,86,1017.4,12,340,2,11,0,30000,50,7,5.493333333,2024-06-18,3,1,2
"5913",5913,"18-06-2024 04:00",22,211,0,10.5,9.4,8.2,10.9,86,1017.4,11,350,2,11,0,30000,50,7,5.499666667,2024-06-18,4,1,2
"5914",5914,"18-06-2024 05:00",68,439,0,9.8,8.8,7.8,10.5,87,1017.7,12,350,2,11,0,30000,50,6,6.290666667,2024-06-18,5,1,2
"5915",5915,"18-06-2024 06:00",203,1112,0,9.2,8.4,7.6,10.4,89,1017.8,10,340,2,11,0.9,30000,999,2,11.53033333,2024-06-18,6,1,2
"5916",5916,"18-06-2024 07:00",661,2419,0,10.3,9,7.6,10.4,83,1018.1,9,340,2,11,1,40000,999,2,15.079375,2024-06-18,7,1,2
"5917",5917,"18-06-2024 08:00",869,2794,0,11.2,9.1,6.7,9.9,74,1018.7,13,330,2,11,0.8,30000,999,1,5.609285714,2024-06-18,8,1,2
"5918",5918,"18-06-2024 09:00",709,2385,0,11.7,9.1,6.1,9.5,69,1019.1,16,350,2,11,0.6,40000,21,6,5.708666667,2024-06-18,9,1,2
"5919",5919,"18-06-2024 10:00",609,2090,0,11.9,9.2,6.3,9.5,68,1019.5,14,340,2,11,0.2,40000,24,7,6.131,2024-06-18,10,1,2
"5920",5920,"18-06-2024 11:00",591,2240,0,12.3,9.4,6.1,9.5,66,1020,15,10,2,11,0.1,40000,22,7,6.456,2024-06-18,11,1,2
"5921",5921,"18-06-2024 12:00",652,2226,0,13.5,10,6.1,9.5,61,1019.9,14,340,2,11,0.2,40000,25,6,5.126666667,2024-06-18,12,1,2
"5922",5922,"18-06-2024 13:00",690,2355,0,13.7,9.9,5.6,9.2,58,1019.9,13,340,2,11,0.3,50000,29,7,4.406,2024-06-18,13,1,2
"5923",5923,"18-06-2024 14:00",702,2435,0,14.8,10.6,6,9.4,56,1020.1,15,340,2,11,0.4,50000,35,7,4.745333333,2024-06-18,14,1,2
"5924",5924,"18-06-2024 15:00",751,2380,0,16,11.2,6.1,9.5,52,1020,14,340,2,11,0.7,50000,35,7,4.459,2024-06-18,15,1,2
"5925",5925,"18-06-2024 16:00",868,2714,0,15.5,10.9,6,9.4,53,1020.2,14,340,2,11,0.3,50000,38,7,5.649666667,2024-06-18,16,1,2
"5926",5926,"18-06-2024 17:00",875,2114,0,15.6,10.9,5.8,9.3,52,1020.3,13,340,2,11,0.2,40000,39,7,7.588333333,2024-06-18,17,1,2
"5927",5927,"18-06-2024 18:00",660,2159,0,15.8,11,6,9.3,52,1020.4,14,330,2,11,0.1,40000,40,7,7.853,2024-06-18,18,1,2
"5928",5928,"18-06-2024 19:00",524,1719,0,15.2,10.6,5.5,9.1,53,1020.7,13,340,2,11,0.3,50000,45,6,9.997333333,2024-06-18,19,1,2
"5929",5929,"18-06-2024 20:00",414,1204,0,14.9,10.3,5.1,8.8,52,1020.8,12,350,2,11,0.3,50000,43,6,10.58866667,2024-06-18,20,1,2
"5930",5930,"18-06-2024 21:00",265,931,0,13.7,9.8,5.5,9,57,1021.1,13,10,2,11,0.2,50000,999,3,11.089,2024-06-18,21,1,2
"5931",5931,"18-06-2024 22:00",231,917,0,12.7,9.2,5.1,8.8,60,1022,11,10,2,11,0,50000,999,3,14.95466667,2024-06-18,22,1,2
"5932",5932,"18-06-2024 23:00",137,667,0,11.7,8.8,5.4,9,66,1022.6,8,350,2,11,0,40000,220,4,11.776,2024-06-18,23,1,2
"5933",5933,"19-06-2024 00:00",65,305,0,10.8,8.3,5.4,8.9,69,1023.3,8,340,2,11,0,35000,999,1,9.240666667,2024-06-19,0,1,3
"5934",5934,"19-06-2024 01:00",43,133,0,10,7.8,5.1,8.8,72,1023.6,7,330,2,11,0,35000,999,2,9.381666667,2024-06-19,1,1,3
"5935",5935,"19-06-2024 02:00",17,104,0,9.3,7.4,5.1,8.8,75,1023.5,8,330,2,11,0,30000,999,1,8.573666667,2024-06-19,2,1,3
"5936",5936,"19-06-2024 03:00",18,123,0,8.4,6.9,5,8.7,79,1023.5,7,350,2,11,0,30000,999,1,7.475333333,2024-06-19,3,1,3
"5937",5937,"19-06-2024 04:00",21,242,0,7.7,6.4,4.8,8.6,82,1023.5,7,330,2,11,0,30000,999,1,6.17,2024-06-19,4,1,3
"5938",5938,"19-06-2024 05:00",65,455,0,6.8,5.8,4.5,8.4,85,1023.7,6,290,2,11,0,30000,999,3,7.153,2024-06-19,5,1,3
"5939",5939,"19-06-2024 06:00",227,1236,0,7.1,6.1,4.9,8.6,85,1023.4,5,300,2,11,0.9,50000,999,3,9.095333333,2024-06-19,6,1,3
"5940",5940,"19-06-2024 07:00",689,2286,0,7.4,6.4,5.1,8.8,86,1023.5,5,320,2,11,1,50000,999,3,12.3709375,2024-06-19,7,1,3
"5941",5941,"19-06-2024 08:00",882,2776,0,9.1,7.6,5.7,9.2,80,1024,6,330,2,11,1,50000,200,5,11.94333333,2024-06-19,8,1,3
"5942",5942,"19-06-2024 09:00",710,2403,0,10.9,8.4,5.5,9,69,1024.1,6,330,2,11,1,50000,200,5,9.197586207,2024-06-19,9,1,3
"5943",5943,"19-06-2024 10:00",620,2088,0,11.8,8.6,4.8,8.6,62,1024.2,8,10,2,11,1,50000,200,6,8.860333333,2024-06-19,10,1,3
"5944",5944,"19-06-2024 11:00",602,2191,0,13,9.6,5.8,9.2,62,1024.2,9,20,2,11,1,50000,200,7,6.981666667,2024-06-19,11,1,3
