"Timestamp","counter.1","counter.2","rain","temp","wetb","dewpt","vappr","rhum","msl","wdsp","wddir","ww","w","sun","vis","clht","clamt","NO2","date","hour"
"2023-08-06 18:00:00+01:00",646,1469,0,17.7,13,8.6,11.2,55,1022.7,13,290,2,11,0.9,40000,999,3,7.89566666666667,2023-08-06,18
"2023-08-06 19:00:00+01:00",561,1342,0,17.4,12.5,7.7,10.6,53,1023.1,12,300,2,81,0.5,40000,999,3,11.9527586206897,2023-08-06,19
"2023-08-06 20:00:00+01:00",456,1026,0,15.8,12.1,8.6,11.2,62,1023.4,10,300,2,11,0.1,40000,40,6,17.425,2023-08-06,20
"2023-08-06 21:00:00+01:00",342,778,0,14.8,11.2,7.5,10.4,62,1023.7,10,300,2,11,0,40000,999,3,18.4053333333333,2023-08-06,21
"2023-08-06 22:00:00+01:00",241,673,0,13.5,10.9,8.4,11,71,1024.1,4,260,2,11,0,40000,999,1,17.899,2023-08-06,22
"2023-08-06 23:00:00+01:00",162,544,0,12.6,10.6,8.6,11.2,77,1024.2,6,300,2,11,0,40000,999,1,16.9996666666667,2023-08-06,23
"2023-08-07 00:00:00+01:00",127,462,0,12,10.4,8.9,11.3,81,1024.1,5,280,2,11,0,40000,999,1,16.846,2023-08-07,0
"2023-08-07 01:00:00+01:00",105,346,0,11.2,10.1,9,11.5,86,1023.9,4,270,2,11,0,40000,999,2,16.3593333333333,2023-08-07,1
"2023-08-07 02:00:00+01:00",86,265,0,11.7,10.5,9.3,11.7,85,1023.8,4,280,2,11,0,40000,999,3,13.9713333333333,2023-08-07,2
"2023-08-07 03:00:00+01:00",64,226,0,11.4,10.1,8.8,11.3,84,1023.4,5,280,2,11,0,35000,36,5,11.9593333333333,2023-08-07,3
"2023-08-07 04:00:00+01:00",29,187,0,11.4,10,8.6,11.2,83,1023.2,5,290,2,11,0,35000,999,3,7.368,2023-08-07,4
"2023-08-07 05:00:00+01:00",25,186,0,11.8,10,8.2,10.8,78,1022.5,4,280,2,11,0,35000,42,7,5.93666666666667,2023-08-07,5
"2023-08-07 06:00:00+01:00",102,300,0,11.2,9.7,8.2,10.8,81,1022.8,2,250,2,11,0,40000,40,7,6.87566666666667,2023-08-07,6
"2023-08-07 07:00:00+01:00",191,415,0,10.9,9.9,8.8,11.4,87,1022.4,2,240,2,11,0,45000,40,7,7.66066666666667,2023-08-07,7
"2023-08-07 08:00:00+01:00",306,489,0,11.4,10.3,9.2,11.6,86,1022.1,2,200,2,11,0,40000,37,7,5.44166666666667,2023-08-07,8
"2023-08-07 09:00:00+01:00",423,775,0,12.4,10.8,9.2,11.7,81,1022.1,3,240,2,11,0,40000,39,7,7.555,2023-08-07,9
"2023-08-07 10:00:00+01:00",495,1126,0,13.2,11.6,10.1,12.4,82,1021.9,4,200,2,11,0,40000,42,7,4.68333333333333,2023-08-07,10
"2023-08-07 11:00:00+01:00",633,1423,0,14.6,12.2,10.1,12.3,74,1021.6,5,200,2,11,0.1,40000,44,7,5.449,2023-08-07,11
"2023-08-07 12:00:00+01:00",686,1747,0,14.3,12.8,11.5,13.6,83,1021.2,8,200,25,82,0,40000,45,7,4.939,2023-08-07,12
"2023-08-07 13:00:00+01:00",606,1742,0,14.2,12.5,11,13.1,81,1020.9,10,200,2,82,0.1,40000,20,7,6.105,2023-08-07,13
"2023-08-07 14:00:00+01:00",633,1950,0,14.2,12.3,10.5,12.8,79,1020.5,11,210,2,11,0,30000,50,7,6.50733333333333,2023-08-07,14
"2023-08-07 15:00:00+01:00",590,1965,0,14.8,12.8,11.1,13.2,78,1020,10,210,2,11,0,30000,60,7,5.153,2023-08-07,15
"2023-08-07 16:00:00+01:00",612,1726,0,15,13.2,11.7,13.7,81,1019.7,8,180,2,11,0,30000,16,7,5.77966666666667,2023-08-07,16
"2023-08-07 17:00:00+01:00",559,1782,0,14.4,12.9,11.6,13.7,83,1019.5,8,180,2,11,0,30000,14,7,7.735,2023-08-07,17
"2023-08-07 18:00:00+01:00",487,1571,0,13.8,12.6,11.5,13.6,86,1018.7,7,170,2,11,0,25000,11,7,12.983,2023-08-07,18
"2023-08-07 19:00:00+01:00",463,1426,0.1,12.8,12.6,12.4,14.4,98,1018,8,140,58,65,0,6000,3,7,20.3683333333333,2023-08-07,19
"2023-08-07 20:00:00+01:00",342,993,1.6,13.1,13,12.9,14.9,99,1017.4,7,120,58,65,0,1500,3,7,25.366,2023-08-07,20
"2023-08-07 21:00:00+01:00",273,670,0.8,13.5,13.4,13.3,15.3,99,1016.8,6,100,58,65,0,900,4,8,23.0073333333333,2023-08-07,21
"2023-08-07 22:00:00+01:00",218,509,0.7,14,14,14,16,100,1016.4,6,100,58,65,0,1100,3,8,17.411,2023-08-07,22
"2023-08-07 23:00:00+01:00",185,409,1.5,14.3,14.2,14.2,16.1,99,1015.9,5,150,58,65,0,2000,3,8,15.808,2023-08-07,23
"2023-08-08 00:00:00+01:00",38,268,0.2,14.4,14.3,14.3,16.2,99,1015.2,3,150,58,65,0,1100,2,8,15.239,2023-08-08,0
"2023-08-08 01:00:00+01:00",34,142,0.1,14.5,14.4,14.4,16.3,99,1014.6,2,160,58,65,0,900,2,8,9.42066666666667,2023-08-08,1
"2023-08-08 02:00:00+01:00",23,85,0,14.5,14.5,14.5,16.5,100,1014.2,1,160,58,65,0,600,2,8,6.98833333333333,2023-08-08,2
"2023-08-08 03:00:00+01:00",18,137,0,14.5,14.5,14.5,16.5,100,1014,1,250,46,54,0,500,4,8,5.00533333333333,2023-08-08,3
"2023-08-08 04:00:00+01:00",13,172,0.1,14.5,14.4,14.3,16.3,99,1013.7,1,180,28,65,0,2000,3,8,4.96666666666667,2023-08-08,4
"2023-08-08 05:00:00+01:00",60,357,0,14.5,14.4,14.4,16.3,99,1013.6,2,300,46,44,0,600,2,8,5.86166666666667,2023-08-08,5
"2023-08-08 06:00:00+01:00",179,1043,0,14.3,14.2,14.2,16.1,99,1013.6,2,330,44,44,0,600,2,8,9.936,2023-08-08,6
"2023-08-08 07:00:00+01:00",539,1942,0.1,13.9,13.8,13.8,15.7,99,1013.5,4,300,42,65,0,700,3,8,10.755,2023-08-08,7
"2023-08-08 08:00:00+01:00",730,2390,0,14.1,14,14,15.9,99,1013.6,5,320,46,44,0,500,3,7,7.79607142857143,2023-08-08,8
"2023-08-08 09:00:00+01:00",654,2067,0,14.3,14.2,14.1,16.1,99,1014.1,6,300,28,42,0,12000,3,7,6.17533333333333,2023-08-08,9
"2023-08-08 10:00:00+01:00",596,2098,0,14.7,14.4,14.2,16.2,97,1014.2,6,290,2,42,0,20000,5,7,7.18821428571429,2023-08-08,10
"2023-08-08 11:00:00+01:00",563,2138,0,15.2,14.6,14.2,16.1,93,1014.4,5,310,2,11,0,25000,6,7,6.3148,2023-08-08,11
"2023-08-08 12:00:00+01:00",644,2174,0,16.7,15.5,14.6,16.6,88,1014.9,5,320,2,11,0,30000,9,7,5.32933333333333,2023-08-08,12
"2023-08-08 13:00:00+01:00",652,2336,0,17.6,15.6,14.1,16.1,80,1014.6,4,330,2,42,0.1,25000,13,7,5.92233333333333,2023-08-08,13
"2023-08-08 14:00:00+01:00",654,2387,0,17.5,15.7,14.3,16.4,82,1014.8,2,220,2,11,0,30000,16,7,22.285,2023-08-08,14
"2023-08-08 15:00:00+01:00",749,2358,0,18,16.5,15.5,17.6,85,1014.6,2,240,2,11,0.1,30000,16,7,12.1313333333333,2023-08-08,15
"2023-08-08 16:00:00+01:00",807,2659,0,16.3,15.9,15.6,17.7,96,1014.7,6,170,25,82,0,12000,4,7,14.217,2023-08-08,16
"2023-08-08 17:00:00+01:00",827,2665,0,16.6,16.1,15.8,17.9,95,1014.5,5,150,2,11,0,20000,5,7,18.9041379310345,2023-08-08,17
"2023-08-08 18:00:00+01:00",571,2168,0,17,16.2,15.7,17.8,92,1014.4,5,140,2,11,0.3,25000,11,5,15.0993103448276,2023-08-08,18
"2023-08-08 19:00:00+01:00",531,1612,0,18.1,16.8,16,18.1,87,1014.2,6,220,3,82,0,20000,26,6,15.1846666666667,2023-08-08,19
"2023-08-08 20:00:00+01:00",396,1245,0,17.6,16.6,15.9,18.1,90,1014.4,7,220,2,11,0.1,20000,34,5,6.58266666666667,2023-08-08,20
"2023-08-08 21:00:00+01:00",283,906,0,16.1,15.5,15.1,17.1,94,1014.6,6,220,2,11,0,20000,32,5,7.708,2023-08-08,21
"2023-08-08 22:00:00+01:00",182,674,0,15.5,15.2,15,17,97,1015.2,4,220,2,11,0,20000,100,6,6.04866666666667,2023-08-08,22
"2023-08-08 23:00:00+01:00",96,423,0,15.4,15.2,15.1,17.1,98,1015.3,4,250,2,11,0,15000,29,6,6.76966666666667,2023-08-08,23
"2023-08-09 00:00:00+01:00",90,298,0,15.3,15.1,15,17,98,1015.3,3,200,2,11,0,15000,2,7,6.41733333333333,2023-08-09,0
"2023-08-09 01:00:00+01:00",46,133,0,15.1,14.9,14.8,16.8,98,1015.5,3,220,46,42,0,900,3,7,5.998,2023-08-09,1
"2023-08-09 02:00:00+01:00",34,113,0,14.8,14.7,14.7,16.6,99,1015.4,3,240,44,44,0,900,2,8,5.86433333333333,2023-08-09,2
"2023-08-09 03:00:00+01:00",23,106,0,15,14.9,14.9,16.9,99,1015.6,3,220,46,44,0,700,2,8,5.555,2023-08-09,3
"2023-08-09 04:00:00+01:00",25,190,0.1,14.9,14.9,14.9,16.9,100,1015.6,3,230,42,44,0,900,2,8,4.865,2023-08-09,4
"2023-08-09 05:00:00+01:00",50,422,0,15,14.9,14.8,16.9,99,1015.7,2,220,46,44,0,700,2,8,5.92933333333333,2023-08-09,5
"2023-08-09 06:00:00+01:00",205,1049,0,15.2,15.1,15.1,17.1,99,1015.9,4,220,46,44,0,600,2,8,7.56266666666667,2023-08-09,6
"2023-08-09 07:00:00+01:00",670,2103,0,15.5,15.4,15.4,17.4,99,1016.1,3,220,44,44,0,600,2,8,7.62533333333333,2023-08-09,7
"2023-08-09 08:00:00+01:00",891,2402,0,16.1,16,16,18.1,99,1016.6,4,230,28,42,0,1600,2,7,7.59933333333333,2023-08-09,8
"2023-08-09 09:00:00+01:00",723,2085,0,17.2,17,16.9,19.2,98,1017,2,190,2,11,0.1,25000,20,7,6.35966666666667,2023-08-09,9
"2023-08-09 10:00:00+01:00",619,2031,0,18.1,17.4,17,19.3,93,1017.1,3,200,2,42,0.1,40000,20,7,5.91214285714286,2023-08-09,10
"2023-08-09 11:00:00+01:00",723,2063,0,19.8,18.4,17.6,20,87,1017.2,5,200,2,11,0,45000,18,7,4.55875,2023-08-09,11
"2023-08-09 12:00:00+01:00",735,2164,0,20.6,18.6,17.3,19.8,82,1017,6,220,2,11,0.5,50000,22,6,4.12566666666667,2023-08-09,12
"2023-08-09 13:00:00+01:00",715,2307,0,21.4,18.8,17.2,19.6,77,1017.1,8,180,1,42,0.8,50000,26,5,3.74533333333333,2023-08-09,13
"2023-08-09 14:00:00+01:00",781,2315,0,21.5,18.6,16.8,19.1,75,1016.8,8,170,2,11,1,50000,30,4,3.431,2023-08-09,14
"2023-08-09 15:00:00+01:00",883,2362,0,21.2,16.8,13.7,15.6,62,1017.2,9,180,2,11,1,60000,999,1,4.628,2023-08-09,15
"2023-08-09 16:00:00+01:00",847,2639,0,21,18.3,16.6,18.9,76,1017.1,9,180,2,11,1,60000,999,1,7.921,2023-08-09,16
"2023-08-09 17:00:00+01:00",797,2575,0,20.1,17.6,16,18.1,77,1017,8,170,2,11,1,60000,999,2,10.4393333333333,2023-08-09,17
"2023-08-09 18:00:00+01:00",667,2233,0,20,17.7,16.2,18.4,79,1016.8,8,160,2,11,1,60000,999,1,10.115,2023-08-09,18
"2023-08-09 19:00:00+01:00",627,1809,0,18.8,17.1,15.9,18.1,84,1016.7,9,150,2,11,1,60000,999,1,13.3816666666667,2023-08-09,19
"2023-08-09 20:00:00+01:00",504,1432,0,17.7,16.6,15.9,18,89,1016.6,7,150,2,11,0.1,45000,10,6,18.737,2023-08-09,20
"2023-08-09 21:00:00+01:00",383,1036,0,16.3,16.1,16,18.1,98,1016.6,10,140,46,42,0,900,2,8,17.4913333333333,2023-08-09,21
"2023-08-09 22:00:00+01:00",274,720,0,15.9,15.8,15.8,17.9,99,1016.8,11,140,46,41,0,200,1,8,15.0596666666667,2023-08-09,22
"2023-08-09 23:00:00+01:00",207,542,0,15.8,15.7,15.6,17.7,99,1016.4,11,140,50,54,0,100,1,8,12.933,2023-08-09,23
"2023-08-10 00:00:00+01:00",161,306,0.1,15.3,15.2,15.1,17.2,99,1016,12,120,51,55,0,100,1,8,10.506,2023-08-10,0
"2023-08-10 01:00:00+01:00",173,113,0.1,15.3,15.2,15.2,17.2,99,1015.7,11,120,51,54,0,100,1,8,10.1933333333333,2023-08-10,1
"2023-08-10 02:00:00+01:00",134,135,0.1,15.4,15.3,15.3,17.3,99,1015.4,11,120,51,55,0,100,1,8,7.57766666666667,2023-08-10,2
"2023-08-10 03:00:00+01:00",118,131,0.2,15.3,15.2,15.2,17.2,99,1014.7,12,140,51,55,0,700,1,8,5.12233333333333,2023-08-10,3
"2023-08-10 04:00:00+01:00",47,166,0,15.1,15,15,17,99,1014.3,12,140,50,54,0,12000,2,8,4.755,2023-08-10,4
"2023-08-10 05:00:00+01:00",35,400,0,14.8,14.6,14.5,16.4,98,1013.8,13,140,50,52,0,9000,3,8,5.558,2023-08-10,5
"2023-08-10 06:00:00+01:00",56,1098,0,14.8,14.8,14.8,16.8,100,1013.3,12,140,50,54,0,100,1,8,10.2793333333333,2023-08-10,6
"2023-08-10 07:00:00+01:00",112,2029,0,14.9,14.9,14.9,16.9,100,1012.8,13,120,50,54,0,100,1,8,10.248,2023-08-10,7
"2023-08-10 08:00:00+01:00",201,2391,0,15.3,15.2,15.2,17.2,99,1012.7,12,140,50,54,0,200,1,8,15,2023-08-10,8
"2023-08-10 09:00:00+01:00",290,2113,0,15.6,15.5,15.5,17.5,99,1012.5,14,140,50,54,0,200,1,8,15.5393333333333,2023-08-10,9
"2023-08-10 10:00:00+01:00",369,2015,0,16.1,16.1,16.1,18.3,100,1012.6,14,140,50,54,0,200,1,8,12.7496666666667,2023-08-10,10
"2023-08-10 11:00:00+01:00",497,2105,0,16.5,16.4,16.4,18.6,99,1012.4,14,140,44,54,0,200,1,8,13.7283333333333,2023-08-10,11
"2023-08-10 12:00:00+01:00",647,2167,0.1,16.6,16.5,16.5,18.7,99,1012.1,14,140,50,65,0,200,1,8,11.116,2023-08-10,12
"2023-08-10 13:00:00+01:00",634,2298,0,16.9,16.8,16.8,19,99,1011.6,13,160,28,65,0,2000,2,8,5.74266666666667,2023-08-10,13
"2023-08-10 14:00:00+01:00",689,2323,0,16.9,16.8,16.7,19,99,1011.7,13,150,50,52,0,1600,2,8,10.0893333333333,2023-08-10,14
"2023-08-10 15:00:00+01:00",610,2267,0,17,17,17,19.4,100,1011.1,13,150,58,65,0,400,2,8,9.799,2023-08-10,15
"2023-08-10 16:00:00+01:00",607,2648,0,16.9,16.9,16.9,19.2,100,1011.1,13,150,50,65,0,400,2,8,8.36933333333333,2023-08-10,16
"2023-08-10 17:00:00+01:00",597,2607,0.6,17,16.9,16.9,19.2,99,1010.6,13,150,60,65,0,1700,2,8,9.12566666666667,2023-08-10,17
"2023-08-10 18:00:00+01:00",538,2397,0.7,16.9,16.8,16.8,19,99,1010.5,11,160,58,65,0,1600,2,8,6.86066666666667,2023-08-10,18
"2023-08-10 19:00:00+01:00",542,1921,0.5,16.9,16.8,16.8,19,99,1010.5,10,180,58,64,0,5000,2,8,7.05133333333333,2023-08-10,19
"2023-08-10 20:00:00+01:00",374,1268,0,16.9,16.7,16.6,18.8,98,1011.1,10,230,21,65,0.3,9000,3,8,4.48433333333333,2023-08-10,20
"2023-08-10 21:00:00+01:00",277,1034,0,15.4,15,14.7,16.7,96,1012.1,9,230,10,22,0,9000,10,5,5.63933333333333,2023-08-10,21
"2023-08-10 22:00:00+01:00",169,763,0,14.7,14.6,14.5,16.5,99,1013.1,7,220,50,65,0,8000,12,4,5.88833333333333,2023-08-10,22
"2023-08-10 23:00:00+01:00",119,538,0,13.9,13.7,13.5,15.5,98,1013.5,8,210,50,52,0,10000,11,4,4.79366666666667,2023-08-10,23
"2023-08-11 00:00:00+01:00",51,317,0,14.4,14.2,14.1,16,98,1013.5,5,220,10,22,0,3000,3,7,6.30833333333333,2023-08-11,0
"2023-08-11 01:00:00+01:00",30,192,0,14.9,14.8,14.8,16.7,99,1013.5,7,200,50,65,0,2000,2,8,5.379,2023-08-11,1
"2023-08-11 02:00:00+01:00",14,151,0.2,15.1,15,15,17,99,1013.5,8,190,50,54,0,700,1,8,5.20033333333333,2023-08-11,2
"2023-08-11 03:00:00+01:00",15,156,0.1,15.1,15,15,17,99,1013,9,210,50,54,0,1500,2,8,4.75533333333333,2023-08-11,3
"2023-08-11 04:00:00+01:00",26,194,0,14.9,14.8,14.7,16.7,99,1013.1,9,210,20,54,0,7000,2,8,4.708,2023-08-11,4
"2023-08-11 05:00:00+01:00",62,363,0,15.1,15,14.9,17,99,1012.7,9,190,50,52,0,2000,1,8,4.79933333333333,2023-08-11,5
"2023-08-11 06:00:00+01:00",202,1003,0,14.5,14.3,14.2,16.1,98,1012.5,10,210,20,52,0,5000,4,6,6.00466666666667,2023-08-11,6
"2023-08-11 07:00:00+01:00",761,1877,0.1,15,14.7,14.5,16.5,97,1012.9,9,190,20,54,0,5000,5,8,5.68033333333333,2023-08-11,7
"2023-08-11 08:00:00+01:00",1073,2235,0,15.2,15,14.8,16.9,98,1012.5,10,190,20,52,0,6000,5,8,6.00033333333333,2023-08-11,8
"2023-08-11 09:00:00+01:00",805,1969,0.1,16.1,15.6,15.2,17.3,95,1012.6,13,210,20,52,0.2,10000,10,8,4.75466666666667,2023-08-11,9
"2023-08-11 10:00:00+01:00",679,2079,1.2,16.3,15.6,15.1,17.2,93,1012.5,14,200,25,85,0.2,20000,10,7,4.68633333333333,2023-08-11,10
"2023-08-11 11:00:00+01:00",638,2111,0,16.9,16,15.4,17.5,91,1012.2,15,190,2,11,0.2,20000,16,7,4.524,2023-08-11,11
"2023-08-11 12:00:00+01:00",738,2354,0,17.8,15.9,14.6,16.5,81,1012.1,18,210,2,11,0.3,20000,28,7,4.30633333333333,2023-08-11,12
"2023-08-11 13:00:00+01:00",870,2390,0,17.2,15.4,14,16,82,1012.1,19,210,1,85,0.3,20000,28,6,4.32766666666667,2023-08-11,13
"2023-08-11 14:00:00+01:00",744,2501,0.1,17,15.6,14.6,16.6,86,1012,20,210,25,82,0.1,20000,16,7,7.07733333333333,2023-08-11,14
"2023-08-11 15:00:00+01:00",878,2693,0,17.6,15.8,14.5,16.5,82,1011.6,21,210,2,11,0.3,25000,50,6,5.775,2023-08-11,15
"2023-08-11 16:00:00+01:00",925,2683,0,17.5,15.7,14.4,16.4,82,1011.3,22,210,2,82,0.2,25000,16,6,6.40148148148148,2023-08-11,16
"2023-08-11 17:00:00+01:00",970,2450,0,16.8,15.5,14.5,16.6,87,1010.8,19,210,2,11,0,20000,16,7,8.83448275862069,2023-08-11,17
"2023-08-11 18:00:00+01:00",727,2025,0,16.4,15.1,14.2,16.1,86,1010.4,20,210,2,11,0.1,20000,16,7,6.5509375,2023-08-11,18
"2023-08-11 19:00:00+01:00",585,1831,0,16,14.9,14,16.1,88,1010.1,18,210,1,82,0.1,20000,30,6,7.12533333333333,2023-08-11,19
"2023-08-11 20:00:00+01:00",464,1398,0,15.7,14.8,14.1,16.1,90,1009.8,17,210,15,22,0,7000,9,7,8.20233333333333,2023-08-11,20
"2023-08-11 21:00:00+01:00",349,1057,0,15.2,14.5,13.9,15.9,92,1009.5,17,210,15,22,0,8000,9,7,6.987,2023-08-11,21
"2023-08-11 22:00:00+01:00",201,763,0,14.9,14.3,13.8,15.8,93,1009.5,15,210,25,82,0,12000,8,7,6.05766666666667,2023-08-11,22
"2023-08-11 23:00:00+01:00",130,599,0,14.7,14.1,13.7,15.6,93,1008.9,16,200,2,11,0,12000,7,7,6.06,2023-08-11,23
"2023-08-12 00:00:00+01:00",147,478,0,14.6,14.3,14,16,97,1008.6,15,190,60,62,0,6000,5,8,8.326,2023-08-12,0
"2023-08-12 01:00:00+01:00",97,299,0.5,14.6,14.4,14.2,16.2,98,1008.2,17,210,61,86,0,8000,4,8,6.429,2023-08-12,1
"2023-08-12 02:00:00+01:00",82,222,0.2,14.7,14.4,14.2,16.2,97,1007.7,19,210,60,62,0,12000,4,8,5.84566666666667,2023-08-12,2
"2023-08-12 03:00:00+01:00",38,196,0.2,14.7,14.5,14.3,16.3,98,1007.2,15,210,60,65,0,8000,4,8,5.58833333333333,2023-08-12,3
"2023-08-12 04:00:00+01:00",33,172,0.1,14.5,14.2,13.9,15.9,97,1006.9,15,210,21,65,0,12000,6,7,4.783,2023-08-12,4
"2023-08-12 05:00:00+01:00",51,264,0,14.4,14.1,13.9,15.8,97,1006.5,14,210,25,82,0,7000,6,7,5.32466666666667,2023-08-12,5
"2023-08-12 06:00:00+01:00",206,431,0.7,14.4,14.2,14.1,16,98,1006.5,14,210,80,82,0,5000,4,7,6.17433333333333,2023-08-12,6
"2023-08-12 07:00:00+01:00",679,637,0.1,14.4,14.2,14,16,98,1006.9,11,230,80,86,0.3,5000,5,7,4.952,2023-08-12,7
"2023-08-12 08:00:00+01:00",876,1035,0,14.8,14.2,13.8,15.7,93,1007.2,12,230,25,81,0.8,20000,12,6,4.57833333333333,2023-08-12,8
"2023-08-12 09:00:00+01:00",688,1504,0,15.4,14.5,13.8,15.8,90,1007.5,11,220,2,11,0.7,30000,40,4,4.47933333333333,2023-08-12,9
"2023-08-12 10:00:00+01:00",617,1935,0,15.3,14.2,13.4,15.3,88,1007.9,12,230,3,81,0,30000,28,6,5.08533333333333,2023-08-12,10
"2023-08-12 11:00:00+01:00",693,2277,0,16.1,14.5,13.3,15.2,83,1008.2,13,220,2,11,0.1,40000,35,6,4.67266666666667,2023-08-12,11
"2023-08-12 12:00:00+01:00",785,2459,0,17.4,14.8,12.8,14.7,74,1008.4,15,230,2,11,0.1,30000,45,6,4.149,2023-08-12,12
"2023-08-12 13:00:00+01:00",791,2323,0,17,14.8,13,15.1,78,1008.8,16,230,80,81,0.4,40000,40,6,5.03266666666667,2023-08-12,13
"2023-08-12 14:00:00+01:00",782,2349,0,18.8,15.7,13.4,15.3,71,1008.8,14,240,25,82,0.4,30000,40,5,3.68766666666667,2023-08-12,14
"2023-08-12 15:00:00+01:00",930,2281,0,18.7,15.5,13.1,15,70,1009,15,230,2,11,0.4,50000,250,4,4.11266666666667,2023-08-12,15
"2023-08-12 16:00:00+01:00",934,2199,0,17.9,15.1,12.9,14.9,73,1009.5,14,230,3,81,0.1,40000,20,7,8.17866666666667,2023-08-12,16
"2023-08-12 17:00:00+01:00",834,1914,0,18.3,15.9,14.1,16.1,77,1009.6,13,240,2,11,0.3,40000,50,5,7.00766666666667,2023-08-12,17
"2023-08-12 18:00:00+01:00",785,1844,0,16.8,14.7,13.1,15,79,1009.7,13,230,2,11,0.6,50000,50,5,8.35566666666667,2023-08-12,18
"2023-08-12 19:00:00+01:00",728,1585,0,16.6,14.6,13,15,80,1009.8,13,230,1,81,0.8,50000,999,4,9.67066666666667,2023-08-12,19
"2023-08-12 20:00:00+01:00",523,1176,0,15.7,14.1,12.9,14.8,83,1009.8,12,230,2,11,0.6,40000,999,3,11.3627586206897,2023-08-12,20
"2023-08-12 21:00:00+01:00",387,817,0,14.4,13.4,12.5,14.6,89,1010.6,9,230,2,11,0,30000,50,6,13.089,2023-08-12,21
"2023-08-12 22:00:00+01:00",382,712,0,13.2,12.7,12.2,14.3,94,1011,8,210,2,11,0,20000,50,5,11.006,2023-08-12,22
"2023-08-12 23:00:00+01:00",310,599,0,13.3,12.7,12.2,14.2,93,1010.9,9,210,2,11,0,20000,999,2,11.049,2023-08-12,23
"2023-08-13 00:00:00+01:00",159,505,0,13.4,12.9,12.4,14.5,94,1011,6,230,2,11,0,20000,44,7,8.75166666666667,2023-08-13,0
"2023-08-13 01:00:00+01:00",140,393,0.1,13.3,12.8,12.3,14.4,94,1010.9,8,220,25,81,0,20000,20,7,7.477,2023-08-13,1
"2023-08-13 02:00:00+01:00",121,311,0,12.9,12.3,11.8,13.8,93,1010.9,8,230,2,11,0,20000,47,6,10.4586666666667,2023-08-13,2
"2023-08-13 03:00:00+01:00",87,230,0,12.7,12,11.4,13.5,92,1010.7,8,230,2,11,0,20000,50,6,6.54033333333333,2023-08-13,3
"2023-08-13 04:00:00+01:00",34,167,0,12.7,12.2,11.7,13.8,94,1010.3,8,210,2,11,0,20000,46,6,5.96066666666667,2023-08-13,4
"2023-08-13 05:00:00+01:00",26,172,0,12.6,12,11.4,13.5,93,1010.3,7,220,2,11,0,20000,50,7,4.809,2023-08-13,5
"2023-08-13 06:00:00+01:00",52,241,0,12.7,12.1,11.6,13.6,93,1010.4,5,230,2,11,0,20000,44,7,4.81,2023-08-13,6
"2023-08-13 07:00:00+01:00",115,408,0,12.8,12.2,11.7,13.7,93,1010.5,7,230,80,82,0,20000,32,7,5.18866666666667,2023-08-13,7
"2023-08-13 08:00:00+01:00",152,514,0.3,12.4,11.9,11.4,13.5,94,1010.5,8,220,25,82,0.1,20000,40,7,5.07,2023-08-13,8
"2023-08-13 09:00:00+01:00",243,860,0,14,13.2,12.5,14.5,91,1010.3,8,210,2,11,1,20000,50,7,4.61833333333333,2023-08-13,9
"2023-08-13 10:00:00+01:00",362,1186,0,15.2,13.7,12.4,14.5,84,1010.5,9,220,2,11,0.5,25000,16,6,4.29966666666667,2023-08-13,10
"2023-08-13 11:00:00+01:00",463,1509,0,16.6,14.3,12.5,14.5,77,1010.2,9,230,2,11,0.3,25000,18,6,4.51407407407407,2023-08-13,11
"2023-08-13 12:00:00+01:00",533,1858,0,15.5,13.5,11.9,13.9,79,1010.3,10,220,2,11,0,25000,20,6,6.3065625,2023-08-13,12
"2023-08-13 13:00:00+01:00",614,2121,0,16.6,14.6,13.1,15,80,1010.1,11,210,2,82,0.2,30000,40,6,4.86,2023-08-13,13
"2023-08-13 14:00:00+01:00",546,2127,0,15.6,13.7,12.1,14.1,80,1010.2,10,210,2,11,0.1,30000,45,6,6.65233333333333,2023-08-13,14
"2023-08-13 15:00:00+01:00",571,2151,0,15.2,13.4,11.9,13.9,81,1010,10,210,2,11,0.1,30000,40,6,6.787,2023-08-13,15
"2023-08-13 16:00:00+01:00",524,1891,0,15,13.6,12.5,14.4,85,1009.4,7,200,80,82,0,30000,17,6,7.807,2023-08-13,16
"2023-08-13 17:00:00+01:00",501,1900,0,14.8,13.3,12,14.1,84,1009.1,6,190,25,82,0,30000,27,6,12.922,2023-08-13,17
"2023-08-13 18:00:00+01:00",483,1720,0.6,13.7,13.1,12.6,14.6,93,1008.8,4,170,60,62,0,15000,35,6,21.0803333333333,2023-08-13,18
"2023-08-13 19:00:00+01:00",363,1385,0.5,13.8,13.3,12.9,14.9,94,1008.3,3,150,60,86,0,15000,35,6,20.7183333333333,2023-08-13,19
"2023-08-13 20:00:00+01:00",311,966,0.2,14.1,13.7,13.3,15.3,95,1007.9,3,110,21,62,0,25000,33,7,22.681,2023-08-13,20
"2023-08-13 21:00:00+01:00",237,788,0,13.8,13.4,13.1,15,95,1007.7,3,60,2,11,0,20000,31,7,22.974,2023-08-13,21
"2023-08-13 22:00:00+01:00",169,609,0,13.6,13.2,12.9,14.8,95,1007.7,3,40,2,62,0,20000,35,7,14.3393333333333,2023-08-13,22
"2023-08-13 23:00:00+01:00",109,433,0,13.4,13.2,13,15,98,1007.6,4,20,2,11,0,20000,34,7,10.6866666666667,2023-08-13,23
