,2023-08-01,2023-08-02,2023-08-03,2023-08-04,2023-08-05,2023-08-06,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023-08-11,2023-08-12,2023-08-13,2023-08-14,2023-08-15,2023-08-16,2023-08-17,2023-08-18,2023-08-19,2023-08-20,2023-08-21,2023-08-22,2023-08-23,2023-08-24,2023-08-25,2023-08-26,2023-08-27,2023-08-28,2023-08-29,2023-08-30,2023-08-31,Workday,7 Day,Count
00:00:00,2,1,3,2,2,0,3,2,3,3,2,3,0,1,1,1,0,1,3,1,1,0,0,1,0,1,2,0,0,0,1,1,1,40
01:00:00,1,1,1,2,0,1,1,0,3,0,3,0,0,1,1,2,2,0,1,0,0,0,1,1,1,1,2,2,1,1,1,1,1,31
02:00:00,1,0,1,0,1,1,2,0,0,1,1,2,0,0,0,0,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,1,1,19
03:00:00,1,1,1,3,2,2,1,0,1,4,4,3,0,1,1,3,2,5,2,0,2,4,2,3,2,3,0,2,4,2,4,2,2,65
04:00:00,4,2,7,4,2,0,2,3,2,3,9,4,0,4,3,4,8,3,5,0,4,5,2,4,6,1,0,4,3,1,4,4,3,103
05:00:00,12,14,12,18,5,0,2,11,17,9,15,6,2,6,16,19,10,20,4,0,6,18,18,12,20,7,1,5,14,17,12,13,10,328
06:00:00,9,16,21,14,12,1,7,15,12,22,23,6,2,21,17,10,22,15,17,3,23,19,16,10,16,6,1,21,14,14,18,16,13,423
07:00:00,28,30,28,29,8,3,5,29,30,26,31,17,3,26,38,35,33,31,9,3,37,34,32,26,35,14,2,32,29,35,37,30,24,755
08:00:00,37,28,31,19,15,5,11,36,34,23,24,11,2,29,43,49,32,26,17,4,34,37,45,26,33,12,1,27,25,35,27,31,24,778
09:00:00,29,28,39,34,20,3,2,31,42,50,31,9,5,38,45,45,43,35,12,2,36,35,34,30,41,9,3,41,44,41,34,36,28,891
10:00:00,34,34,35,32,19,5,10,42,32,41,32,10,4,42,37,46,42,35,17,3,20,45,31,36,44,14,2,31,41,36,35,35,28,887
11:00:00,33,32,29,31,13,6,7,37,26,30,24,4,6,35,44,42,31,36,8,4,32,34,36,32,49,11,8,40,48,41,31,34,26,840
12:00:00,24,35,27,32,8,4,5,33,38,35,32,9,4,47,37,36,38,30,8,4,28,51,34,39,35,10,8,41,39,38,27,34,26,836
13:00:00,30,34,36,29,5,3,4,36,27,31,25,7,6,33,33,37,25,27,11,4,40,38,34,32,32,10,6,33,29,47,37,32,24,781
14:00:00,24,34,21,19,6,2,4,41,26,27,29,9,3,32,36,39,30,25,7,5,46,31,18,27,29,8,2,36,20,45,29,29,22,710
15:00:00,20,26,20,14,11,5,6,27,35,24,15,7,3,36,36,20,31,20,9,4,30,25,17,23,15,7,4,29,21,27,26,24,19,593
16:00:00,24,18,25,19,9,7,7,16,25,14,18,7,4,21,26,20,24,19,8,4,21,14,30,25,17,7,3,21,23,19,22,20,16,517
17:00:00,10,13,18,12,5,3,5,10,12,17,11,4,3,18,20,11,17,14,7,8,14,10,15,14,8,6,2,20,21,14,13,14,11,355
18:00:00,6,6,7,9,2,2,3,4,5,8,4,3,0,9,7,7,9,8,4,4,9,8,7,6,12,3,7,6,5,6,6,7,6,182
19:00:00,6,8,5,4,2,4,6,6,4,6,0,0,1,4,5,2,4,4,1,5,9,5,5,5,4,3,4,7,3,5,5,5,4,132
20:00:00,4,8,9,2,0,3,1,1,0,3,3,2,2,4,6,13,6,3,0,1,4,2,3,4,3,1,0,3,4,4,3,4,3,102
21:00:00,2,3,8,0,1,1,0,1,4,2,5,2,3,0,0,2,3,3,1,3,3,2,3,1,2,1,2,3,4,1,8,3,2,74
22:00:00,4,1,2,1,2,0,0,4,6,0,1,1,2,1,3,2,1,3,3,2,4,1,4,1,4,0,2,4,3,0,2,2,2,64
23:00:00,1,4,2,0,0,0,1,2,7,2,2,1,0,3,2,5,4,4,3,3,3,1,3,0,2,0,0,1,1,3,4,2,2,64
