,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25,2023-10-26,2023-10-27,2023-10-28,2023-10-29,2023-10-30,2023-10-31,Workday,7 Day,Count
00:00:00,0,2,1,1,0,3,3,1,1,3,3,3,4,0,1,0,1,1,0,0,1,2,0,1,0,1,1,1,1,0,0,1,1,36
01:00:00,0,1,0,0,4,3,3,0,1,3,2,3,3,2,0,2,0,0,1,4,0,1,0,0,1,1,1,1,0,2,0,1,1,39
02:00:00,1,1,1,1,1,2,0,2,1,0,5,6,1,0,0,0,1,1,3,6,1,2,1,0,1,0,0,0,0,2,0,2,1,40
03:00:00,1,0,2,3,5,2,3,0,2,1,6,6,3,3,1,1,2,2,1,1,3,0,1,1,1,1,2,2,0,2,5,2,2,63
04:00:00,3,1,3,2,6,12,2,0,3,3,3,10,10,4,4,4,6,1,3,7,2,1,5,6,3,2,7,3,0,2,0,4,4,118
05:00:00,2,10,19,13,11,18,6,0,12,16,14,19,17,7,1,11,15,15,14,20,6,0,10,24,17,16,17,5,0,7,14,15,12,356
06:00:00,3,20,23,15,22,16,7,1,16,27,21,19,20,9,4,21,23,13,26,21,4,1,21,26,14,24,23,10,1,4,18,20,15,473
07:00:00,2,28,31,28,44,26,14,3,31,31,43,33,35,13,4,25,32,26,36,32,19,2,24,26,31,32,24,10,3,4,34,30,24,726
08:00:00,1,31,24,25,31,31,15,2,40,25,26,29,35,5,3,34,25,21,19,31,16,2,31,25,23,27,26,5,4,7,28,27,21,647
09:00:00,3,32,49,38,43,30,11,2,44,37,48,33,37,13,3,33,31,36,42,47,14,3,35,45,41,38,33,13,0,3,41,37,28,878
10:00:00,2,34,34,33,35,35,16,3,42,38,45,47,41,11,3,42,41,43,36,43,20,2,29,49,47,39,41,13,5,3,43,38,30,915
11:00:00,6,39,42,44,37,28,11,6,39,37,49,44,42,8,5,39,35,30,48,47,9,4,39,45,40,37,36,14,8,11,33,38,30,912
12:00:00,2,31,37,43,41,34,8,4,29,47,50,41,49,12,1,49,25,31,29,36,13,3,42,45,43,47,39,10,4,5,34,38,29,884
13:00:00,3,31,34,32,23,38,13,6,29,35,39,45,49,10,6,39,33,32,48,23,10,6,35,32,40,35,41,4,7,3,38,34,27,819
14:00:00,1,18,28,32,35,25,9,10,31,19,49,41,27,3,2,47,29,24,37,27,11,3,28,50,27,37,26,7,3,5,32,31,23,723
15:00:00,9,24,26,22,19,19,6,5,32,36,21,43,24,4,0,34,35,27,35,27,12,2,37,40,20,35,22,5,2,5,26,28,21,654
16:00:00,7,21,28,18,23,29,7,6,32,22,22,25,31,9,4,25,28,15,16,29,9,6,28,23,30,25,16,7,6,6,23,23,19,576
17:00:00,4,14,12,13,14,9,9,2,20,15,16,19,8,9,5,9,11,10,9,11,5,1,21,12,20,11,6,4,3,6,10,13,10,318
18:00:00,0,12,5,7,5,5,5,5,5,6,7,13,6,3,3,13,12,13,5,5,5,4,8,10,11,9,5,3,3,1,7,8,7,201
19:00:00,0,1,4,2,4,3,5,1,4,5,3,4,1,5,4,6,8,4,5,5,0,2,6,5,2,2,4,0,2,1,5,4,3,103
20:00:00,1,3,0,1,4,3,5,0,1,5,3,5,5,0,3,2,3,6,4,3,2,0,3,3,3,2,0,1,0,0,2,3,2,73
21:00:00,0,0,4,10,4,3,4,2,1,3,5,2,4,2,1,2,1,4,5,7,7,2,6,1,1,1,2,1,2,1,11,4,3,99
22:00:00,2,1,1,3,3,3,1,1,1,5,10,2,2,0,1,3,2,7,4,5,2,1,1,1,2,0,0,2,1,0,4,3,2,71
23:00:00,0,4,2,3,6,3,1,0,2,4,5,1,1,1,0,0,2,2,3,3,0,0,1,0,1,0,1,1,0,0,4,2,2,51
