,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-25,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31,Workday,7 Day,Count
00:00:00,1,4,3,1,1,1,0,0,3,1,0,0,1,2,3,4,0,1,2,1,3,4,2,1,0,0,0,2,1,2,1,1,1,45
01:00:00,5,1,0,0,2,1,2,2,4,1,0,0,1,2,0,3,1,0,1,2,2,0,1,1,0,0,0,1,0,1,0,1,1,34
02:00:00,2,0,0,1,0,2,1,1,1,0,1,1,0,0,2,0,0,1,0,0,1,1,0,2,0,0,1,2,0,0,1,1,1,21
03:00:00,5,1,1,1,2,2,2,5,2,2,1,3,3,5,7,0,1,1,2,4,2,4,2,1,0,0,0,1,4,2,0,3,2,66
04:00:00,9,3,1,10,6,2,6,4,5,0,5,4,5,4,8,4,1,6,5,3,8,8,5,1,0,1,7,4,5,4,0,5,4,134
05:00:00,17,9,0,10,18,20,16,19,3,1,10,20,18,21,18,8,1,8,20,15,22,18,9,2,0,1,9,12,13,11,1,15,12,350
06:00:00,14,8,4,16,18,16,15,15,8,0,21,16,18,23,17,6,3,20,19,21,24,18,8,3,0,0,9,10,14,6,0,15,12,370
07:00:00,38,11,2,30,37,36,29,37,12,5,39,33,33,34,33,12,5,34,31,33,36,9,5,6,0,1,11,12,8,9,2,26,21,623
08:00:00,33,10,4,35,28,25,33,26,15,1,35,28,28,32,27,9,1,33,25,25,32,12,6,5,0,1,8,6,11,6,2,23,18,542
09:00:00,31,10,1,41,47,38,31,35,10,2,33,41,40,45,25,12,2,32,39,35,27,20,12,1,0,1,6,19,13,11,1,29,22,661
10:00:00,47,15,4,41,35,37,39,41,17,4,42,57,50,52,43,12,4,45,49,46,32,25,13,3,1,3,15,18,10,6,2,35,27,808
11:00:00,44,6,4,31,38,42,30,35,13,5,42,48,35,38,34,8,6,44,47,29,27,19,16,4,0,5,10,15,11,7,4,30,23,697
12:00:00,38,9,6,35,36,43,32,33,25,3,31,42,60,53,37,8,5,35,37,44,21,21,8,3,0,0,13,16,17,5,3,31,24,719
13:00:00,42,10,4,35,35,35,30,39,14,5,56,46,40,40,24,7,3,35,44,34,26,28,8,3,0,3,20,14,14,10,4,30,24,708
14:00:00,40,5,4,39,41,38,34,24,23,0,37,46,37,46,35,5,3,39,47,36,27,13,3,1,2,4,7,6,12,3,3,29,22,660
15:00:00,39,3,7,36,32,38,31,23,11,4,33,35,30,42,29,4,5,26,33,44,26,10,6,3,3,3,3,9,7,2,2,25,19,579
16:00:00,29,6,0,28,16,15,30,12,7,3,24,30,18,28,17,5,3,25,22,16,15,11,6,5,0,0,4,3,5,3,2,17,13,388
17:00:00,8,4,4,14,17,24,17,9,7,1,16,8,12,17,4,3,3,13,11,12,7,3,5,2,0,3,5,6,5,4,2,10,8,246
18:00:00,6,3,2,8,12,9,7,7,2,1,16,13,6,7,4,3,0,6,7,5,3,4,5,0,0,1,2,2,2,0,1,6,5,144
19:00:00,5,5,3,4,6,9,2,3,5,5,4,6,5,2,5,5,1,7,3,5,6,4,3,0,1,2,2,0,1,0,2,4,4,111
20:00:00,0,0,0,3,3,5,5,2,3,5,3,1,3,4,4,1,1,1,3,2,3,5,1,2,0,0,4,1,4,1,0,3,2,70
21:00:00,1,0,1,1,5,8,2,1,0,0,3,1,3,2,1,1,0,0,3,2,2,1,0,0,4,0,1,1,2,0,1,2,2,47
22:00:00,2,0,1,3,3,5,2,1,3,0,1,2,1,2,3,2,3,2,4,4,2,4,0,0,0,1,0,0,0,1,0,2,2,52
23:00:00,4,0,1,1,2,3,5,3,1,1,1,1,1,2,2,1,1,3,0,4,2,2,1,0,3,1,1,1,0,0,0,2,2,48
