,2023-06-01,2023-06-02,2023-06-03,2023-06-04,2023-06-05,2023-06-06,2023-06-07,2023-06-08,2023-06-09,2023-06-10,2023-06-11,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-17,2023-06-18,2023-06-19,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-24,2023-06-25,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Workday,7 Day,Count
00:00:00,4,4,1,1,2,0,1,7,4,3,0,1,1,7,6,5,2,2,0,3,3,1,2,5,2,3,1,2,1,2,3,3,76
01:00:00,3,3,1,0,1,0,3,3,0,1,0,0,6,5,9,7,3,0,0,1,1,1,1,0,0,1,0,2,2,1,2,2,55
02:00:00,1,2,1,0,0,0,0,2,2,3,1,1,1,3,5,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,27
03:00:00,8,4,2,1,0,2,2,4,4,2,2,5,10,14,4,5,2,0,1,4,3,2,4,3,0,2,3,2,5,1,4,3,101
04:00:00,4,12,2,0,4,3,5,6,5,0,0,5,13,5,1,3,4,0,9,2,1,4,4,1,0,4,3,2,7,4,5,4,113
05:00:00,14,11,4,1,4,9,27,18,17,5,1,8,27,19,21,15,6,1,12,16,16,14,19,5,1,8,15,10,13,21,15,12,358
06:00:00,20,12,13,3,7,22,10,20,19,7,0,18,21,16,20,24,10,1,19,18,15,20,18,8,1,24,22,11,19,21,18,14,439
07:00:00,24,35,8,6,3,30,30,31,40,16,2,40,36,28,42,33,10,2,31,29,41,32,31,12,5,36,32,34,22,31,31,25,752
08:00:00,37,39,14,4,8,41,22,33,46,13,1,37,32,31,40,34,14,3,38,34,29,38,38,14,2,36,29,31,30,22,33,26,790
09:00:00,42,38,19,4,8,37,40,45,40,14,4,41,28,34,45,27,13,6,34,30,39,41,37,13,2,37,39,32,41,37,36,28,867
10:00:00,43,45,10,0,8,42,33,51,46,11,6,33,33,42,35,39,9,11,31,34,39,36,37,17,2,44,35,27,30,38,36,28,867
11:00:00,42,38,11,9,8,39,47,39,43,17,6,28,32,36,43,22,9,4,36,36,42,43,40,8,8,42,34,35,41,27,36,28,865
12:00:00,39,30,11,2,4,32,43,43,38,13,4,48,29,34,40,45,11,6,35,45,42,28,38,9,6,48,39,36,31,28,36,28,857
13:00:00,25,31,13,7,8,31,32,35,40,12,5,40,34,31,40,34,7,4,35,47,34,28,42,8,5,36,35,30,27,34,33,26,790
14:00:00,33,20,9,6,7,29,48,35,29,15,7,27,28,30,51,38,11,3,34,27,43,23,29,12,2,26,28,25,29,28,30,24,732
15:00:00,24,20,8,6,9,24,31,36,31,5,8,28,29,33,18,27,4,2,24,23,37,27,30,6,3,26,17,15,22,22,25,19,595
16:00:00,15,17,6,6,9,22,23,23,10,3,10,29,22,26,26,21,11,7,18,21,26,16,15,11,4,23,18,29,21,14,20,16,502
17:00:00,11,8,9,1,3,12,16,27,13,6,7,14,12,13,11,11,9,7,11,14,12,13,20,19,4,10,12,17,10,10,13,11,342
18:00:00,7,9,5,6,3,8,10,4,5,3,3,6,12,12,4,12,4,3,7,6,9,5,18,2,1,3,7,12,7,6,8,7,199
19:00:00,7,7,2,3,5,6,2,7,2,3,1,7,9,4,7,5,1,4,4,7,9,7,2,5,3,4,2,6,6,9,6,5,146
20:00:00,5,3,2,3,1,4,1,10,5,4,1,4,7,4,5,3,3,1,7,5,5,5,6,4,1,3,3,5,6,3,5,4,119
21:00:00,7,3,1,3,2,2,3,3,1,0,2,6,5,0,5,2,2,1,4,5,3,9,3,1,1,0,6,1,5,5,4,3,91
22:00:00,4,0,1,1,4,4,7,3,1,2,3,4,7,7,8,2,2,0,3,1,2,1,5,1,2,1,1,5,1,2,3,3,85
23:00:00,4,2,0,1,3,2,3,2,3,2,1,2,8,1,5,0,0,1,1,4,3,1,7,0,1,2,0,2,3,2,3,2,66
