,2023-07-01,2023-07-02,2023-07-03,2023-07-04,2023-07-05,2023-07-06,2023-07-07,2023-07-08,2023-07-09,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-15,2023-07-16,2023-07-17,2023-07-18,2023-07-19,2023-07-20,2023-07-21,2023-07-22,2023-07-23,2023-07-24,2023-07-25,2023-07-26,2023-07-27,2023-07-28,2023-07-29,2023-07-30,2023-07-31,Workday,7 Day,Count
00:00:00,2,2,1,1,1,0,2,1,3,0,1,5,7,0,3,1,0,1,1,1,3,2,1,0,3,2,2,5,3,0,1,2,2,55
01:00:00,3,0,1,1,1,2,1,2,1,0,2,8,4,1,0,0,1,1,2,1,2,2,0,1,1,1,1,1,0,0,1,2,1,42
02:00:00,2,0,0,0,0,1,0,0,0,1,0,5,7,1,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,23
03:00:00,4,0,2,0,1,4,3,2,2,2,2,11,8,4,2,0,4,2,1,2,5,1,1,2,1,2,3,3,2,0,2,3,3,78
04:00:00,2,0,5,4,2,4,9,3,2,6,2,3,2,5,4,0,3,3,5,4,7,2,0,6,7,5,2,3,6,0,3,4,4,109
05:00:00,3,1,13,17,13,17,12,9,1,12,14,11,15,18,5,1,9,17,15,16,12,2,0,9,17,12,11,12,5,0,9,13,10,308
06:00:00,16,0,17,19,22,22,18,8,3,21,27,21,21,17,11,1,20,18,20,18,24,12,2,26,18,11,19,16,12,1,19,20,16,480
07:00:00,14,4,29,27,26,29,23,15,4,31,25,29,33,30,18,4,39,30,34,31,33,10,0,31,25,25,25,35,8,2,25,29,23,694
08:00:00,17,2,41,28,26,28,32,15,2,26,24,30,37,25,26,0,48,35,42,34,34,10,0,34,33,41,32,34,10,2,35,33,26,783
09:00:00,13,3,36,36,29,43,34,16,4,37,46,44,37,45,32,5,48,45,31,37,29,9,3,34,39,35,26,44,22,1,39,38,30,902
10:00:00,19,5,38,35,38,34,30,10,7,41,33,46,42,41,30,6,45,39,28,34,38,10,1,41,48,30,33,49,13,4,30,38,30,898
11:00:00,10,6,47,37,48,41,31,9,5,41,37,43,33,35,17,8,46,38,45,48,35,12,8,40,44,36,35,46,7,6,40,40,31,934
12:00:00,8,4,35,37,34,34,34,10,4,50,35,30,36,35,12,4,31,47,39,31,22,7,1,48,33,25,33,42,9,2,28,35,27,800
13:00:00,11,5,27,29,33,48,26,7,5,39,40,40,30,30,8,8,35,45,31,31,26,6,5,31,31,23,24,27,11,8,31,32,25,751
14:00:00,8,1,28,36,39,27,22,4,2,28,32,43,25,24,8,2,36,35,37,40,28,9,3,33,29,33,28,22,12,3,22,31,23,699
15:00:00,3,1,27,27,28,25,13,11,7,26,21,25,24,24,5,1,32,36,20,22,15,7,5,21,33,24,32,12,14,7,28,25,19,576
16:00:00,4,4,27,22,20,21,13,10,3,13,26,20,15,18,10,5,22,24,22,19,15,11,2,16,21,10,27,11,9,3,28,20,16,471
17:00:00,7,2,11,15,10,10,14,11,2,7,13,14,15,8,10,3,18,18,12,15,11,9,2,11,9,13,13,9,7,3,14,12,10,316
18:00:00,3,1,8,6,6,3,4,5,1,3,8,9,5,7,2,2,4,6,10,9,8,3,1,5,8,2,11,11,3,5,14,7,6,173
19:00:00,2,0,6,6,7,4,8,1,0,6,7,6,4,6,4,5,6,5,5,5,6,1,1,8,9,3,4,3,4,4,5,6,5,141
20:00:00,3,0,2,7,3,4,6,1,2,1,4,8,7,3,1,2,2,4,3,5,4,2,2,2,1,3,5,6,5,2,7,4,4,107
21:00:00,1,0,1,3,2,5,2,1,1,0,8,8,4,4,1,3,1,0,3,7,2,3,4,1,6,3,3,4,3,0,1,3,3,85
22:00:00,2,0,4,4,3,1,4,4,1,4,13,6,7,3,1,2,2,1,2,3,2,1,0,0,5,2,2,2,4,0,0,3,3,85
23:00:00,2,0,3,2,1,3,5,2,0,5,2,8,5,4,2,1,2,3,0,5,0,1,0,1,4,2,0,5,0,1,3,3,2,72
